Locality,id,Taxon,MaxAge,MinAge,Rotated Lat,Rotated Lon,Area
New Mexico,1120,Ecolsonia,298.9,286.1,2.4804,-43.1405,1
New Mexico,1119,Chenoprosopus,298.9,286.1,2.4804,-43.1405,1
New Mexico,1118,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,1117,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,1116,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
New Mexico,1115,Ecolsonia,298.9,286.1,2.4804,-43.1405,1
Kansas,1114,Actiobates,305.9,303.7,0.3973,-33.9668,1
New Mexico,1113,Chenoprosopus,298.9,286.1,2.4804,-43.1405,1
New Mexico,1112,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,1111,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,1110,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
Czechia,1109,Dawsonerpeton,301.4,300.9,16.0936,19.7625,1
Czechia,1108,Branchiosaurus,309.8,307.4,16.0936,19.7625,1
Burgundy,1107,Branchiosaurus,301.4,300.3,9.6624,15.1988,1
Rhineland-Palatinate,1106,Leptorophus,298.9,283.5,13.647,15.5968,1
Texas,1105,Nanobamus,298.9,286.1,-2.7466,-38.9219,1
Texas,1104,Phonerpeton,290.1,283.5,-2.9808,-38.7628,1
Oklahoma,1103,Cacops,290.1,283.5,-0.73,-37.6741,1
Texas,1102,Parioxys,298.9,286.1,-2.7466,-38.9219,1
New Mexico,1101,Ecolsonia,298.9,286.1,2.4804,-43.1405,1
New Mexico,1100,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,1099,Chenoprosopus,298.9,286.1,2.4804,-43.1405,1
New Mexico,1098,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,1097,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
New Mexico,1096,Chenoprosopus,298.9,286.1,2.4804,-43.1405,1
New Mexico,1095,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,1094,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,1093,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
New Mexico,1092,Lafonius,303.7,298.9,2.4804,-43.1405,1
Texas,1091,Brevidorsum,298.9,290.1,-2.7466,-38.9219,1
Texas,1090,Parioxys,293.52,273.01,-2.9808,-38.7628,1
Texas,1089,Parioxys,290.1,283.5,-2.9808,-38.7628,1
Czechia,1088,Limnogyrinus,309.8,307.4,16.0936,19.7625,1
New Mexico,1087,Aspidosaurus,303.7,298.9,4.6147,-41.8361,1
Texas,1086,Conjunctio,298.9,293.52,-2.7466,-38.9219,1
Texas,1085,Trimerorhachis,283.5,273.01,-1.1855,-37.6892,1
New Mexico,1084,Trimerorhachis,298.9,286.1,2.4804,-43.1405,1
Ohio,1083,Isodectes,309.8,307.4,-0.4818,-24.8936,1
Ohio,1082,Isodectes,309.8,307.4,-0.4818,-24.8936,1
Illinois,1081,Isodectes,309.8,307.4,3.8135,-29.3192,1
Texas,1080,Isodectes,283.5,273.01,1.0593,-36.5887,1
Texas,1079,Isodectes,283.5,273.01,1.0593,-36.5887,1
Rhineland-Palatinate,1078,Eimerisaurus,293.52,290.1,13.647,15.5968,1
Rhineland-Palatinate,1077,Eimerisaurus,293.52,290.1,13.647,15.5968,1
Illinois,1076,Amphibamus,309.8,307.4,3.8135,-29.3192,1
Illinois,1075,Miobatrachus,309.8,307.4,3.8135,-29.3192,1
Komi,1074,Aspidosaurus,276.5,266.9,39.7216,23.7627,1
Texas,1073,Aspidosaurus,290.1,273.01,-0.73,-37.6741,1
Oklahoma,1072,Aspidosaurus,303.7,298.9,-0.5219,-37.7808,1
Nebraska,1071,Aspidosaurus,303.7,298.9,3.9271,-35.4975,1
Allier,1070,Branchiosaurus,300.9,300.3,9.6624,15.1988,1
Czechia,1069,Platyrhinops,309.8,307.4,16.0936,19.7625,1
Ohio,1068,Platyrhinops,309.8,307.4,-0.4818,-24.8936,1
Ohio,1067,Platyrhinops,309.8,307.4,-0.4818,-24.8936,1
Ohio,1066,Platyrhinops,309.8,307.4,-0.4818,-24.8936,1
Texas,1065,Platyhystrix,290.1,283.5,-2.9808,-38.7628,1
Texas,1064,Platyhystrix,290.1,283.5,-2.9808,-38.7628,1
Kansas,1063,Platyhystrix,303.7,298.9,2.6646,-32.913,1
Ohio,1062,Stegops,309.8,307.4,-0.4818,-24.8936,1
Ohio,1061,Stegops,309.8,307.4,-0.4818,-24.8936,1
Bashkortostan,1060,Iratusaurus,266.9,264.28,41.9725,35.9164,1
Ohio,1059,Macrerpeton,309.8,307.4,-0.4818,-24.8936,1
Czechia,1058,Dasyceps,298.9,283.5,16.6404,19.5629,1
Czechia,1057,Capetus,309.8,307.4,16.0936,19.7625,1
Komi,1056,Clamorosaurus,276.5,273.01,43.7164,22.258,1
Komi,1055,Clamorosaurus,276.5,273.01,45.2403,22.8665,1
Czechia,1053,Porierpeton,301.4,300.9,16.0936,19.7625,1
Saone et Laoire,1052,Pleuronoura,298.9,283.5,10.1626,15.0595,1
Saone et Laoire,1051,Actinodon,298.9,283.5,10.1626,15.0595,1
Saone et Laoire,1050,Actinodon,298.9,283.5,10.1626,15.0595,1
Saone et Laoire,1049,Actinodon,298.9,283.5,10.1626,15.0595,1
Thuringia,1048,Apateon,303.7,298.9,14.5677,17.8279,1
Texas,1047,Eryops,298.9,293.52,-2.7466,-38.9219,1
Thuringia,1046,Onchiodon,303.7,298.9,14.5677,17.8279,1
Thuringia,1045,Onchiodon,303.7,298.9,14.5677,17.8279,1
Thuringia,1044,Onchiodon,298.9,293.52,12.5951,19.408,1
Czechia,1043,Melanerpeton,283.5,259.51,17.7901,21.2009,1
Thuringia,1042,Melanerpeton,303.7,298.9,14.5677,17.8279,1
Thuringia,1041,Melanerpeton,298.9,293.52,14.5677,17.8279,1
Thuringia,1040,Melanerpeton,293.52,290.1,15.0951,17.64,1
Thuringia,1039,Onchiodon,293.52,290.1,15.0951,17.64,1
Thuringia,1038,Onchiodon,298.9,293.52,14.5677,17.8279,1
Thuringia,1037,Onchiodon,298.9,290.1,14.5677,17.8279,1
Czechia,1036,Onchiodon,283.5,259.51,17.7901,21.2009,1
Czechia,1035,Onchiodon,298.9,283.5,16.6404,19.5629,1
Saxony,1034,Onchiodon,298.9,273.01,15.5589,17.6663,1
Rhineland-Palatinate,1033,Melanerpeton,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,1032,Melanerpeton,298.9,293.52,13.1412,15.7725,1
Czechia,1031,Melanerpeton,298.9,293.52,16.0936,19.7625,1
Thuringia,1028,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,1029,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,1030,Apateon,298.9,293.52,14.5677,17.8279,1
Allier,1027,Apateon,298.9,290.1,9.6624,15.1988,1
Czechia,1026,Apateon,298.9,273.01,17.1135,19.5856,1
Thuringia,1025,Apateon,298.9,293.52,14.5677,17.8279,1
Saone et Laoire,1024,Apateon,298.9,283.5,10.1626,15.0595,1
Thuringia,1023,Apateon,303.7,298.9,14.5677,17.8279,1
Saxony,1022,Apateon,298.9,283.5,15.0951,17.64,1
Thuringia,1021,Apateon,293.52,290.1,15.0951,17.64,1
Thuringia,1020,Apateon,293.52,290.1,15.0951,17.64,1
Rhineland-Palatinate,1019,Apateon,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,1018,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1017,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1016,Apateon,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,1015,Apateon,303.7,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1014,Apateon,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,1013,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1012,Apateon,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,1011,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1010,Apateon,298.9,290.1,13.1412,15.7725,1
Saone et Laoire,1009,Apateon,298.9,283.5,10.1626,15.0595,1
Burgundy,1008,Apateon,298.9,283.5,10.1626,15.0595,1
Rhineland-Palatinate,1007,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1006,Apateon,300.3,297.7,13.1412,15.7725,1
Rhineland-Palatinate,1005,Apateon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,1004,Apateon,298.9,293.52,13.1412,15.7725,1
Baden-Wurttemberg,1003,Megalophthalma,239.7,237.0,27.7242,17.4803,1
Maranhao,1002,Timonya,283.5,273.01,-32.0453,-13.206,1
Piaui,1001,Timonya,298.9,273.01,-33.9084,-13.7416,1
Piaui,1000,Procuhy,298.9,273.01,-33.9084,-13.7416,1
Rhineland-Palatinate,999,Eryops,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,998,Palatinerpeton,298.9,290.1,13.1412,15.7725,1
Kashmir,997,Lysipterygium,298.9,290.1,-9999.0,-9999.0,1
Rhineland-Palatinate,995,Sclerocephalus,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,994,Sclerocephalus,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,993,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,992,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,991,Apateon,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,990,Sclerocephalus,298.9,290.1,13.1412,15.7725,1
Rhineland-Palatinate,989,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,988,Sclerocephalus,298.9,290.1,13.1412,15.7725,1
Czechia,987,Sclerocephalus,298.9,283.5,16.6404,19.5629,1
Thuringia,986,Sclerocephalus,298.9,283.5,15.0951,17.64,1
Thuringia,985,Sclerocephalus,298.9,283.5,15.0951,17.64,1
Rhineland-Palatinate,984,Sclerocephalus,298.9,283.5,13.647,15.5968,1
Thuringia,983,Sclerocephalus,298.9,293.52,14.5677,17.8279,1
Rhineland-Palatinate,982,Sclerocephalus,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,981,Sclerocephalus,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,980,Cheliderpeton,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,979,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,978,Melanerpeton,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,977,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,976,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,975,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,974,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,973,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,972,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,971,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,970,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,969,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Saarland,968,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Saarland,967,Sclerocephalus,298.9,293.52,13.1412,15.7725,1
Czechia,966,Cheliderpeton,283.5,259.51,17.7901,21.2009,1
Czechia,965,Cheliderpeton,298.9,283.5,16.6404,19.5629,1
Saarland,964,Archegosaurus,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,963,Archegosaurus,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,962,Archegosaurus,298.9,283.5,13.647,15.5968,1
Jammu and Kashmir,961,Kashmirosaurus,273.01,266.9,-9999.0,-9999.0,1
Kashmir,960,Kashmirosaurus,298.9,290.1,-9999.0,-9999.0,1
Kashmir,959,Kashmirosaurus,298.9,290.1,-9999.0,-9999.0,1
Rhineland-Palatinate,958,Glanochthon,298.9,293.52,13.1412,15.7725,1
Saarland,957,Glanochthon,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,956,Glanochthon,298.9,283.5,13.647,15.5968,1
Rhineland-Palatinate,955,Glanochthon,298.9,290.1,13.1412,15.7725,1
Saarland,954,Glanochthon,298.9,293.52,13.1412,15.7725,1
Rhineland-Palatinate,953,Glanochthon,298.9,293.52,13.1412,15.7725,1
New Mexico,952,Chenoprosopus,303.7,298.9,4.6147,-41.8361,1
Pennsylvania,951,Eryops,305.9,303.7,-1.3035,-22.1408,1
New Mexico,950,Chenoprosopus,298.9,286.1,2.4804,-43.1405,1
New Mexico,949,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,948,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
New Mexico,947,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,946,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
Texas,945,Dissorophus,298.9,273.01,-2.9808,-38.7628,1
Texas,944,Zatrachys,283.5,273.01,1.0593,-36.5887,1
West Virginia,943,Zatrachys,298.9,286.1,-1.3035,-22.1408,1
West Virginia,942,Zatrachys,298.9,286.1,-1.3035,-22.1408,1
Pennsylvania,941,Isodectes,307.4,300.3,-1.3035,-22.1408,1
Pennsylvania,940,Eryops,307.4,300.3,-1.3035,-22.1408,1
New Mexico,939,Platyhystrix,303.7,298.9,4.6147,-41.8361,1
West Virginia,938,Edops,303.7,298.9,-0.4818,-24.8936,1
New Mexico,937,Trimerorhachis,298.9,286.1,2.4804,-43.1405,1
New Mexico,936,Trimerorhachis,298.9,286.1,2.4804,-43.1405,1
New Mexico,935,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,934,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
New Mexico,933,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,932,Eryops,303.7,286.1,2.4804,-43.1405,1
New Mexico,931,Zatrachys,303.7,286.1,2.4804,-43.1405,1
New Mexico,930,Aspidosaurus,303.7,286.1,2.4804,-43.1405,1
Texas,929,Eryops,290.1,283.5,-2.9808,-38.7628,1
Texas,928,Zatrachys,290.1,283.5,-2.9808,-38.7628,1
Texas,927,Trimerorhachis,290.1,283.5,-2.9808,-38.7628,1
Texas,926,Eryops,298.9,286.1,-2.7466,-38.9219,1
Kansas,925,Acroplous,293.52,290.1,3.7525,-35.5757,1
New Mexico,924,Trimerorhachis,293.52,283.5,3.3376,-45.8581,1
Oklahoma,923,Trimerorhachis,286.1,273.01,1.5211,-36.5866,1
Oklahoma,922,Eryops,286.1,273.01,1.5211,-36.5866,1
Oklahoma,921,Trimerorhachis,286.1,273.01,-0.73,-37.6741,1
Oklahoma,920,Eryops,286.1,273.01,-0.73,-37.6741,1
Texas,919,Eryops,290.1,266.9,-1.5505,-41.5857,1
New Mexico,918,Eryops,298.9,286.1,2.4804,-43.1405,1
New Mexico,917,Zatrachys,298.9,286.1,2.4804,-43.1405,1
New Mexico,916,Trimerorhachis,298.9,286.1,2.4804,-43.1405,1
New Mexico,915,Onchiodon,298.9,286.1,2.4804,-43.1405,1
New Mexico,914,Eryops,303.7,290.1,3.6502,-45.7873,1
New Mexico,913,Platyhystrix,303.7,290.1,3.6502,-45.7873,1
New Mexico,912,Edops,298.9,286.1,0.3449,-44.4408,1
New Mexico,911,Platyhystrix,298.9,286.1,0.3449,-44.4408,1
New Mexico,910,Trimerorhachis,298.9,286.1,1.4415,-46.9598,1
New Mexico,909,Trimerorhachis,298.9,286.1,2.4804,-43.1405,1
New Mexico,908,Platyhystrix,298.9,286.1,2.4804,-43.1405,1
Ohio,907,Broiliellus,298.9,290.1,-0.4818,-24.8936,1
Texas,906,Dissorophus,283.5,273.01,1.0593,-36.5887,1
Thuringia,406,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,407,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,408,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,409,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,410,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,411,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,412,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,413,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,414,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,415,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,416,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,417,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,418,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,419,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,420,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,421,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,422,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,423,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,424,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,425,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,426,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,427,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,428,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,429,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,430,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,431,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,432,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,433,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,434,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,435,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,436,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,437,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,438,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,439,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,440,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,441,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,442,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,443,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,444,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,445,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,446,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,447,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,448,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,449,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,450,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,451,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,452,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,453,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,454,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,455,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,456,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,457,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,458,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,459,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,460,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,461,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,462,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,463,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,464,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,465,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,466,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,467,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,468,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,469,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,470,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,471,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,472,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,473,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,474,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,475,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,476,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,477,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,478,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,479,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,480,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,481,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,482,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,483,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,484,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,485,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,486,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,487,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,488,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,489,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,490,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,491,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,492,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,493,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,494,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,495,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,496,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,497,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,498,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,499,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,500,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,501,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,502,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,503,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,504,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,505,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,506,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,507,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,508,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,509,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,510,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,511,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,512,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,513,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,514,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,515,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,516,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,517,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,518,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,519,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,520,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,521,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,522,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,523,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,524,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,525,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,526,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,527,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,528,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,529,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,530,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,531,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,532,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,533,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,534,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,535,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,536,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,537,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,538,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,539,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,540,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,541,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,542,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,543,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,544,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,545,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,546,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,547,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,548,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,549,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,550,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,551,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,552,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,553,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,554,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,555,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,556,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,557,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,558,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,559,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,560,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,561,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,562,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,563,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,564,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,565,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,566,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,567,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,568,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,569,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,570,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,571,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,572,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,573,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,574,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,575,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,576,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,577,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,578,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,579,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,580,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,581,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,582,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,583,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,584,Apateon,298.9,293.52,14.5677,17.8279,1
Thuringia,585,Apateon,298.9,293.52,14.5677,17.8279,1
