genus,Rotated_lat_min,Rotated_lat_max,Arctic,Temperate_N,Tropical,Temperate_S,Antarctic,lat_range,lat_range_z_trans
Gorgonops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Gorochovetzia,39.54136,39.54136,0,1,0,0,0,0.0,-0.30335579218285075
Gorynychus,41.27216,44.38761,0,1,0,0,0,3.1154500000000027,-0.12591752547398763
Hazhenia,40.04971,40.04971,0,1,0,0,0,0.0,-0.30335579218285075
Heleosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Herpetoskylax,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Hipposaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Hofmeyria,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Homodontosaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Hwanghocynodon,32.58371,32.58371,0,1,0,0,0,0.0,-0.30335579218285075
Hyaenasuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Ichibengops,-50.10377,-50.10377,0,0,0,1,0,0.0,-0.30335579218285075
Icticephalus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Ictidochampsa,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Ictidognathus,-62.75164,-60.85079,0,0,0,1,0,1.9008499999999984,-0.19509421543678138
Ictidorhinus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Ictidosaurus,-65.24442,-62.75164,0,0,0,1,0,2.4927800000000033,-0.16138125801073439
Ictidosuchops,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Ictidosuchus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Idelesaurus,43.04599,43.04599,0,1,0,0,0,0.0,-0.30335579218285075
Impidens,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.30335579218285075
Inostrancevia,-47.78411,47.30502,0,1,0,1,0,95.08913,5.112378824021467
Interpresosaurus,44.7139,44.7139,0,1,0,0,0,0.0,-0.30335579218285075
Isengops,-50.10377,-50.10377,0,0,0,1,0,0.0,-0.30335579218285075
Jachaleria,-49.98075,-49.98075,0,0,0,1,0,0.0,-0.30335579218285075
Jimusaria,38.44569,59.52056,0,1,0,0,0,21.074870000000004,0.8969486273759981
Jiufengia,36.878,36.878,0,1,0,0,0,0.0,-0.30335579218285075
Jonkeria,-62.75164,-60.25703,0,0,0,1,0,2.4946100000000015,-0.16127703164597906
Julognathus,41.27216,41.27216,0,1,0,0,0,0.0,-0.30335579218285075
Kamagorgon,42.62095,43.11683,0,1,0,0,0,0.49587999999999965,-0.2751132950490207
Kannemeyeria,-63.33496,-46.55859,0,0,0,1,0,16.77637,0.6521305787961628
Karenites,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Katumbia,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Kawingasaurus,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Kembawacela,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Keratocephalus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Keyseria,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Kitchinganomodon,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Kombuisia,-77.5844,-63.33496,0,0,0,1,1,14.24944,0.5082110553582558
Kotelcephalon,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Kunpania,61.21097,61.21097,0,1,0,0,0,0.0,-0.30335579218285075
Kwazulusaurus,-63.50161,-63.50161,0,0,0,1,0,0.0,-0.30335579218285075
Lalieudorhynchus,11.28092,11.28092,0,0,1,0,0,0.0,-0.30335579218285075
Langbergia,-62.62076,-58.76185,0,0,0,1,0,3.8589099999999945,-0.08357428332040796
Lanthanostegus,-65.18245,-65.18245,0,0,0,1,0,0.0,-0.30335579218285075
Lemurosaurus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Lende,-47.78411,-47.78411,0,0,0,1,0,0.0,-0.30335579218285075
Leogorgon,43.51609,44.03487,0,1,0,0,0,0.5187799999999996,-0.27380904163213615
Leontosaurus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Leucocephalus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Lobalopex,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Lophorhinus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Luangwa,-49.04351,-46.55859,0,0,0,1,0,2.4849199999999954,-0.16182891879050393
Lumkuia,-63.33496,-63.33496,0,0,0,1,0,0.0,-0.30335579218285075
Lycaenodon,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Lycaenops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Lycedops,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Lycideops,-61.36501,-61.36501,0,0,0,1,0,0.0,-0.30335579218285075
Lycosaurus,-63.15948,-62.75164,0,0,0,1,0,0.4078400000000002,-0.2801275514168161
Lycosuchus,-61.70423,-61.70423,0,0,0,1,0,0.0,-0.30335579218285075
Lystrosaurus,-77.5844,61.21759,0,1,0,1,1,138.80199,7.602014064929581
Malasaurus,46.3931,46.3931,0,1,0,0,0,0.0,-0.30335579218285075
Mandagomphodon,-46.55859,-46.55859,0,0,0,1,0,0.0,-0.30335579218285075
Massetognathus,-49.98075,-49.04351,0,0,0,1,0,0.9372400000000027,-0.2499759462247339
Megawhaitsia,43.07523,46.3931,0,1,0,0,0,3.317869999999999,-0.11438883653749134
Mesenosaurus,42.68761,42.68761,0,1,0,0,0,0.0,-0.30335579218285075
Microgomphodon,-63.33496,-47.29913,0,0,0,1,0,16.035830000000004,0.60995364319181
Microhelodon,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.30335579218285075
Microsyodon,41.45729,41.45729,0,1,0,0,0,0.0,-0.30335579218285075
Microurania,42.6534,45.40269,0,1,0,0,0,2.749290000000002,-0.1467719111126971
Microvaranops,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Microwhaitsia,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Mirotenthes,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Molybdopygus,43.17901,43.17901,0,1,0,0,0,0.0,-0.30335579218285075
Mormosaurus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
Moschops,-62.75164,-60.85079,0,0,0,1,0,1.9008499999999984,-0.19509421543678138
Moschorhinus,-63.50161,-58.08447,0,0,0,1,0,5.417139999999996,0.005173611954352296
Moschowhaitsia,43.07523,46.3931,0,1,0,0,0,3.317869999999999,-0.11438883653749134
Muchia,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Mupashi,-50.10377,-50.10377,0,0,0,1,0,0.0,-0.30335579218285075
Myosauroides,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Myosaurus,-77.5844,-60.88067,0,0,0,1,1,16.70373,0.6479934186126477
Nanictidops,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Nanictocephalus,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Nanictosaurus,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Nanocynodon,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Nanogomphodon,27.72418,27.72418,0,1,0,0,0,0.0,-0.30335579218285075
Niaftasuchus,42.68761,42.68761,0,1,0,0,0,0.0,-0.30335579218285075
Niassodon,-50.10377,-50.10377,0,0,0,1,0,0.0,-0.30335579218285075
Nikkasaurus,42.68761,42.68761,0,1,0,0,0,0.0,-0.30335579218285075
Niuksenitia,44.03487,44.03487,0,1,0,0,0,0.0,-0.30335579218285075
Nochnitsa,44.38761,44.38761,0,1,0,0,0,0.0,-0.30335579218285075
Notaelurodon,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Nothogomphodon,40.81749,48.82432,0,1,0,0,0,8.00683,0.15266758711469064
Notictoides,-77.5844,-77.5844,0,0,0,0,1,0.0,-0.30335579218285075
Notosyodon,41.3739,41.3739,0,1,0,0,0,0.0,-0.30335579218285075
Nshimbodon,-50.10377,-50.10377,0,0,0,1,0,0.0,-0.30335579218285075
Nythosaurus,-61.37537,-61.37537,0,0,0,1,0,0.0,-0.30335579218285075
Odontocyclops,-63.15948,-47.78411,0,0,0,1,0,15.375370000000004,0.5723376077457153
Olivierosuchus,-62.64909,-60.80844,0,0,0,1,0,1.8406500000000037,-0.19852286415715006
Ophidostoma,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Ordosiodon,42.97892,42.97892,0,1,0,0,0,0.0,-0.30335579218285075
Otsheria,44.97893,44.97893,0,1,0,0,0,0.0,-0.30335579218285075
Oudenodon,-63.48283,-42.23717,0,0,0,1,0,21.24566,0.9066758518768587
Pachydectes,-65.18245,-65.18245,0,0,0,1,0,0.0,-0.30335579218285075
Palemydops,-63.15948,-60.85079,0,0,0,1,0,2.3086899999999986,-0.1718659746707467
Pampaphoneus,-51.32705,-51.32705,0,0,0,1,0,0.0,-0.30335579218285075
Panchetocynodon,-45.49458,-45.49458,0,0,0,1,0,0.0,-0.30335579218285075
Parabradysaurus,42.62095,43.11683,0,1,0,0,0,0.49587999999999965,-0.2751132950490207
Paraburnetia,-60.85079,-60.85079,0,0,0,1,0,0.0,-0.30335579218285075
Paragalerhinus,-63.15948,-63.15948,0,0,0,1,0,0.0,-0.30335579218285075
Parakannemeyeria,40.81749,62.82523,0,1,0,0,0,22.00774,0.9500795830532505
Parasuminia,41.27216,41.27216,0,1,0,0,0,0.0,-0.30335579218285075
Paratraversodon,-49.04351,-49.04351,0,0,0,1,0,0.0,-0.30335579218285075
Pardosuchus,-62.75164,-62.75164,0,0,0,1,0,0.0,-0.30335579218285075
