,occurrence_no,locality,county_original,state,cc,notes
1510,1314055,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,
1511,1314056,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,
1512,1314057,KwaZulu-Natal,Polela,KwaZulu-Natal,ZA,
1513,1314059,Western Cape,,Western Cape,ZA,
1514,1314155,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1515,1314156,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1516,1314157,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1517,1314159,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1518,1314160,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1519,1314161,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1520,1314166,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1521,1314181,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1522,1314182,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1523,1314183,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1524,1314184,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1525,1314185,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1526,1314186,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1527,1314187,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1528,1314227,Western Cape,Beaufort West,Western Cape,ZA,
1529,1314228,Western Cape,Beaufort West,Western Cape,ZA,
1530,1314269,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1531,1314299,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1532,1314300,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1533,1314301,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1534,1314302,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1535,1314303,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1536,1314305,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1537,1314339,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1538,1314340,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1539,1314341,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1540,1314342,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1541,1314343,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1542,1314365,Western Cape,Beaufort West,Western Cape,ZA,
1543,1314372,Eastern Cape,Sarah Baartman,Eastern Cape,ZA,
1544,1314375,Western Cape,Beaufort West,Western Cape,ZA,
1545,1314377,Western Cape,Beaufort West,Western Cape,ZA,
1546,1314377,Western Cape,Beaufort West,Western Cape,ZA,
1547,1314380,Western Cape,Beaufort West,Western Cape,ZA,
1548,1314382,Northern Cape,Karoo Hoogland,Northern Cape,ZA,
1549,1314383,Western Cape,Beaufort West,Western Cape,ZA,
1550,1314397,Western Cape,,Western Cape,ZA,
1551,1314429,Western Cape,Beaufort West,Western Cape,ZA,
1552,1314430,Western Cape,Beaufort West,Western Cape,ZA,
1553,1314431,Western Cape,Beaufort West,Western Cape,ZA,
1554,1314455,Western Cape,Beaufort West,Western Cape,ZA,
1555,1314456,Western Cape,Beaufort West,Western Cape,ZA,
1556,1314457,Western Cape,Beaufort West,Western Cape,ZA,
1557,1314458,Western Cape,Beaufort West,Western Cape,ZA,
1558,1314819,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1559,1315251,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1560,1315252,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1561,1315253,Northern Cape,Victoria West,Northern Cape,ZA,
1562,1315258,Eastern Cape,Cradock,Eastern Cape,ZA,
1563,1315259,Eastern Cape,Cradock,Eastern Cape,ZA,
1564,1315260,Eastern Cape,Cradock,Eastern Cape,ZA,
1565,1315261,Eastern Cape,Cradock,Eastern Cape,ZA,
1566,1315263,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1567,1315265,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1568,1315266,Western Cape,Central Karoo,Western Cape,ZA,
1569,1316520,Eastern Cape,,Eastern Cape,ZA,
1570,1316521,Eastern Cape,,Eastern Cape,ZA,
1571,1316952,Western Cape,Beaufort West,Western Cape,ZA,
1572,1316953,Western Cape,Beaufort West,Western Cape,ZA,
1573,1316957,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1574,1316958,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1575,1316959,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1576,1316962,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1577,1316964,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1578,1316965,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1579,1316966,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1580,1316967,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1581,1316967,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1582,1316968,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1583,1317142,Eastern Cape,,Eastern Cape,ZA,
1584,1317153,Eastern Cape,Pearston,Eastern Cape,ZA,
1585,1317154,Eastern Cape,Pearston,Eastern Cape,ZA,
1586,1317155,Eastern Cape,Pearston,Eastern Cape,ZA,
1587,1317156,Eastern Cape,Pearston,Eastern Cape,ZA,
1588,1317157,Eastern Cape,Pearston,Eastern Cape,ZA,
1589,1317306,Northern Cape,Hanover,Northern Cape,ZA,
1590,1317307,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1591,1317308,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1592,1317309,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1593,1317310,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1594,1317311,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1595,1317312,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1596,1317313,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1597,1317317,Western Cape,Beaufort West,Western Cape,ZA,
1598,1317318,Western Cape,Beaufort West,Western Cape,ZA,
1599,1317319,Western Cape,Beaufort West,Western Cape,ZA,
1600,1317320,Western Cape,Beaufort West,Western Cape,ZA,
1601,1317321,Western Cape,Beaufort West,Western Cape,ZA,
1602,1317322,Western Cape,Beaufort West,Western Cape,ZA,
1603,1317322,Western Cape,Beaufort West,Western Cape,ZA,
1604,1317323,Western Cape,Beaufort West,Western Cape,ZA,
1605,1317324,Western Cape,Beaufort West,Western Cape,ZA,
1606,1317325,Western Cape,Beaufort West,Western Cape,ZA,
1607,1317326,Western Cape,Beaufort West,Western Cape,ZA,
1608,1317327,Western Cape,Beaufort West,Western Cape,ZA,
1609,1317328,Western Cape,Beaufort West,Western Cape,ZA,
1610,1317329,Western Cape,Beaufort West,Western Cape,ZA,
1611,1317333,Western Cape,Beaufort West,Western Cape,ZA,
1612,1317336,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1613,1317337,Western Cape,Beaufort West,Western Cape,ZA,
1614,1317338,Western Cape,Beaufort West,Western Cape,ZA,
1615,1317339,Western Cape,Beaufort West,Western Cape,ZA,
1616,1317360,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1617,1317361,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1618,1317362,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1619,1317364,Western Cape,Prince Albert,Western Cape,ZA,
1620,1317365,Western Cape,Prince Albert,Western Cape,ZA,
1621,1317366,Western Cape,Prince Albert,Western Cape,ZA,
1622,1317367,Western Cape,Prince Albert,Western Cape,ZA,
1623,1317368,Western Cape,Prince Albert,Western Cape,ZA,
1624,1317369,Western Cape,Prince Albert,Western Cape,ZA,
1625,1317370,Western Cape,Prince Albert,Western Cape,ZA,
1626,1317371,Western Cape,Prince Albert,Western Cape,ZA,
1627,1317372,Western Cape,Prince Albert,Western Cape,ZA,
1628,1317373,Western Cape,Prince Albert,Western Cape,ZA,
1629,1317415,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1630,1317416,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1631,1317420,Western Cape,,Western Cape,ZA,
1632,1317421,Western Cape,,Western Cape,ZA,
1633,1317422,Western Cape,,Western Cape,ZA,
1634,1317423,Western Cape,,Western Cape,ZA,
1635,1317424,Western Cape,,Western Cape,ZA,
1636,1317425,Western Cape,,Western Cape,ZA,
1637,1317426,Western Cape,,Western Cape,ZA,
1638,1317427,Western Cape,,Western Cape,ZA,
1639,1317428,Western Cape,,Western Cape,ZA,
1640,1317429,Western Cape,,Western Cape,ZA,
1641,1317429,Western Cape,,Western Cape,ZA,
1642,1317429,Western Cape,,Western Cape,ZA,
1643,1317429,Western Cape,,Western Cape,ZA,
1644,1317429,Western Cape,,Western Cape,ZA,
1645,1317430,Western Cape,,Western Cape,ZA,
1646,1317430,Western Cape,,Western Cape,ZA,
1647,1317430,Western Cape,,Western Cape,ZA,
1648,1317431,Western Cape,,Western Cape,ZA,
1649,1317432,Western Cape,,Western Cape,ZA,
1650,1317433,Western Cape,,Western Cape,ZA,
1651,1317434,Western Cape,Murraysburg,Western Cape,ZA,
1652,1317435,Western Cape,Murraysburg,Western Cape,ZA,
1653,1317436,Western Cape,Murraysburg,Western Cape,ZA,
1654,1317437,Western Cape,Murraysburg,Western Cape,ZA,
1655,1317438,Western Cape,Murraysburg,Western Cape,ZA,
1656,1317441,Western Cape,Murraysburg,Western Cape,ZA,
1657,1317916,Texas,Knox,Texas,US,
1658,1317921,Texas,Knox,Texas,US,
1659,1317926,KwaZulu-Natal,Estcourt,KwaZulu-Natal,ZA,
1660,1317933,Texas,Foard,Texas,US,
1661,1317938,Western Cape,Beaufort West,Western Cape,ZA,
1662,1317939,Western Cape,Beaufort West,Western Cape,ZA,
1663,1317940,Western Cape,Beaufort West,Western Cape,ZA,
1664,1317941,Western Cape,Beaufort West,Western Cape,ZA,
1665,1317942,Western Cape,Beaufort West,Western Cape,ZA,
1666,1317943,Western Cape,Beaufort West,Western Cape,ZA,
1667,1317944,Western Cape,Beaufort West,Western Cape,ZA,
1668,1317945,Western Cape,Beaufort West,Western Cape,ZA,
1669,1317947,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1670,1317948,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1671,1317949,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1672,1317950,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1673,1317951,Western Cape,Beaufort West,Western Cape,ZA,
1674,1317970,Texas,Knox,Texas,US,
1675,1317978,Texas,Knox,Texas,US,
1676,1317982,Texas,Knox,Texas,US,
1677,1317989,Texas,Baylor,Texas,US,
1678,1317991,Western Cape,Beaufort West,Western Cape,ZA,
1679,1317995,Eastern Cape,Aliwal North,Eastern Cape,ZA,
1680,1317998,Eastern Cape,,Eastern Cape,ZA,
1681,1317999,Eastern Cape,,Eastern Cape,ZA,
1682,1318000,Eastern Cape,,Eastern Cape,ZA,
1683,1318001,Eastern Cape,,Eastern Cape,ZA,
1684,1318002,Eastern Cape,,Eastern Cape,ZA,
1685,1318003,Eastern Cape,,Eastern Cape,ZA,
1686,1318005,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1687,1318075,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1688,1318076,Eastern Cape,South Africa,Eastern Cape,ZA,
1689,1318077,Eastern Cape,South Africa,Eastern Cape,ZA,
1690,1320334,Free State,Xhariep,Free State,ZA,
1691,1320335,Free State,Xhariep,Free State,ZA,
1692,1320337,Free State,Xhariep,Free State,ZA,
1693,1320338,Free State,Xhariep,Free State,ZA,
1694,1320348,Graaff-Reinet,,Graaff-Reinet,ZA,
1695,1320350,Graaff-Reinet,,Graaff-Reinet,ZA,
1696,1320351,Graaff-Reinet,,Graaff-Reinet,ZA,
1697,1320352,Graaff-Reinet,,Graaff-Reinet,ZA,
1698,1320353,Graaff-Reinet,,Graaff-Reinet,ZA,
1699,1320354,Graaff-Reinet,,Graaff-Reinet,ZA,
1700,1320355,Graaff-Reinet,,Graaff-Reinet,ZA,
1701,1320356,Graaff-Reinet,,Graaff-Reinet,ZA,
1702,1320411,Batou,Shiguai,Batou,CN,
1703,1320445,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1704,1320445,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1705,1320445,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1706,1320445,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1707,1320446,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1708,1320447,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1709,1320448,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1710,1320449,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1711,1320450,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1712,1320451,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1713,1320523,Eastern Cape,Fort Beaufort,Eastern Cape,ZA,
1714,1320526,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1715,1320531,Western Cape,Prince Albert,Western Cape,ZA,
1716,1320532,Western Cape,Prince Albert,Western Cape,ZA,
1717,1320533,Western Cape,Prince Albert,Western Cape,ZA,
1718,1320534,Western Cape,Prince Albert,Western Cape,ZA,
1719,1320535,Western Cape,Prince Albert,Western Cape,ZA,
1720,1320536,Eastern Cape,,Eastern Cape,ZA,
1721,1320537,Northern Cape,Colesberg,Northern Cape,ZA,
1722,1320597,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1723,1320598,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1724,1320599,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1725,1320602,Ruvuma,,Ruvuma,TZ,
1726,1320668,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1727,1320669,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1728,1320670,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1729,1320671,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1730,1320672,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1731,1320673,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1732,1320674,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1733,1320675,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1734,1320676,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1735,1320677,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1736,1320678,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1737,1320679,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1738,1320680,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1739,1323216,Eastern Cape,,Eastern Cape,ZA,
1740,1323230,Graaff-Reinet,,Graaff-Reinet,ZA,
1741,1323302,Eastern Cape,Victoria East,Eastern Cape,ZA,
1742,1323722,Eastern Cape,Fort Beaufort,Eastern Cape,ZA,
1743,1323723,Eastern Cape,Fort Beaufort,Eastern Cape,ZA,
1744,1324432,Eastern Cape,East Lodon,Eastern Cape,ZA,
1745,1324433,Eastern Cape,East Lodon,Eastern Cape,ZA,
1746,1324434,Eastern Cape,East Lodon,Eastern Cape,ZA,
1747,1324435,Eastern Cape,East Lodon,Eastern Cape,ZA,
1748,1324911,Eastern Cape,,Eastern Cape,ZA,
1749,1324913,Eastern Cape,,Eastern Cape,ZA,
1750,1324914,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1751,1324915,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1752,1324916,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1753,1325015,Western Cape,Prince Albert,Western Cape,ZA,
1754,1325016,Western Cape,Prince Albert,Western Cape,ZA,
1755,1325017,Western Cape,Prince Albert,Western Cape,ZA,
1756,1325629,Eastern Cape,Pearston,Eastern Cape,ZA,
1757,1325630,Eastern Cape,Middelburg,Eastern Cape,ZA,
1758,1325631,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1759,1325656,Free State,Maluti-A-Phofung,Free State,ZA,
1760,1325657,Free State,Maluti-A-Phofung,Free State,ZA,
1761,1325667,Eastern Cape,Idutywa,Eastern Cape,ZA,
1762,1325668,Eastern Cape,Idutywa,Eastern Cape,ZA,
1763,1325670,Ruvuma,Songea,Ruvuma,TZ,
1764,1325671,Eastern Cape,,Eastern Cape,ZA,
1765,1325673,Northern Cape,Hanover,Northern Cape,ZA,
1766,1325743,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1767,1325744,Northern Cape,Victoria West,Northern Cape,ZA,
1768,1326583,Limpopo,,Limpopo,ZA,
1769,1326584,Limpopo,,Limpopo,ZA,
1770,1326585,Xinjiang,Jimsar,Xinjiang,CN,
1771,1326586,Xinjiang,Urumqi,Xinjiang,CN,
1772,1326587,Xinjiang,Turfan,Xinjiang,CN,
1773,1326588,Xinjiang,,Xinjiang,CN,
1774,1326659,Zambia,Gwembe,Southern,ZM,
1775,1326926,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1776,1326928,Western Cape,,Western Cape,ZA,
1777,1326944,Western Cape,,Western Cape,ZA,
1778,1326945,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1779,1326951,Eastern Cape,,Eastern Cape,ZA,
1780,1326952,Western Cape,,Western Cape,ZA,
1781,1326953,Eastern Cape,,Eastern Cape,ZA,
1782,1326954,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1783,1326955,Eastern Cape,,Eastern Cape,ZA,
1784,1326956,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1785,1326957,Northern Cape,,Northern Cape,ZA,
1786,1326958,Western Cape,Beaufort West,Western Cape,ZA,
1787,1326959,Western Cape,,Western Cape,ZA,
1788,1326960,Eastern Cape,,Eastern Cape,ZA,
1789,1326961,Western Cape,,Western Cape,ZA,
1790,1326962,Western Cape,,Western Cape,ZA,
1791,1327685,Western Cape,,Western Cape,ZA,
1792,1327686,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1793,1327687,Northern Cape,,Northern Cape,ZA,
1794,1327688,Northern Cape,,Northern Cape,ZA,
1795,1327689,Northern Cape,,Northern Cape,ZA,
1796,1327690,Northern Cape,,Northern Cape,ZA,
1797,1327691,Northern Cape,,Northern Cape,ZA,
1798,1327692,Western Cape,Beaufort West,Western Cape,ZA,
1799,1327694,Western Cape,Beaufort West,Western Cape,ZA,
1800,1327696,Western Cape,Beaufort West,Western Cape,ZA,
1801,1327697,Eastern Cape,,Eastern Cape,ZA,
1802,1327758,Western Cape,,Western Cape,ZA,
1803,1327763,Eastern Cape,,Eastern Cape,ZA,
1804,1327764,Eastern Cape,,Eastern Cape,ZA,
1805,1327818,Northern Cape,,Northern Cape,ZA,
1806,1327823,Northern Cape,,Northern Cape,ZA,
1807,1327824,Northern Cape,,Northern Cape,ZA,
1808,1327825,Northern Cape,,Northern Cape,ZA,
1809,1327826,Northern Cape,,Northern Cape,ZA,
1810,1327827,Northern Cape,,Northern Cape,ZA,
1811,1327828,Northern Cape,,Northern Cape,ZA,
1812,1327829,Northern Cape,,Northern Cape,ZA,
1813,1327831,Western Cape,,Western Cape,ZA,
1814,1327832,Western Cape,,Western Cape,ZA,
1815,1327833,Western Cape,,Western Cape,ZA,
1816,1328261,Eastern Cape,,Eastern Cape,ZA,
1817,1328262,Western Cape,,Western Cape,ZA,
1818,1328263,Western Cape,,Western Cape,ZA,
1819,1328264,Western Cape,,Western Cape,ZA,
1820,1328268,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1821,1328462,Western Cape,,Western Cape,ZA,
1822,1328463,Western Cape,,Western Cape,ZA,
1823,1328463,Western Cape,,Western Cape,ZA,
1824,1328463,Western Cape,,Western Cape,ZA,
1825,1328463,Western Cape,,Western Cape,ZA,
1826,1328463,Western Cape,,Western Cape,ZA,
1827,1328463,Western Cape,,Western Cape,ZA,
1828,1328464,Western Cape,,Western Cape,ZA,
1829,1328477,Texas,Taylor,Texas,US,
1830,1328478,Texas,Taylor,Texas,US,
1831,1328489,Texas,Taylor,Texas,US,
1832,1328494,Eastern Cape,,Eastern Cape,ZA,
1833,1328495,Eastern Cape,,Eastern Cape,ZA,
1834,1328496,Eastern Cape,,Eastern Cape,ZA,
1835,1328497,Eastern Cape,,Eastern Cape,ZA,
1836,1328497,Eastern Cape,,Eastern Cape,ZA,
1837,1328497,Eastern Cape,,Eastern Cape,ZA,
1838,1328497,Eastern Cape,,Eastern Cape,ZA,
1839,1328497,Eastern Cape,,Eastern Cape,ZA,
1840,1328497,Eastern Cape,,Eastern Cape,ZA,
1841,1328497,Eastern Cape,,Eastern Cape,ZA,
1842,1328497,Eastern Cape,,Eastern Cape,ZA,
1843,1328499,Western Cape,Central Karoo,Western Cape,ZA,
1844,1328500,Western Cape,Central Karoo,Western Cape,ZA,
1845,1328501,Western Cape,Central Karoo,Western Cape,ZA,
1846,1328502,Western Cape,Central Karoo,Western Cape,ZA,
1847,1328504,Eastern Cape,,Eastern Cape,ZA,
1848,1328505,Western Cape,,Western Cape,ZA,
1849,1328506,Western Cape,,Western Cape,ZA,
1850,1328506,Western Cape,,Western Cape,ZA,
1851,1328506,Western Cape,,Western Cape,ZA,
1852,1328506,Western Cape,,Western Cape,ZA,
1853,1328506,Western Cape,,Western Cape,ZA,
1854,1328506,Western Cape,,Western Cape,ZA,
1855,1328506,Western Cape,,Western Cape,ZA,
1856,1328507,Western Cape,,Western Cape,ZA,
1857,1328508,Eastern Cape,Graaf-Reinet,Eastern Cape,ZA,
1858,1328509,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1859,1328510,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1860,1328511,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1861,1328512,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1862,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1863,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1864,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1865,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1866,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1867,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1868,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1869,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1870,1328802,Western Cape,Murraysburg,Western Cape,ZA,
1871,1328804,Western Cape,Murraysburg,Western Cape,ZA,
1872,1328805,Western Cape,Murraysburg,Western Cape,ZA,
1873,1328806,Western Cape,Beaufort West,Western Cape,ZA,
1874,1328807,Western Cape,Prince Albert,Western Cape,ZA,
1875,1328808,Western Cape,Prince Albert,Western Cape,ZA,
1876,1328809,Western Cape,Prince Albert,Western Cape,ZA,
1877,1328810,Western Cape,Prince Albert,Western Cape,ZA,
1878,1328811,Western Cape,Prince Albert,Western Cape,ZA,
1879,1328812,Western Cape,Prince Albert,Western Cape,ZA,
1880,1328813,Western Cape,Prince Albert,Western Cape,ZA,
1881,1328814,Western Cape,Prince Albert,Western Cape,ZA,
1882,1328816,Western Cape,Prince Albert,Western Cape,ZA,
1883,1328817,Western Cape,Prince Albert,Western Cape,ZA,
1884,1328818,Western Cape,Prince Albert,Western Cape,ZA,
1885,1328820,Western Cape,Prince Albert,Western Cape,ZA,
1886,1328821,Western Cape,Prince Albert,Western Cape,ZA,
1887,1328822,Western Cape,Prince Albert,Western Cape,ZA,
1888,1328823,Western Cape,,Western Cape,ZA,
1889,1328825,Western Cape,,Western Cape,ZA,
1890,1328826,Western Cape,,Western Cape,ZA,
1891,1328827,Western Cape,,Western Cape,ZA,
1892,1328828,Western Cape,,Western Cape,ZA,
1893,1328829,Western Cape,,Western Cape,ZA,
1894,1328831,Western Cape,,Western Cape,ZA,
1895,1328832,Northern Cape,Victoria West,Northern Cape,ZA,
1896,1328834,Western Cape,,Western Cape,ZA,
1897,1328835,Western Cape,,Western Cape,ZA,
1898,1328835,Western Cape,,Western Cape,ZA,
1899,1328835,Western Cape,,Western Cape,ZA,
1900,1328835,Western Cape,,Western Cape,ZA,
1901,1328835,Western Cape,,Western Cape,ZA,
1902,1328835,Western Cape,,Western Cape,ZA,
1903,1328836,Western Cape,,Western Cape,ZA,
1904,1328836,Western Cape,,Western Cape,ZA,
1905,1328839,Western Cape,,Western Cape,ZA,
1906,1328856,Western Cape,,Western Cape,ZA,
1907,1328857,Western Cape,,Western Cape,ZA,
1908,1328858,Western Cape,,Western Cape,ZA,
1909,1328859,Western Cape,,Western Cape,ZA,
1910,1328920,Western Cape,,Western Cape,ZA,
1911,1328921,Western Cape,,Western Cape,ZA,
1912,1329015,Eastern Cape,,Eastern Cape,ZA,
1913,1329016,Eastern Cape,,Eastern Cape,ZA,
1914,1329017,Eastern Cape,,Eastern Cape,ZA,
1915,1329018,Eastern Cape,,Eastern Cape,ZA,
1916,1329019,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1917,1329020,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1918,1329021,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1919,1329022,Western Cape,,Western Cape,ZA,
1920,1329022,Western Cape,,Western Cape,ZA,
1921,1329023,Western Cape,,Western Cape,ZA,
1922,1329023,Western Cape,,Western Cape,ZA,
1923,1329023,Western Cape,,Western Cape,ZA,
1924,1329023,Western Cape,,Western Cape,ZA,
1925,1329023,Western Cape,,Western Cape,ZA,
1926,1329024,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1927,1329025,Western Cape,,Western Cape,ZA,
1928,1329026,Western Cape,,Western Cape,ZA,
1929,1329027,Western Cape,Murraysburg,Western Cape,ZA,
1930,1329028,Northern Cape,,Northern Cape,ZA,
1931,1329029,Western Cape,Beaufort West,Western Cape,ZA,
1932,1329030,Northern Cape,,Northern Cape,ZA,
1933,1329031,Northern Cape,,Northern Cape,ZA,
1934,1329032,Northern Cape,,Northern Cape,ZA,
1935,1329033,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1936,1329034,Eastern Cape,Cacadu,Eastern Cape,ZA,
1937,1329035,Eastern Cape,Cacadu,Eastern Cape,ZA,
1938,1329036,Northern Cape,,Northern Cape,ZA,
1939,1329037,Northern Cape,,Northern Cape,ZA,
1940,1329038,Eastern Cape,,Eastern Cape,ZA,
1941,1329039,Eastern Cape,,Eastern Cape,ZA,
1942,1329040,Eastern Cape,,Eastern Cape,ZA,
1943,1329042,Western Cape,,Western Cape,ZA,
1944,1329044,Western Cape,,Western Cape,ZA,
1945,1329045,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1946,1329046,Western Cape,,Western Cape,ZA,
1947,1329046,Western Cape,,Western Cape,ZA,
1948,1329088,Eastern Cape,,Eastern Cape,ZA,
1949,1329089,Eastern Cape,,Eastern Cape,ZA,
1950,1329090,Eastern Cape,,Eastern Cape,ZA,
1951,1329091,Eastern Cape,Graaff-Reinet,Eastern Cape,ZA,
1952,1329092,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1953,1329093,Northern Cape,,Northern Cape,ZA,
1954,1329094,Eastern Cape,Cacadu,Eastern Cape,ZA,
1955,1329095,Eastern Cape,,Eastern Cape,ZA,
1956,1329096,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1957,1329096,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1958,1329111,Eastern Cape,,Eastern Cape,ZA,
1959,1329928,Western Cape,Murraysburg,Western Cape,ZA,
1960,1331649,Free State,,Free State,ZA,
