occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340709,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340713,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1340714,Thuringia,,Thuringia,DE,,Apateon,298.9,283.5
1340715,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1340716,Thuringia,Gotha District,Thuringia,DE,,Apateon,298.9,293.52
1340717,Thuringia,,Thuringia,DE,,Eryops,298.9,293.52
1419586,Thuringia,Erfurt,Thuringia,DE,,Plagiosternum,239.7,237
1419587,Thuringia,Hildburghausen,Thuringia,DE,,Plagiosternum,239.7,237
1419588,Thuringia,,Thuringia,DE,,Plagiosternum,239.7,237
1419589,Thuringia,,Thuringia,DE,,Plagiosternum,239.7,237
1419590,Thuringia,,Thuringia,DE,,Plagiosternum,242,237
1419591,Thuringia,,Thuringia,DE,,Plagiosternum,242,227
1419592,Thuringia,,Thuringia,DE,,Plagiosuchus,242,227
1419593,Thuringia,Hildburghausen,Thuringia,DE,,Plagiosuchus,239.7,237
1419596,Thuringia,,Thuringia,DE,,Gerrothorax,242,237
1423665,Thuringia,,Thuringia,DE,,Limnogyrinus,298.9,283.5
1546691,Thuringia,Gotha District,Thuringia,DE,,Schoenfelderpeton,298.9,293.52
1546692,Thuringia,Gotha District,Thuringia,DE,,Glanochthon,298.9,293.52
1546693,Thuringia,,Thuringia,DE,,Apateon,298.9,293.52
1546694,Thuringia,,Thuringia,DE,,Melanerpeton,298.9,293.52
1546695,Thuringia,,Thuringia,DE,,Sclerocephalus,298.9,293.52
1639001,Thuringia,,Thuringia,DE,,Cyclotosaurus,242,237
1396074,Westphalia,"Sieker,",Westphalia,DE,,Cyclotosaurus,237,227
1423654,Westphalia,,Westphalia,DE,,Mastodonsaurus,247.2,242
1546983,Westphalia,,Westphalia,DE,,Cyclotosaurus,208.5,201.4
933166,Illizi,,Illizi,DZ,,Odenwaldia,248.9,242
933166,Illizi,,Illizi,DZ,,Odenwaldia,248.9,242
1419100,In Amenas,,In Amenas,DZ,,Stanocephalosaurus,251.902,237
1335602,Castilla-La Manacha,,Castilla-La Manacha,ES,,Iberospondylus,300.9,300.3
908229,Catalonia,,Catalonia,ES,,Calmasuchus,247.2,242
367864,Allier,Allier,Allier,FR,,Actinodon,298.9,290.1
1338164,Allier,,Allier,FR,,Branchiosaurus,300.9,300.3
1338570,Allier,Allier,Allier,FR,,Apateon,298.9,290.1
1546564,Allier,,Allier,FR,,Anthracobamus,300.9,300.3
1546565,Allier,,Allier,FR,,Branchiosaurus,300.9,300.3
1423617,Bas-Rhin,,Bas-Rhin,FR,,Eocyclotosaurus,247.2,242
1316960,Burgundy,,Burgundy,FR,,Micromelerpeton,298.9,283.5
1336742,Burgundy,,Burgundy,FR,,Branchiosaurus,301.4,300.3
1338630,Burgundy,Saone-et-Loire,Burgundy,FR,,Apateon,298.9,283.5
1545820,Burgundy,,Burgundy,FR,,Nyranerpeton,301.4,300.3
1389774,Grand Est,Meurthe-et-Moselle,Grand Est,FR,,Mastodonsaurus,242,237
1419595,Grand Est,Meurthe-et-Moselle,Grand Est,FR,,Gerrothorax,242,237
486123,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Metoposaurus,208.5,201.4
486124,Lorraine,Meuthe-et-Moselle,Lorraine,FR,,Plagiosaurus,208.5,201.4
1338240,Saone et Laoire,,Saone et Laoire,FR,,Pleuronoura,298.9,283.5
1338314,Saone et Laoire,,Saone et Laoire,FR,,Actinodon,298.9,283.5
1338315,Saone et Laoire,,Saone et Laoire,FR,,Actinodon,298.9,283.5
1338316,Saone et Laoire,,Saone et Laoire,FR,,Actinodon,298.9,283.5
1338614,Saone et Laoire,,Saone et Laoire,FR,,Apateon,298.9,283.5
1338629,Saone et Laoire,,Saone et Laoire,FR,,Apateon,298.9,283.5
1423616,Vosges,,Vosges,FR,,Eocyclotosaurus,247.2,242
283817,East Greenland,,East Greenland,GL,,Gerrothorax,227,208.5
283818,East Greenland,,East Greenland,GL,,Cyclotosaurus,227,208.5
931096,East Greenland,,East Greenland,GL,,Gerrothorax,227,208.5
931097,East Greenland,,East Greenland,GL,,Gerrothorax,227,208.5
931097,East Greenland,,East Greenland,GL,,Gerrothorax,227,208.5
1131046,Northeast Greenland,,Northeast Greenland National Park,GL,,Selenocara,251.902,251.2
1131047,Northeast Greenland,,Northeast Greenland National Park,GL,,Stoschiosaurus,251.902,251.2
1131048,Northeast Greenland,,Northeast Greenland National Park,GL,,Stoschiosaurus,251.902,251.2
1131049,Northeast Greenland,,Northeast Greenland National Park,GL,,Stoschiosaurus,251.902,251.2
1131085,Northeast Greenland,,Northeast Greenland National Park,GL,,Luzocephalus,251.902,251.2
1131086,Northeast Greenland,,Northeast Greenland National Park,GL,,Luzocephalus,251.902,251.2
1131087,Northeast Greenland,,Northeast Greenland National Park,GL,,Luzocephalus,251.902,251.2
1131088,Northeast Greenland,,Northeast Greenland National Park,GL,,Luzocephalus,251.902,251.2
1131095,Northeast Greenland,,Northeast Greenland National Park,GL,,Tupilakosaurus,251.902,251.2
1131097,Northeast Greenland,,Northeast Greenland National Park,GL,,Tupilakosaurus,251.902,251.2
1087838,Andhra Pradesh,,Andhra Pradesh,IN,,Eryosuchus,247.2,242
1087840,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,Eryosuchus,247.2,242
1089186,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,Panthasaurus,237,208.5
1089187,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,Panthasaurus,237,208.5
1089188,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,,Panthasaurus,237,208.5
1089196,Andhra Pradesh,,Andhra Pradesh,IN,,Compsocerops,227,208.5
1089197,Andhra Pradesh,,Andhra Pradesh,IN,,Kuttycephalus,227,208.5
1089197,Andhra Pradesh,,Andhra Pradesh,IN,,Kuttycephalus,227,208.5
1089197,Andhra Pradesh,,Andhra Pradesh,IN,,Kuttycephalus,227,208.5
1338896,Jammu and Kashmir,,Jammu and Kashmir,IN,,Kashmirosaurus,273.01,266.9
286238,Kashmir,,Kashmir,IN,,Lysipterygium,298.9,290.1
286240,Kashmir,,Kashmir,IN,,Kashmirosaurus,298.9,290.1
1338762,Kashmir,,Kashmir,IN,,Lysipterygium,298.9,290.1
1338897,Kashmir,,Kashmir,IN,,Kashmirosaurus,298.9,290.1
1338898,Kashmir,,Kashmir,IN,,Kashmirosaurus,298.9,290.1
853399,Madhya Pradesh,Shadol,Madhya Pradesh,IN,,Metoposaurus,237,227
1087832,Madhya Pradesh,Chhindwara,Madhya Pradesh,IN,,Cherninia,247.2,242
1087835,Madhya Pradesh,Chhindwara,Madhya Pradesh,IN,,Paracyclotosaurus,247.2,242
1209762,Madhya Pradesh,Sidhi,Madhya Pradesh,IN,,Rhinesuchus,259.51,251.902
1494771,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,Eodiscoglossus,237,227
1494775,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,Metoposaurus,237,227
1494788,Madhya Pradesh,Shahdol,Madhya Pradesh,IN,,Metoposaurus,237,227
1087841,Maharashtra,,Maharashtra,IN,,Brachyops,251.902,247.2
959358,Telangana,Adilabad,Telangana,IN,,Panthasaurus,237,208.5
1087526,West Bengal,,West Bengal,IN,,Indobrachyops,251.902,248.9
1087562,West Bengal,,West Bengal,IN,,Manubrantlia,251.902,248.9
1307367,West Bengal,,West Bengal,IN,,Indobrachyops,251.902,248.9
1547082,West Bengal,,West Bengal,IN,,Capulomala,251.902,248.9
297321,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
297323,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
297325,Sardinia,Ogliastra region,Sardinia,IT,,Apateon,298.9,251.902
930826,Tirol,,Tirol,IT,,Metoposaurus,237,227
970671,Batken,,Batken,KG,,Triassurus,242,227
1383184,Kazakhstan,,,KZ,what is KZ?,Plagioscutum,242,237
1383185,Kazakhstan,,,KZ,what is KZ?,Plagioscutum,247.2,237
1419112,Kazakhstan,,,KZ,what is KZ?,Parotosuchus,248.9,247.2
538734,Luxembourg,,Diekirch,LU,,Plagiosaurus,216.7,213.2
538735,Luxembourg,,Diekirch,LU,,Cyclotosaurus,216.7,213.2
1419611,Marrakech,,Marrakech-Safi,MA,,Almasaurus,237,227
1576258,Marrakech,,Marrakech-Safi,MA,,Metoposaurus,237,227
1576259,Marrakech,,Marrakech-Safi,MA,,Metoposaurus,237,227
1576261,Marrakech,,Marrakech-Safi,MA,,Dutuitosaurus,237,227
831989,Diana,Ambilobe,Diana,MG,,Triadobatrachus,251.902,248.9
1131868,Diana,Ambilobe,Diana,MG,,Deltacephalus,251.902,248.9
1132143,Diana,Ambilobe,Diana,MG,,Wantzosaurus,251.902,248.9
1132144,Diana,Ambilobe,Diana,MG,,Edingerella,251.902,248.9
1132145,Diana,Ambilobe,Diana,MG,,Edingerella,251.902,248.9
1132146,Diana,Ambilobe,Diana,MG,,Edingerella,251.902,248.9
1132147,Diana,Ambilobe,Diana,MG,,Mahavisaurus,251.902,248.9
1132148,Diana,Ambilobe,Diana,MG,,Mahavisaurus,251.902,248.9
1132149,Diana,Ambilobe,Diana,MG,,Tertremoides,251.902,248.9
1132150,Diana,Ambilobe,Diana,MG,,Wantzosaurus,251.902,248.9
1132151,Diana,Ambilobe,Diana,MG,,Wantzosaurus,251.902,248.9
1132152,Diana,Ambilobe,Diana,MG,,Tertremoides,251.902,248.9
1132252,Diana,Ambilobe,Diana,MG,,Tertremoides,251.902,248.9
1132254,Diana,Ambilobe,Diana,MG,,Edingerella,251.902,248.9
1396076,Diana,Ambilobe,Diana,MG,,Aphaneramma,251.902,248.9
1418697,Diana,Ambilobe,Diana,MG,,Mahavisaurus,251.902,248.9
1418698,Diana,Ambilobe,Diana,MG,,Mahavisaurus,251.902,248.9
1313771,Northern Region,Rumphi,Northern Region,MW,,Rhineceps,259.51,254.14
632371,Agadez,Arlit,Agadez,NE,,Saharastega,254.14,251.902
632372,Agadez,Arlit,Agadez,NE,,Nigerpeton,254.14,251.902
789101,Agadez,Arlit,Agadez,NE,,Nigerpeton,254.14,251.902
1558912,Netherlands,,Gelderland,NL,,Capitosauroides,247.2,242
1087565,Azad Jammu & Kashmir,,Azad Jammu & Kashmir,PK,,Aphaneramma,251.902,251.2
401594,Malopolskie,Krakowski,Malopolskie,PL,,Czatkobatrachus,251.2,247.2
401598,Malopolskie,Krakowski,Malopolskie,PL,,Parotosuchus,251.2,247.2
984553,Malopolskie,Krakowski,Malopolskie,PL,,Batrachosuchoides,251.2,247.2
584069,Opole,,Opole,PL,,Cyclotosaurus,237,208.5
584070,Opole,,Opole,PL,,Metoposaurus,237,208.5
584075,Opole,,Opole,PL,,Cyclotosaurus,233.4,227
773661,Opole,,Opole,PL,,Metoposaurus,233.4,227
1423589,Opole,,Opole,PL,,Mentosaurus,247.2,242
1423590,Opole,,Opole,PL,,Eurycervix,247.2,242
984559,Swietoryzskie,Ostrowiec,Swietoryzskie,PL,,Parotosuchus,248.9,247.2
773340,Portugal,Loule,Algarve,PT,,Metoposaurus,237,208.5
388988,Archangelsk,,Archangelsk,RU,,Dvinosaurus,259.51,256.8
388989,Archangelsk,,Archangelsk,RU,,Dvinosaurus,259.51,256.8
388990,Archangelsk,,Archangelsk,RU,,Dvinosaurus,259.51,256.8
847014,Archangelsk,Nenetsia,Archangelsk,RU,,Wetlugasaurus,251.2,247.2
847022,Archangelsk,Nenetsia,Archangelsk,RU,,Wetlugasaurus,251.2,247.2
1383089,Archangelsk,,Archangelsk,RU,,Batrachosuchoides,251.2,247.2
1383090,Archangelsk,Kotlas,Archangelsk,RU,,Dvinosaurus,264.28,256.8
1383091,Archangelsk,Kotlas,Archangelsk,RU,,Dvinosaurus,264.28,256.8
1383092,Archangelsk,Kotlas,Archangelsk,RU,,Dvinosaurus,264.28,256.8
1383093,Archangelsk,Kotlas,Archangelsk,RU,,Dvinosaurus,264.28,256.8
