Time	mat_z_trans	map_z_trans	wmm_z_trans	cmm_z_trans	wmmcmm_z_trans	wetmon_z_trans	drymon_z_trans	wetdry_z_trans
260.3	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.4	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.5	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.6	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.7	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.8	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
260.9	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.1	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.2	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.3	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.4	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.5	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.6	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.7	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.8	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
261.9	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.1	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.2	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.3	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.4	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.5	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.6	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.7	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.8	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
262.9	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.1	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.2	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.3	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.4	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.5	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.6	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.7	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.8	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
263.9	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264.1	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264.2	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264.3	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264.4	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
264.5	-1.461634697	0.176260604	-0.930573034	-0.98384954	0.401179238	0.652543767	0.23512669	0.711335562
