occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
535881,New Jersey,Essex,New Jersey,US,,Eubrontes,227,208.5
535882,New Jersey,Essex,New Jersey,US,,Grallator,227,208.5
535883,New Jersey,Essex,New Jersey,US,,Atreipus,227,208.5
536420,New Jersey,Hunterdon,New Jersey,US,,Gwyneddichnium,227,208.5
536421,New Jersey,Hunterdon,New Jersey,US,,Kintneria,227,208.5
536422,New Jersey,Bergen,New Jersey,US,,Grallator,227,208.5
536423,New Jersey,Bergen,New Jersey,US,,Anchisauripus,227,208.5
536424,New Jersey,Bergen,New Jersey,US,,Coelurosaurichnus,227,208.5
536425,New Jersey,Bergen,New Jersey,US,,Brachychirotherium,227,208.5
536426,New Jersey,Bergen,New Jersey,US,,Brachychirotherium,227,208.5
536427,New Jersey,Bergen,New Jersey,US,,Apatopus,227,208.5
536428,New Jersey,Bergen,New Jersey,US,,Kintneria,227,208.5
536429,New Jersey,Hunterdon,New Jersey,US,,Grallator,227,208.5
536601,New Jersey,Essex,New Jersey,US,,Anomoepus,201.4,199.5
536602,New Jersey,Essex,New Jersey,US,,Grallator,201.4,199.5
536604,New Jersey,Essex,New Jersey,US,,Eubrontes,201.4,199.5
593059,New Jersey,Essex,New Jersey,US,,Brachychirotherium,227,208.5
593060,New Jersey,Essex,New Jersey,US,,Grallator,227,208.5
593069,New Jersey,,New Jersey,US,,Grallator,227,208.5
593071,New Jersey,,New Jersey,US,,Coelurosaurichnus,227,208.5
593072,New Jersey,,New Jersey,US,,Grallator,227,208.5
811765,New Jersey,Somerset,New Jersey,US,,Stegomus,227,208.5
830855,New Jersey,Hudson,New Jersey,US,,Hypuronector,227,208.5
830859,New Jersey,Hudson,New Jersey,US,,Hypuronector,227,208.5
830860,New Jersey,Hudson,New Jersey,US,,Tanytrachelos,227,208.5
831030,New Jersey,Hudson,New Jersey,US,,Tanytrachelos,227,208.5
832006,New Jersey,Hunterdon,New Jersey,US,,Stegomus,227,208.5
832116,New Jersey,Essex,New Jersey,US,,Rutiodon,227,208.5
1347899,New Jersey,Union,New Jersey,US,,Grallator,201.4,199.5
1371708,New Jersey,Hudson,New Jersey,US,,Tanytrachelos,227,208.5
1371944,New Jersey,Bergen,New Jersey,US,,Tanytrachelos,227,208.5
1371949,New Jersey,Bergen,New Jersey,US,,Tanytrachelos,227,208.5
1583754,New Jersey,Essex,New Jersey,US,,Anomoepus,201.4,199.5
1611391,New Jersey,Hunterdon,New Jersey,US,,Tanytrachelos,227,208.5
1611396,New Jersey,Hunterdon,New Jersey,US,,Apatopus,227,208.5
475078,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
475079,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
475081,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
483867,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,208.5,201.4
483868,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,208.5,201.4
484673,New Mexico,Quay,New Mexico,US,,Revueltosaurus,227,208.5
490747,New Mexico,Quay,New Mexico,US,,Gojirasaurus,227,208.5
490749,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
490750,New Mexico,Quay,New Mexico,US,,Rutiodon,227,208.5
490751,New Mexico,Quay,New Mexico,US,,Rioarribasuchus,227,208.5
490752,New Mexico,Quay,New Mexico,US,,Shuvosaurus,227,208.5
490754,New Mexico,Quay,New Mexico,US,,Shuvosaurus,227,208.5
515173,New Mexico,Quay,New Mexico,US,,Grallator,227,208.5
517573,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
517612,New Mexico,Santa Fe,New Mexico,US,,Typothorax,227,208.5
517613,New Mexico,Santa Fe,New Mexico,US,,Paratypothorax,227,208.5
517621,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
517622,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
521673,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,208.5,201.4
521673,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,208.5,201.4
521673,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,208.5,201.4
521674,New Mexico,Rio Arriba,New Mexico,US,,Whitakersaurus,208.5,201.4
521679,New Mexico,Rio Arriba,New Mexico,US,,Hesperosuchus,208.5,201.4
521679,New Mexico,Rio Arriba,New Mexico,US,,Hesperosuchus,208.5,201.4
528637,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528638,New Mexico,Rio Arriba,New Mexico,US,,Eucoelophysis,227,208.5
528639,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528640,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528641,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528642,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528643,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528644,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
528645,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
530454,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
530455,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
534971,New Mexico,Rio Arriba,New Mexico,US,,Drepanosaurus,208.5,201.4
545161,New Mexico,Guadalupe,New Mexico,US,,Lucianosaurus,227,208.5
559094,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
560165,New Mexico,Rio Arriba,New Mexico,US,,Effigia,208.5,201.4
560165,New Mexico,Rio Arriba,New Mexico,US,,Effigia,208.5,201.4
560165,New Mexico,Rio Arriba,New Mexico,US,,Effigia,208.5,201.4
560165,New Mexico,Rio Arriba,New Mexico,US,,Effigia,208.5,201.4
572586,New Mexico,McKinley,New Mexico,US,,Trilophosaurus,227,208.5
572593,New Mexico,McKinley,New Mexico,US,,Crosbysaurus,227,208.5
572595,New Mexico,McKinley,New Mexico,US,,Crosbysaurus,227,208.5
590148,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590150,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
590151,New Mexico,Rio Arriba,New Mexico,US,,Rioarribasuchus,227,208.5
590152,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
590160,New Mexico,Quay,New Mexico,US,,Grallator,227,208.5
690297,New Mexico,Rio Arriba,New Mexico,US,,Dromomeron,227,208.5
690298,New Mexico,Rio Arriba,New Mexico,US,,Dromomeron,227,208.5
690300,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
690301,New Mexico,Rio Arriba,New Mexico,US,,Rioarribasuchus,227,208.5
690302,New Mexico,Rio Arriba,New Mexico,US,,Vivaron,227,208.5
705331,New Mexico,McKinley,New Mexico,US,,Desmatosuchus,227,208.5
705332,New Mexico,McKinley,New Mexico,US,,Desmatosuchus,227,208.5
705341,New Mexico,McKinley,New Mexico,US,,Stagonolepis,227,208.5
705346,New Mexico,McKinley,New Mexico,US,,Tecovasuchus,227,208.5
705367,New Mexico,McKinley,New Mexico,US,,Stagonolepis,227,208.5
755823,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
755824,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
755825,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
778596,New Mexico,Quay,New Mexico,US,,Evazoum,227,208.5
778599,New Mexico,Quay,New Mexico,US,,Brachychirotherium,227,208.5
778600,New Mexico,Quay,New Mexico,US,,Grallator,227,208.5
778905,New Mexico,Quay,New Mexico,US,,Typothorax,227,208.5
778927,New Mexico,Guadalupe,New Mexico,US,,Coelophysis,227,208.5
778940,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
778944,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
778949,New Mexico,Quay,New Mexico,US,,Redondasuchus,227,208.5
780405,New Mexico,Quay,New Mexico,US,,Barrancapus,227,216.7
780406,New Mexico,Quay,New Mexico,US,,Pseudotetrasauropus,227,208.5
780410,New Mexico,Quay,New Mexico,US,,Grallator,227,208.5
780411,New Mexico,Quay,New Mexico,US,,Evazoum,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780685,New Mexico,Union,New Mexico,US,,Brachychirotherium,227,208.5
780686,New Mexico,Union,New Mexico,US,,Eosauropus,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780687,New Mexico,Union,New Mexico,US,,Eubrontes,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780689,New Mexico,Union,New Mexico,US,,Grallator,227,208.5
780690,New Mexico,Union,New Mexico,US,,Evazoum,227,208.5
782208,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
782209,New Mexico,Quay,New Mexico,US,,Redondasuchus,227,208.5
785830,New Mexico,Quay,New Mexico,US,,Proganochelys,227,208.5
812265,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,227,208.5
812267,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
818285,New Mexico,Quay,New Mexico,US,,Redondavenator,227,208.5
819353,New Mexico,Rio Arriba,New Mexico,US,,Dromomeron,227,208.5
832057,New Mexico,Quay,New Mexico,US,,Typothorax,227,213.2
837653,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837654,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
837655,New Mexico,Rio Arriba,New Mexico,US,,Tawa,227,208.5
842875,New Mexico,McKinley,New Mexico,US,,Calyptosuchus,227,208.5
842957,New Mexico,Socorro,New Mexico,US,,Desmatosuchus,227,208.5
842967,New Mexico,Cibola,New Mexico,US,,Rutiodon,227,208.5
842973,New Mexico,Cibola,New Mexico,US,,Stagonolepis,227,208.5
842984,New Mexico,Santa Fe,New Mexico,US,,Typothorax,227,208.5
842985,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
842986,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
842987,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
842988,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
842989,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843000,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843001,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843002,New Mexico,Santa Fe,New Mexico,US,,Typothorax,227,208.5
843003,New Mexico,Quay,New Mexico,US,,Typothorax,227,208.5
843004,New Mexico,Quay,New Mexico,US,,Typothorax,227,208.5
843005,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843006,New Mexico,Quay,New Mexico,US,,Typothorax,227,208.5
843034,New Mexico,Santa Fe,New Mexico,US,,Shuvosaurus,227,208.5
843041,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843062,New Mexico,Santa Fe,New Mexico,US,,Rutiodon,227,208.5
843067,New Mexico,San Miguel,New Mexico,US,,Paratypothorax,227,208.5
843068,New Mexico,San Miguel,New Mexico,US,,Desmatosuchus,227,208.5
843069,New Mexico,San Miguel,New Mexico,US,,Typothorax,227,208.5
843073,New Mexico,San Miguel,New Mexico,US,,Postosuchus,227,208.5
843074,New Mexico,San Miguel,New Mexico,US,,Paratypothorax,227,208.5
843102,New Mexico,Santa Fe,New Mexico,US,,Desmatosuchus,227,208.5
843103,New Mexico,Santa Fe,New Mexico,US,,Calyptosuchus,227,208.5
843116,New Mexico,Santa Fe,New Mexico,US,,Angistorhinus,227,208.5
843121,New Mexico,Santa Fe,New Mexico,US,,Rutiodon,227,208.5
843132,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,227,208.5
843152,New Mexico,Quay,New Mexico,US,,Redondasuchus,227,208.5
843204,New Mexico,Quay,New Mexico,US,,Vancleavea,227,208.5
843206,New Mexico,Quay,New Mexico,US,,Redondasuchus,227,208.5
843218,New Mexico,Quay,New Mexico,US,,Vancleavea,227,208.5
843392,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
843393,New Mexico,Quay,New Mexico,US,,Apachesuchus,227,208.5
843424,New Mexico,Union,New Mexico,US,,Machaeroprosopus,227,208.5
843442,New Mexico,Rio Arriba,New Mexico,US,,Dolabrosaurus,227,208.5
845884,New Mexico,Union,New Mexico,US,,Rutiodon,227,208.5
845912,New Mexico,Union,New Mexico,US,,Typothorax,227,208.5
845919,New Mexico,Union,New Mexico,US,,Machaeroprosopus,227,208.5
846145,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
846167,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
846168,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
846168,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
846168,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
846306,New Mexico,Rio Arriba,New Mexico,US,,Postosuchus,227,208.5
846308,New Mexico,Rio Arriba,New Mexico,US,,Caseosaurus,227,208.5
849947,New Mexico,Rio Arriba,New Mexico,US,,Eucoelophysis,208.5,201.4
853407,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
853411,New Mexico,Quay,New Mexico,US,,Shuvosaurus,227,208.5
935231,New Mexico,Rio Arriba,New Mexico,US,,Daemonosaurus,208.5,201.4
1080116,New Mexico,,New Mexico,US,,Arizonasaurus,247.2,244.7
1083465,New Mexico,McKinley,New Mexico,US,,Rugarhynchos,227,208.5
1084252,New Mexico,McKinley,New Mexico,US,,Tecovasuchus,227,208.5
1330160,New Mexico,Union,New Mexico,US,,Chirotherium,227,208.5
1330166,New Mexico,Union,New Mexico,US,,Apatopus,227,208.5
1330178,New Mexico,Cibola,New Mexico,US,,Calyptosuchus,227,208.5
1330181,New Mexico,Sandoval,New Mexico,US,,Typothorax,227,208.5
1332865,New Mexico,Sandoval,New Mexico,US,,Typothorax,227,208.5
1347767,New Mexico,Rio Arriba,New Mexico,US,,Vivaron,227,208.5
1347768,New Mexico,Rio Arriba,New Mexico,US,,Vivaron,227,208.5
1356672,New Mexico,Rio Arriba,New Mexico,US,,Coelophysis,227,208.5
1400945,New Mexico,Santa Fe,New Mexico,US,,Heterodontichnites,227,208.5
1400946,New Mexico,Santa Fe,New Mexico,US,,Heterodontichnites,237,227
1406773,New Mexico,Rio Arriba,New Mexico,US,,Avicranium,208.5,201.4
1417820,New Mexico,Rio Arriba,New Mexico,US,,Drepanosaurus,227,208.5
1418638,New Mexico,Guadaloupe,New Mexico,US,,Machaeroprosopus,227,208.5
1418646,New Mexico,Quay County,New Mexico,US,,Machaeroprosopus,227,208.5
1418647,New Mexico,Quay,New Mexico,US,,Machaeroprosopus,227,208.5
1418648,New Mexico,Rio Arriba,New Mexico,US,,Machaeroprosopus,208.5,201.4
1574196,New Mexico,Quay,New Mexico,US,,Nicrosaurus,227,208.5
1579639,New Mexico,Rio Arriba,New Mexico,US,,Typothorax,227,208.5
1579640,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,227,208.5
1579641,New Mexico,Rio Arriba,New Mexico,US,,Chindesaurus,227,208.5
1580066,New Mexico,Quay,New Mexico,US,,Revueltosaurus,227,208.5
1580068,New Mexico,Santa Fe,New Mexico,US,,Krzyzanowskisaurus,237,227
1580069,New Mexico,Santa Fe,New Mexico,US,,Krzyzanowskisaurus,237,227
1589317,New Mexico,Rio Arriba,New Mexico,US,,Paratypothorax,227,208.5
1589319,New Mexico,Rio Arriba,New Mexico,US,,Vancleavea,227,208.5
1659629,New Mexico,San Miguel,New Mexico,US,,Unguinychus,227,208.5
468647,North Carolina,Chatham,North Carolina,US,,Lucasuchus,237,227
536430,North Carolina,Rockingham,North Carolina,US,,Grallator,227,208.5
536597,North Carolina,Chatham,North Carolina,US,,Apatopus,237,227
536598,North Carolina,Chatham,North Carolina,US,,Brachychirotherium,237,227
690311,North Carolina,Montgomery,North Carolina,US,,Revueltosaurus,237,227
735410,North Carolina,Rockingham,North Carolina,US,,Tanytrachelos,227,208.5
842931,North Carolina,Montgomery,North Carolina,US,,Lucasuchus,237,227
897122,North Carolina,Chatham,North Carolina,US,,Uatchitodon,227,208.5
897129,North Carolina,Chatham,North Carolina,US,,Revueltosaurus,227,208.5
897134,North Carolina,Chatham,North Carolina,US,,Revueltosaurus,227,208.5
934039,North Carolina,Chatham,North Carolina,US,,Rutiodon,227,208.5
934045,North Carolina,Anson,North Carolina,US,,Rutiodon,237,227
1079734,North Carolina,Chatham,North Carolina,US,,Crosbysaurus,227,208.5
1079735,North Carolina,Chatham,North Carolina,US,,Revueltosaurus,227,208.5
1280502,North Carolina,Chatham,North Carolina,US,,Carnufex,237,227
1347712,North Carolina,Chatham,North Carolina,US,,Gorgetosuchus,237,227
1347713,North Carolina,Chatham,North Carolina,US,,Lucasuchus,237,227
1347716,North Carolina,Chatham,North Carolina,US,,Coahomasuchus,237,227
1558115,North Carolina,Rockingham,North Carolina,US,,Grallator,227,208.5
1611305,North Carolina,Chatham,North Carolina,US,,Coelurosaurichnus,237,227
1611306,North Carolina,Chatham,North Carolina,US,,Coelurosaurichnus,237,227
1611307,North Carolina,Chatham,North Carolina,US,,Brachychirotherium,237,227
1611321,North Carolina,Chatham,North Carolina,US,,Rutiodon,227,208.5
1611324,North Carolina,Rockingham,North Carolina,US,,Apatopus,227,208.5
287287,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287715,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287715,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287715,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287747,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287764,Oklahoma,Blaine,Oklahoma,US,,Rothianiscus,273.01,264.28
287827,Oklahoma,Kingfisher,Oklahoma,US,,Rothianiscus,273.01,264.28
287904,Oklahoma,Kingfisher,Oklahoma,US,,Rothianiscus,273.01,264.28
287929,Oklahoma,Canadian,Oklahoma,US,,Rothianiscus,273.01,264.28
289331,Oklahoma,Kingfisher,Oklahoma,US,,Rothianiscus,273.01,264.28
289337,Oklahoma,Kingfisher,Oklahoma,US,,Rothianiscus,273.01,264.28
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629473,Oklahoma,Comanche,Oklahoma,US,,Opisthodontosaurus,290.1,283.5
629476,Oklahoma,Comanche,Oklahoma,US,,Colobomycter,290.1,283.5
629476,Oklahoma,Comanche,Oklahoma,US,,Colobomycter,290.1,283.5
629476,Oklahoma,Comanche,Oklahoma,US,,Colobomycter,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
629477,Oklahoma,Comanche,Oklahoma,US,,Captorhinus,290.1,283.5
