,occurrence_no,locality,county_original,state,cc,notes
550,544646,Swietokrzyskie,,Swietokrzyskie,PL,
551,544647,Swietokrzyskie,,Swietokrzyskie,PL,
552,545075,Andhra Pradesh,Adilabad,Andhra Pradesh,IN,
553,545089,Utah,Garfield,Utah,US,
554,545090,Utah,Garfield,Utah,US,
555,545091,Utah,Garfield,Utah,US,
556,545091,Utah,Garfield,Utah,US,
557,545093,Utah,Garfield,Utah,US,
558,545094,Utah,Garfield,Utah,US,
559,545095,Utah,Garfield,Utah,US,
560,545096,Utah,Garfield,Utah,US,
561,545098,Utah,Garfield,Utah,US,
562,545100,Utah,Kane,Utah,US,
563,545101,Utah,Kane,Utah,US,
564,545102,Utah,Garfield,Utah,US,
565,545159,Texas,Crosby,Texas,US,
566,545160,Arizona,Apache,Arizona,US,
567,545161,New Mexico,Guadalupe,New Mexico,US,
568,557168,Arizona,Apache,Arizona,US,
569,557171,Arizona,Apache,Arizona,US,
570,557172,Arizona,Apache,Arizona,US,
571,557172,Arizona,Apache,Arizona,US,
572,557172,Arizona,Apache,Arizona,US,
573,557173,Arizona,Apache,Arizona,US,
574,557174,Arizona,Apache,Arizona,US,
575,557175,Arizona,Apache,Arizona,US,
576,557177,Arizona,Apache,Arizona,US,
577,557177,Arizona,Apache,Arizona,US,
578,557177,Arizona,Apache,Arizona,US,
579,557177,Arizona,Apache,Arizona,US,
580,557182,Arizona,Apache,Arizona,US,
581,558341,England,Warwickshire,England,UK,
582,558342,England,Warwickshire,England,UK,
583,558344,England,Warwickshire,England,UK,
584,558345,England,Warwickshire,England,UK,
585,558361,Wales,The Vale of Glamorgan,Wales,UK,
586,558362,Wales,The Vale of Glamorgan,Wales,UK,
587,558385,England,Gloucestershire,England,UK,
588,558388,England,Avon,England,UK,
589,558437,England,Avon,England,UK,
590,559094,New Mexico,Rio Arriba,New Mexico,US,
591,559095,Arizona,,Arizona,US,
592,560165,New Mexico,Rio Arriba,New Mexico,US,
593,560165,New Mexico,Rio Arriba,New Mexico,US,
594,560165,New Mexico,Rio Arriba,New Mexico,US,
595,560165,New Mexico,Rio Arriba,New Mexico,US,
596,561802,La Rioja,,La Rioja,AR,
597,561984,England,Warwickshire,England,UK,
598,562008,Marrakech,,Marrakech-Safi,MA,
599,562009,Marrakech,,Marrakech-Safi,MA,
600,562010,Marrakech,,Marrakech-Safi,MA,
601,562834,Texas,Garza,Texas,US,
602,562835,Texas,Garza,Texas,US,
603,562836,Texas,Garza,Texas,US,
604,562836,Texas,Garza,Texas,US,
605,562836,Texas,Garza,Texas,US,
606,562837,Texas,Garza,Texas,US,
607,562843,Arizona,Apache,Arizona,US,
608,562846,Arizona,Apache,Arizona,US,
609,562847,Arizona,Apache,Arizona,US,
610,566781,Saida,,Saida,DZ,
611,566949,Pennsylvania,York,Pennsylvania,US,
612,568152,Mendoza,,Mendoza,AR,
613,568152,Mendoza,,Mendoza,AR,
614,571685,Massachusetts,Franklin,Massachusetts,US,
615,572546,Arizona,Apache,Arizona,US,
616,572551,Arizona,Apache,Arizona,US,
617,572552,Arizona,Apache,Arizona,US,
618,572553,Arizona,Apache,Arizona,US,
619,572562,Arizona,,Arizona,US,
620,572567,Arizona,,Arizona,US,
621,572571,Arizona,,Arizona,US,
622,572572,Arizona,,Arizona,US,
623,572586,New Mexico,McKinley,New Mexico,US,
624,572593,New Mexico,McKinley,New Mexico,US,
625,572595,New Mexico,McKinley,New Mexico,US,
626,572614,Texas,Crosby,Texas,US,
627,572615,Texas,Crosby,Texas,US,
628,572616,Texas,Crosby,Texas,US,
629,572619,Texas,Crosby,Texas,US,
630,572632,Texas,Crosby,Texas,US,
631,572633,Texas,Crosby,Texas,US,
632,572634,Texas,Crosby,Texas,US,
633,572650,Texas,Crosby,Texas,US,
634,572651,Texas,Crosby,Texas,US,
635,572673,Texas,Crosby,Texas,US,
636,572674,Texas,Crosby,Texas,US,
637,572675,Texas,Crosby,Texas,US,
638,572676,Texas,Crosby,Texas,US,
639,572677,Texas,Crosby,Texas,US,
640,572678,Texas,Crosby,Texas,US,
641,573788,La Rioja,,La Rioja,AR,
642,573792,La Rioja,,La Rioja,AR,
643,573793,La Rioja,,La Rioja,AR,
644,573794,La Rioja,,La Rioja,AR,
645,573795,La Rioja,,La Rioja,AR,
646,575542,Guizhou,Zhenfeng,Guizhou,CN,
647,584073,Opolskie,,Opolskie,PL,
648,584074,Opolskie,,Opolskie,PL,
649,584306,Opolskie,,Opolskie,PL,
650,584307,Opolskie,,Opolskie,PL,
651,587325,Wales,Glamorgan,Wales,UK,
652,589407,Arizona,Apache,Arizona,US,
653,590148,New Mexico,Rio Arriba,New Mexico,US,
654,590150,New Mexico,Rio Arriba,New Mexico,US,
655,590150,New Mexico,Rio Arriba,New Mexico,US,
656,590150,New Mexico,Rio Arriba,New Mexico,US,
657,590150,New Mexico,Rio Arriba,New Mexico,US,
658,590150,New Mexico,Rio Arriba,New Mexico,US,
659,590150,New Mexico,Rio Arriba,New Mexico,US,
660,590150,New Mexico,Rio Arriba,New Mexico,US,
661,590150,New Mexico,Rio Arriba,New Mexico,US,
662,590150,New Mexico,Rio Arriba,New Mexico,US,
663,590150,New Mexico,Rio Arriba,New Mexico,US,
664,590150,New Mexico,Rio Arriba,New Mexico,US,
665,590151,New Mexico,Rio Arriba,New Mexico,US,
666,590152,New Mexico,Rio Arriba,New Mexico,US,
667,590160,New Mexico,Quay,New Mexico,US,
668,592705,Pennsylvania,,Pennsylvania,US,
669,592706,Pennsylvania,,Pennsylvania,US,
670,592708,Pennsylvania,,Pennsylvania,US,
671,593059,New Jersey,Essex,New Jersey,US,
672,593060,New Jersey,Essex,New Jersey,US,
673,593069,New Jersey,,New Jersey,US,
674,593071,New Jersey,,New Jersey,US,
675,593072,New Jersey,,New Jersey,US,
676,593107,Connecticut,New Haven,Connecticut,US,
677,593111,Pennsylvania,Berks,Pennsylvania,US,
678,601687,Israel,,,IL,
679,601696,Israel,,,IL,
680,601699,Israel,,,IL,
681,601701,Israel,,,IL,
682,601702,Israel,,,IL,
683,601711,Israel,,,IL,
684,601712,Israel,,,IL,
685,601714,Israel,,,IL,
686,601739,Israel,,,IL,
687,601740,Israel,,,IL,
688,602403,Ruvuma,Songea,Ruvuma,TZ,
689,604143,,,,,delete
690,614939,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
691,621595,,,,SI,what is SI
692,627521,Texas,Garza,Texas,US,
693,627729,Texas,Garza,Texas,US,
694,627731,Texas,Garza,Texas,US,
695,629473,Oklahoma,Comanche,Oklahoma,US,
696,629473,Oklahoma,Comanche,Oklahoma,US,
697,629473,Oklahoma,Comanche,Oklahoma,US,
698,629473,Oklahoma,Comanche,Oklahoma,US,
699,629473,Oklahoma,Comanche,Oklahoma,US,
700,629473,Oklahoma,Comanche,Oklahoma,US,
701,629473,Oklahoma,Comanche,Oklahoma,US,
702,629473,Oklahoma,Comanche,Oklahoma,US,
703,629473,Oklahoma,Comanche,Oklahoma,US,
704,629473,Oklahoma,Comanche,Oklahoma,US,
705,629473,Oklahoma,Comanche,Oklahoma,US,
706,629473,Oklahoma,Comanche,Oklahoma,US,
707,629473,Oklahoma,Comanche,Oklahoma,US,
708,629473,Oklahoma,Comanche,Oklahoma,US,
709,629473,Oklahoma,Comanche,Oklahoma,US,
710,629473,Oklahoma,Comanche,Oklahoma,US,
711,629473,Oklahoma,Comanche,Oklahoma,US,
712,629473,Oklahoma,Comanche,Oklahoma,US,
713,629473,Oklahoma,Comanche,Oklahoma,US,
714,629473,Oklahoma,Comanche,Oklahoma,US,
715,629473,Oklahoma,Comanche,Oklahoma,US,
716,629473,Oklahoma,Comanche,Oklahoma,US,
717,629473,Oklahoma,Comanche,Oklahoma,US,
718,629473,Oklahoma,Comanche,Oklahoma,US,
719,629473,Oklahoma,Comanche,Oklahoma,US,
720,629476,Oklahoma,Comanche,Oklahoma,US,
721,629476,Oklahoma,Comanche,Oklahoma,US,
722,629476,Oklahoma,Comanche,Oklahoma,US,
723,629477,Oklahoma,Comanche,Oklahoma,US,
724,629477,Oklahoma,Comanche,Oklahoma,US,
725,629477,Oklahoma,Comanche,Oklahoma,US,
726,629477,Oklahoma,Comanche,Oklahoma,US,
727,629477,Oklahoma,Comanche,Oklahoma,US,
728,629477,Oklahoma,Comanche,Oklahoma,US,
729,629477,Oklahoma,Comanche,Oklahoma,US,
730,629477,Oklahoma,Comanche,Oklahoma,US,
731,629477,Oklahoma,Comanche,Oklahoma,US,
732,629477,Oklahoma,Comanche,Oklahoma,US,
733,629477,Oklahoma,Comanche,Oklahoma,US,
734,629477,Oklahoma,Comanche,Oklahoma,US,
735,629477,Oklahoma,Comanche,Oklahoma,US,
736,629477,Oklahoma,Comanche,Oklahoma,US,
737,629477,Oklahoma,Comanche,Oklahoma,US,
738,629477,Oklahoma,Comanche,Oklahoma,US,
739,629477,Oklahoma,Comanche,Oklahoma,US,
740,629477,Oklahoma,Comanche,Oklahoma,US,
741,629477,Oklahoma,Comanche,Oklahoma,US,
742,629477,Oklahoma,Comanche,Oklahoma,US,
743,629477,Oklahoma,Comanche,Oklahoma,US,
744,629477,Oklahoma,Comanche,Oklahoma,US,
745,629477,Oklahoma,Comanche,Oklahoma,US,
746,629477,Oklahoma,Comanche,Oklahoma,US,
747,629477,Oklahoma,Comanche,Oklahoma,US,
748,629477,Oklahoma,Comanche,Oklahoma,US,
749,629477,Oklahoma,Comanche,Oklahoma,US,
750,629477,Oklahoma,Comanche,Oklahoma,US,
751,629477,Oklahoma,Comanche,Oklahoma,US,
752,629477,Oklahoma,Comanche,Oklahoma,US,
753,629477,Oklahoma,Comanche,Oklahoma,US,
754,629477,Oklahoma,Comanche,Oklahoma,US,
755,629477,Oklahoma,Comanche,Oklahoma,US,
756,629477,Oklahoma,Comanche,Oklahoma,US,
757,629477,Oklahoma,Comanche,Oklahoma,US,
758,629477,Oklahoma,Comanche,Oklahoma,US,
759,629477,Oklahoma,Comanche,Oklahoma,US,
760,629477,Oklahoma,Comanche,Oklahoma,US,
761,629477,Oklahoma,Comanche,Oklahoma,US,
762,629477,Oklahoma,Comanche,Oklahoma,US,
763,629477,Oklahoma,Comanche,Oklahoma,US,
764,629477,Oklahoma,Comanche,Oklahoma,US,
765,629477,Oklahoma,Comanche,Oklahoma,US,
766,629477,Oklahoma,Comanche,Oklahoma,US,
767,629477,Oklahoma,Comanche,Oklahoma,US,
768,629477,Oklahoma,Comanche,Oklahoma,US,
769,629477,Oklahoma,Comanche,Oklahoma,US,
770,629477,Oklahoma,Comanche,Oklahoma,US,
771,629477,Oklahoma,Comanche,Oklahoma,US,
772,629477,Oklahoma,Comanche,Oklahoma,US,
773,629477,Oklahoma,Comanche,Oklahoma,US,
774,629477,Oklahoma,Comanche,Oklahoma,US,
775,629477,Oklahoma,Comanche,Oklahoma,US,
776,629477,Oklahoma,Comanche,Oklahoma,US,
777,629477,Oklahoma,Comanche,Oklahoma,US,
778,629477,Oklahoma,Comanche,Oklahoma,US,
779,629477,Oklahoma,Comanche,Oklahoma,US,
780,629477,Oklahoma,Comanche,Oklahoma,US,
781,629477,Oklahoma,Comanche,Oklahoma,US,
782,629477,Oklahoma,Comanche,Oklahoma,US,
783,629477,Oklahoma,Comanche,Oklahoma,US,
784,629477,Oklahoma,Comanche,Oklahoma,US,
785,629477,Oklahoma,Comanche,Oklahoma,US,
786,629477,Oklahoma,Comanche,Oklahoma,US,
787,629477,Oklahoma,Comanche,Oklahoma,US,
788,629477,Oklahoma,Comanche,Oklahoma,US,
789,629477,Oklahoma,Comanche,Oklahoma,US,
790,629477,Oklahoma,Comanche,Oklahoma,US,
791,629477,Oklahoma,Comanche,Oklahoma,US,
792,629477,Oklahoma,Comanche,Oklahoma,US,
793,629477,Oklahoma,Comanche,Oklahoma,US,
794,629477,Oklahoma,Comanche,Oklahoma,US,
795,629477,Oklahoma,Comanche,Oklahoma,US,
796,629477,Oklahoma,Comanche,Oklahoma,US,
797,629477,Oklahoma,Comanche,Oklahoma,US,
798,629477,Oklahoma,Comanche,Oklahoma,US,
799,629477,Oklahoma,Comanche,Oklahoma,US,
800,629477,Oklahoma,Comanche,Oklahoma,US,
801,629477,Oklahoma,Comanche,Oklahoma,US,
802,629477,Oklahoma,Comanche,Oklahoma,US,
803,629477,Oklahoma,Comanche,Oklahoma,US,
804,629477,Oklahoma,Comanche,Oklahoma,US,
805,629477,Oklahoma,Comanche,Oklahoma,US,
806,629477,Oklahoma,Comanche,Oklahoma,US,
807,629477,Oklahoma,Comanche,Oklahoma,US,
808,629477,Oklahoma,Comanche,Oklahoma,US,
809,629477,Oklahoma,Comanche,Oklahoma,US,
810,629477,Oklahoma,Comanche,Oklahoma,US,
811,629477,Oklahoma,Comanche,Oklahoma,US,
812,629477,Oklahoma,Comanche,Oklahoma,US,
813,629477,Oklahoma,Comanche,Oklahoma,US,
814,629480,Oklahoma,Comanche,Oklahoma,US,
815,629481,Oklahoma,Comanche,Oklahoma,US,
816,629482,Oklahoma,Comanche,Oklahoma,US,
817,630027,Luxembourg,,,LU,
818,630464,Lorraine,Meuthe-et-Moselle,Lorraine,FR,
819,630480,Lorraine,Meuthe-et-Moselle,Lorraine,FR,
820,631445,Oklahoma,Tillman,Oklahoma,US,
821,631446,Oklahoma,Tillman,Oklahoma,US,
822,631447,Oklahoma,Tillman,Oklahoma,US,
823,632299,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
824,632300,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
825,632301,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
826,632302,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
827,632303,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
828,632304,Baden-Wurttemberg,Stuttgart,Baden-Wurttemberg,DE,
829,633922,,,,FR,delete
830,633923,,,,FR,delete
831,633924,,,,FR,delete
832,635142,Tirol,,Tirol,AT,
833,638659,Pennsylvania,Montgomery,Pennsylvania,US,
834,638660,Pennsylvania,Montgomery,Pennsylvania,US,
835,638661,Pennsylvania,Montgomery,Pennsylvania,US,
836,638662,Pennsylvania,Montgomery,Pennsylvania,US,
837,638663,Pennsylvania,Montgomery,Pennsylvania,US,
838,638664,Pennsylvania,Montgomery,Pennsylvania,US,
839,639028,Tirol,,Tirol,IT,
840,639028,Tirol,,Tirol,IT,
841,639035,Tirol,,Tirol,IT,
842,639035,Tirol,,Tirol,IT,
843,639035,Tirol,,Tirol,IT,
844,639665,Tirol,,Tirol,IT,
845,639674,Virginia,Culpeper,Virginia,US,
846,639674,Virginia,Culpeper,Virginia,US,
847,639674,Virginia,Culpeper,Virginia,US,
848,639674,Virginia,Culpeper,Virginia,US,
849,639674,Virginia,Culpeper,Virginia,US,
850,639674,Virginia,Culpeper,Virginia,US,
851,639674,Virginia,Culpeper,Virginia,US,
852,639674,Virginia,Culpeper,Virginia,US,
853,639674,Virginia,Culpeper,Virginia,US,
854,639674,Virginia,Culpeper,Virginia,US,
855,639674,Virginia,Culpeper,Virginia,US,
856,639674,Virginia,Culpeper,Virginia,US,
857,639674,Virginia,Culpeper,Virginia,US,
858,639674,Virginia,Culpeper,Virginia,US,
859,639674,Virginia,Culpeper,Virginia,US,
860,639674,Virginia,Culpeper,Virginia,US,
861,639674,Virginia,Culpeper,Virginia,US,
862,639674,Virginia,Culpeper,Virginia,US,
863,639674,Virginia,Culpeper,Virginia,US,
864,639674,Virginia,Culpeper,Virginia,US,
865,639675,Virginia,Culpeper,Virginia,US,
866,639677,Virginia,Culpeper,Virginia,US,
867,639679,Virginia,Culpeper,Virginia,US,
868,639679,Virginia,Culpeper,Virginia,US,
869,639679,Virginia,Culpeper,Virginia,US,
870,639679,Virginia,Culpeper,Virginia,US,
871,639679,Virginia,Culpeper,Virginia,US,
872,639679,Virginia,Culpeper,Virginia,US,
873,639679,Virginia,Culpeper,Virginia,US,
874,639679,Virginia,Culpeper,Virginia,US,
875,639680,Virginia,Culpeper,Virginia,US,
876,639680,Virginia,Culpeper,Virginia,US,
877,639680,Virginia,Culpeper,Virginia,US,
878,639681,Virginia,Culpeper,Virginia,US,
879,639682,Virginia,Culpeper,Virginia,US,
880,639683,Virginia,Culpeper,Virginia,US,
881,639683,Virginia,Culpeper,Virginia,US,
882,639684,Virginia,Culpeper,Virginia,US,
883,639684,Virginia,Culpeper,Virginia,US,
884,639684,Virginia,Culpeper,Virginia,US,
885,639684,Virginia,Culpeper,Virginia,US,
886,639684,Virginia,Culpeper,Virginia,US,
887,639684,Virginia,Culpeper,Virginia,US,
888,639684,Virginia,Culpeper,Virginia,US,
889,639684,Virginia,Culpeper,Virginia,US,
890,639684,Virginia,Culpeper,Virginia,US,
891,639684,Virginia,Culpeper,Virginia,US,
892,639684,Virginia,Culpeper,Virginia,US,
893,639684,Virginia,Culpeper,Virginia,US,
894,639684,Virginia,Culpeper,Virginia,US,
895,639684,Virginia,Culpeper,Virginia,US,
896,639684,Virginia,Culpeper,Virginia,US,
897,640054,Virginia,Hanover,Virginia,US,
898,640054,Virginia,Hanover,Virginia,US,
899,640068,Virginia,Hanover,Virginia,US,
900,640075,Virginia,Hanover,Virginia,US,
901,640077,Virginia,Hanover,Virginia,US,
902,640084,Virginia,Hanover,Virginia,US,
903,640084,Virginia,Hanover,Virginia,US,
904,644887,Wales,The Vale of Glamorgan,Wales,UK,
905,644888,Wales,The Vale of Glamorgan,Wales,UK,
906,644889,Switzerland,,Graubunden,CH,
907,644890,Switzerland,,Graubunden,CH,
908,644890,Switzerland,,Graubunden,CH,
909,644890,Switzerland,,Graubunden,CH,
910,644890,Switzerland,,Graubunden,CH,
911,644890,Switzerland,,Graubunden,CH,
912,644890,Switzerland,,Graubunden,CH,
913,644890,Switzerland,,Graubunden,CH,
914,644890,Switzerland,,Graubunden,CH,
915,644890,Switzerland,,Graubunden,CH,
916,644890,Switzerland,,Graubunden,CH,
917,644890,Switzerland,,Graubunden,CH,
918,644890,Switzerland,,Graubunden,CH,
919,644890,Switzerland,,Graubunden,CH,
920,655628,Pays de la Loire,Vendee,Pays de la Loire,FR,
921,655629,Pays de la Loire,Vendee,Pays de la Loire,FR,
922,668537,Rio Grande do Sul,,Rio Grande do Sul,BR,
923,668708,Rio Grande do Sul,,Rio Grande do Sul,BR,
924,690297,New Mexico,Rio Arriba,New Mexico,US,
925,690298,New Mexico,Rio Arriba,New Mexico,US,
926,690300,New Mexico,Rio Arriba,New Mexico,US,
927,690301,New Mexico,Rio Arriba,New Mexico,US,
928,690302,New Mexico,Rio Arriba,New Mexico,US,
929,690311,North Carolina,Montgomery,North Carolina,US,
930,690312,Nova Scotia,,Nova Scotia,CA,
931,690316,Nova Scotia,,Nova Scotia,CA,
932,690318,Nova Scotia,,Nova Scotia,CA,
933,690319,Nova Scotia,,Nova Scotia,CA,
934,690320,Nova Scotia,,Nova Scotia,CA,
935,690321,Nova Scotia,,Nova Scotia,CA,
936,690323,Nova Scotia,,Nova Scotia,CA,
937,690324,Nova Scotia,,Nova Scotia,CA,
938,690330,Nova Scotia,,Nova Scotia,CA,
939,690331,Nova Scotia,,Nova Scotia,CA,
940,690332,Nova Scotia,,Nova Scotia,CA,
941,690333,Nova Scotia,,Nova Scotia,CA,
942,690334,Nova Scotia,,Nova Scotia,CA,
943,690335,Nova Scotia,,Nova Scotia,CA,
944,690336,Nova Scotia,,Nova Scotia,CA,
945,690337,England,Gloucestershire,England,UK,
946,690338,England,Gloucestershire,England,UK,
947,690339,England,Gloucestershire,England,UK,
948,690340,England,Gloucestershire,England,UK,
949,690341,England,Gloucestershire,England,UK,
950,690343,England,Gloucestershire,England,UK,
951,690344,England,Gloucestershire,England,UK,
952,690345,England,Gloucestershire,England,UK,
953,690346,England,Gloucestershire,England,UK,
954,690347,England,Gloucestershire,England,UK,
955,690412,England,Warwickshire,England,UK,
956,690413,England,Warwickshire,England,UK,
957,693837,San Juan,,San Juan,AR,
958,693837,San Juan,,San Juan,AR,
959,700604,Shamal Sina,,Shamal Sina,EG,
960,700605,Shamal Sina,,Shamal Sina,EG,
961,705331,New Mexico,McKinley,New Mexico,US,
962,705332,New Mexico,McKinley,New Mexico,US,
963,705341,New Mexico,McKinley,New Mexico,US,
964,705346,New Mexico,McKinley,New Mexico,US,
965,705367,New Mexico,McKinley,New Mexico,US,
966,705707,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
967,705954,Bavaria,Weissenburg-Gunzenhausen,Bavaria,DE,
968,712659,England,Avon,England,UK,
969,712661,England,Avon,England,UK,
970,712664,England,Avon,England,UK,
971,712665,England,Avon,England,UK,
972,719380,England,Tyne and Wear,England,UK,
973,725442,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
974,728277,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
975,728364,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
976,728367,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
977,728368,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
978,728369,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
979,728398,Baden-Wurttemberg,,Baden-Wurttemberg,DE,
980,733154,Rio Grande do Sul,Sao Gabriel,Rio Grande do Sul,BR,
981,733515,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,
982,733517,Shanxi,Liulin,Shaanxi,CN,
983,735410,North Carolina,Rockingham,North Carolina,US,
984,737160,Kirov,Malmyzh,Kirov,RU,
985,738862,Texas,Crosby,Texas,US,
986,738863,Connecticut,New Haven,Connecticut,US,
987,739044,Oklahoma,Noble,Oklahoma,US,
988,739839,Oklahoma,Cleveland,Oklahoma,US,
989,739840,Oklahoma,Cleveland,Oklahoma,US,
990,739840,Oklahoma,Cleveland,Oklahoma,US,
991,740289,Marrakech,,Marrakech-Tensift-Al Haouz,MA,
992,740384,Oklahoma,Logan,Oklahoma,US,
993,745262,Orenburg,,Orenburg,RU,
994,745263,Texas,Garza,Texas,US,
995,745278,Arkhangelsk,Mezen',Arkhangelsk,RU,
996,747151,Kirov,Slobodskoi,Kirov,RU,
997,747876,Orenburg,,Orenburg,RU,
998,747968,Eastern Cape,Middelburg,Eastern Cape,ZA,
999,748041,Nova Scotia,Kings,Nova Scotia,CA,
1000,748059,Nova Scotia,Hants,Nova Scotia,CA,
1001,748676,Texas,Knox,Texas,US,
1002,748677,Texas,Knox,Texas,US,
1003,748678,Texas,Knox,Texas,US,
1004,748801,Nova Scotia,Kings,Nova Scotia,CA,
1005,749261,Free State,Kopanong,Free State,ZA,
1006,749261,Free State,Kopanong,Free State,ZA,
1007,749261,Free State,Kopanong,Free State,ZA,
1008,749261,Free State,Kopanong,Free State,ZA,
1009,749595,Western Cape,,Western Cape,ZA,
1010,749595,Western Cape,,Western Cape,ZA,
1011,749595,Western Cape,,Western Cape,ZA,
1012,749595,Western Cape,,Western Cape,ZA,
1013,749595,Western Cape,,Western Cape,ZA,
1014,749595,Western Cape,,Western Cape,ZA,
1015,749595,Western Cape,,Western Cape,ZA,
1016,749595,Western Cape,,Western Cape,ZA,
1017,749610,Western Cape,Central Karoo,Western Cape,ZA,
1018,749933,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1019,749933,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1020,749933,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1021,749973,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1022,749974,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1023,749975,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1024,749976,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1025,749977,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1026,749982,Western Cape,Central Karoo,Western Cape,ZA,
1027,749996,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1028,750019,Eastern Cape,Camdeboo,Eastern Cape,ZA,
1029,753830,Texas,Baylor,Texas,US,
1030,755503,Texas,Crosby,Texas,US,
1031,755823,New Mexico,Rio Arriba,New Mexico,US,
1032,755824,New Mexico,Rio Arriba,New Mexico,US,
1033,755825,New Mexico,Rio Arriba,New Mexico,US,
1034,776729,Skane,,Skane,SE,
1035,776730,Skane,,Skane,SE,
1036,777000,Tirol,,Tirol,AT,
1037,777078,Friuli-Venezia Giulia,,Friuli-Venezia Giulia,IT,
1038,777437,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1039,777443,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1040,777444,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1041,777702,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1042,777710,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1043,778056,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1044,778203,Utah,Garfield,Utah,US,
1045,778320,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1046,778596,New Mexico,Quay,New Mexico,US,
1047,778599,New Mexico,Quay,New Mexico,US,
1048,778600,New Mexico,Quay,New Mexico,US,
1049,778896,England,Gloucestershire,England,UK,
1050,778905,New Mexico,Quay,New Mexico,US,
1051,778927,New Mexico,Guadalupe,New Mexico,US,
1052,778940,New Mexico,Quay,New Mexico,US,
1053,778944,New Mexico,Quay,New Mexico,US,
1054,778949,New Mexico,Quay,New Mexico,US,
1055,779171,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
1056,779179,Friuli-Venezia Giulia,Udine,Friuli-Venezia Giulia,IT,
