accepted_name	min_ma	max_ma	geoplate	paleolng	paleolat	terrestrial
Clevosaurus	227.0	237.0	315.0	8.96	34.37	1
Sigmala	227.0	237.0	315.0	8.96	34.37	1
Kuehneosaurus	227.0	237.0	315.0	8.96	34.37	1
Planocephalosaurus	227.0	237.0	315.0	8.96	34.37	1
Clevosaurus	227.0	237.0	315.0	8.96	34.37	1
Sigmala	227.0	237.0	315.0	8.96	34.37	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Clevosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Eoraptor	227.0	237.0	291.0	-27.45	-37.31	1
Herrerasaurus	227.0	237.0	291.0	-27.45	-37.31	1
Saurosuchus	227.0	237.0	291.0	-27.45	-37.31	1
Aetosauroides	227.0	237.0	291.0	-27.45	-37.31	1
Herrerasaurus	227.0	237.0	291.0	-26.82	-36.32	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Agnosphitys	227.0	237.0	315.0	8.97	34.38	1
Pisanosaurus	227.0	237.0	291.0	-26.52	-36.18	1
Pantydraco	227.0	237.0	315.0	8.41	33.98	1
Coelurosaurichnus	227.0	237.0	305.0	26.22	29.77	1
Coelurosaurichnus	227.0	237.0	305.0	26.54	29.73	1
Coelurosaurichnus	227.0	237.0	305.0	26.54	29.73	1
Atreipus	227.0	237.0	707.0	3.19	16.97	1
Placochelys	227.0	237.0	307.0	33.96	16.41	0
Placochelys	227.0	237.0	307.0	32.36	18.0	0
Euscolosuchus	227.0	237.0	109.0	-8.87	12.64	1
Uatchitodon	227.0	237.0	109.0	-8.87	12.64	1
Gomphiosauridion	227.0	237.0	109.0	-8.87	12.64	1
Xenodiphyodon	227.0	237.0	109.0	-8.87	12.64	1
Parasuchus	227.0	237.0	101.0	-28.83	13.02	1
Terrestrisuchus	227.0	237.0	315.0	8.41	33.98	1
Kuehneosaurus	227.0	237.0	315.0	8.41	33.98	1
Clevosaurus	227.0	237.0	315.0	8.41	33.98	1
Lucasuchus	227.0	237.0	109.0	-10.32	10.82	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Herrerasaurus	227.0	237.0	291.0	-26.39	-36.31	1
Hyperodapedon	227.0	237.0	291.0	-26.39	-36.31	1
Hyperodapedon	227.0	237.0	291.0	-26.39	-36.31	1
Grallator	227.0	237.0	701.0	-0.91	-53.17	1
Hyperodapedon	227.0	237.0	701.0	14.39	-42.36	1
Saturnalia	227.0	237.0	701.0	14.39	-42.36	1
Staurikosaurus	227.0	237.0	201.0	-11.61	-36.86	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-27.31	-35.42	1
Trialestes	227.0	237.0	291.0	-27.31	-35.42	1
Proterochampsa	227.0	237.0	291.0	-27.31	-35.42	1
Herrerasaurus	227.0	237.0	291.0	-26.43	-36.26	1
Coelurosaurichnus	227.0	237.0	305.0	23.35	23.23	1
Rhynchosauroides	227.0	237.0	108.0	1.41	20.27	1
Brachychirotherium	227.0	237.0	108.0	1.41	20.27	1
Grallator	227.0	237.0	108.0	1.41	20.27	1
Grallator	227.0	237.0	305.0	26.49	29.3	1
Apatopus	227.0	237.0	109.0	-10.32	10.82	1
Brachychirotherium	227.0	237.0	109.0	-10.32	10.82	1
Alwalkeria	227.0	237.0	501.0	42.48	-40.13	1
Thecodontosaurus	227.0	237.0	315.0	8.94	34.34	1
Azendohsaurus	227.0	237.0	707.0	3.13	16.96	1
Parasuchus	227.0	237.0	707.0	3.13	16.96	1
Arganasuchus	227.0	237.0	707.0	3.21	16.96	1
Mehliella	227.0	237.0	307.0	34.06	15.86	0
Grallator	227.0	237.0	305.0	23.35	23.23	1
Grallator	227.0	237.0	305.0	23.35	23.23	1
Coelurosaurichnus	227.0	237.0	305.0	23.35	23.23	1
Coelurosaurichnus	227.0	237.0	307.0	30.62	16.54	1
Grallator	227.0	237.0	307.0	30.69	17.09	1
Anomoepus	227.0	237.0	307.0	30.69	17.09	1
Doswellia	227.0	237.0	109.0	-8.66	12.99	1
Doswellia	227.0	237.0	109.0	-8.66	12.99	1
Doswellia	227.0	237.0	109.0	-8.66	12.99	1
Doswellia	227.0	237.0	109.0	-8.66	12.99	1
Doswellia	227.0	237.0	109.0	-8.69	12.95	1
Revueltosaurus	227.0	237.0	109.0	-10.8	10.51	1
Hwiccewyrm	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Diphydontosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Kuehneosaurus	227.0	237.0	315.0	8.97	34.38	1
Kuehneosaurus	227.0	237.0	315.0	8.97	34.38	1
Pelecymala	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Pelecymala	227.0	237.0	315.0	8.97	34.38	1
Kuehneosaurus	227.0	237.0	315.0	8.97	34.38	1
Terrestrisuchus	227.0	237.0	315.0	8.97	34.38	1
Thecodontosaurus	227.0	237.0	315.0	8.97	34.38	1
Clevosaurus	227.0	237.0	315.0	8.97	34.38	1
Planocephalosaurus	227.0	237.0	315.0	8.97	34.38	1
Poposaurus	227.0	237.0	101.0	-28.78	11.43	1
Acadiella	227.0	237.0	108.0	1.64	20.21	1
Haligonia	227.0	237.0	108.0	2.03	20.41	1
Scoloparia	227.0	237.0	108.0	1.67	20.22	1
Fraserosphenodon	227.0	237.0	315.0	8.97	34.38	1
Panphagia	227.0	237.0	291.0	-26.39	-36.31	1
Doswellia	227.0	237.0	109.0	-8.69	12.92	1
Scoloparia	227.0	237.0	108.0	2.06	20.39	1
Sillosuchus	227.0	237.0	291.0	-26.39	-36.29	1
Heptasuchus	227.0	237.0	101.0	-30.75	22.2	1
Parasuchus	227.0	237.0	127.0	-35.7	25.38	1
Hyperodapedon	227.0	237.0	101.0	-30.62	22.29	1
Poposaurus	227.0	237.0	127.0	-34.62	24.87	1
Angistorhinus	227.0	237.0	127.0	-35.15	25.11	1
Angistorhinus	227.0	237.0	127.0	-35.15	25.11	1
Angistorhinus	227.0	237.0	127.0	-35.15	25.11	1
Dolichobrachium	227.0	237.0	127.0	-35.09	25.27	1
Poposaurus	227.0	237.0	127.0	-35.09	25.27	1
Aetosauroides	227.0	237.0	291.0	-26.39	-36.29	1
Lucasuchus	227.0	237.0	109.0	-10.83	10.5	1
Hyperodapedon	227.0	237.0	701.0	14.34	-42.32	1
Hyperodapedon	227.0	237.0	701.0	14.17	-42.1	1
Grallator	227.0	237.0	701.0	-0.91	-53.17	1
Arganasuchus	227.0	237.0	707.0	3.21	16.96	1
Tikisuchus	227.0	237.0	501.0	49.11	-39.66	1
Hyperodapedon	227.0	237.0	501.0	49.11	-39.66	1
Guizhouichthyosaurus	227.0	237.0	611.0	110.65	1.99	0
Chirotherium	227.0	237.0	305.0	26.27	29.61	1
Parasuchus	227.0	237.0	305.0	26.27	29.61	1
Ebrachosuchus	227.0	237.0	305.0	26.27	29.61	1
Stagonolepis	227.0	237.0	305.0	26.27	29.61	1
Parasuchus	227.0	237.0	305.0	26.27	29.61	1
Zanclodon	227.0	237.0	305.0	25.7	28.37	1
Qianichthyosaurus	227.0	237.0	611.0	112.49	2.84	0
Anshunsaurus	227.0	237.0	611.0	111.02	2.06	0
Miodentosaurus	227.0	237.0	611.0	111.02	2.06	0
Xinpusaurus	227.0	237.0	611.0	111.02	2.06	0
Sanjuansaurus	227.0	237.0	291.0	-26.41	-36.29	1
Guizhouichthyosaurus	227.0	237.0	611.0	111.02	2.04	0
Nothosaurus	227.0	237.0	307.0	33.95	16.43	0
Grallator	227.0	237.0	307.0	30.62	16.54	1
Rhynchosauroides	227.0	237.0	307.0	30.62	16.54	1
Eodromaeus	227.0	237.0	291.0	-26.45	-36.24	1
Shastasaurus	227.0	237.0	104.0	-41.17	16.49	0
Guizhouichthyosaurus	227.0	237.0	611.0	110.85	2.06	0
Volcanosuchus	227.0	237.0	501.0	49.13	-39.65	1
Teraterpeton	227.0	237.0	108.0	2.01	20.4	1
Teraterpeton	227.0	237.0	108.0	2.04	20.41	1
Hyperodapedon	227.0	237.0	108.0	1.87	20.3	1
Angistorhinus	227.0	237.0	127.0	-34.62	24.87	1
Angistorhinus	227.0	237.0	127.0	-34.62	24.87	1
Parasuchus	227.0	237.0	127.0	-34.78	24.92	1
Angistorhinus	227.0	237.0	127.0	-34.78	24.92	1
Angistorhinus	227.0	237.0	127.0	-35.21	25.17	1
Desmatosuchus	227.0	237.0	127.0	-35.09	25.27	1
Rutiodon	227.0	237.0	109.0	-11.02	10.31	1
Grallator	227.0	237.0	305.0	31.98	32.18	1
Atreipus	227.0	237.0	305.0	31.98	32.18	1
Brachychirotherium	227.0	237.0	305.0	31.98	32.18	1
Apatopus	227.0	237.0	305.0	31.98	32.18	1
Eosauropus	227.0	237.0	307.0	30.69	17.09	1
Chromogisaurus	227.0	237.0	291.0	-26.41	-36.29	1
Parasuchus	227.0	237.0	501.0	49.11	-39.66	1
Pelecymala	227.0	237.0	315.0	8.97	34.38	1
Sigmala	227.0	237.0	315.0	8.97	34.38	1
Henodus	227.0	237.0	305.0	25.73	28.09	0
Placochelys	227.0	237.0	308.0	35.58	13.31	0
Concavispina	227.0	237.0	611.0	111.02	2.06	0
Grallator	227.0	237.0	108.0	1.41	20.27	1
Rhynchosauroides	227.0	237.0	307.0	30.62	16.54	1
Chirotherium	227.0	237.0	305.0	27.05	29.9	1
Coelurosaurichnus	227.0	237.0	305.0	27.05	29.9	1
Aetosauripus	227.0	237.0	305.0	26.66	29.12	1
Coelurosaurichnus	227.0	237.0	305.0	26.66	29.12	1
Palaeosaurus	227.0	237.0	305.0	25.7	28.37	1
Guanlingsaurus	227.0	237.0	611.0	110.65	1.99	0
Toretocnemus	227.0	237.0	104.0	-41.17	16.49	0
Californosaurus	227.0	237.0	101.0	-43.22	23.29	0
Qianichthyosaurus	227.0	237.0	611.0	110.85	2.06	0
Guizhouichthyosaurus	227.0	237.0	611.0	111.02	2.04	0
Venaticosuchus	227.0	237.0	291.0	-26.52	-36.18	1
Ignotosaurus	227.0	237.0	291.0	-26.41	-36.29	1
Hyperodapedon	227.0	237.0	291.0	-26.41	-36.29	1
Nectosaurus	227.0	237.0	101.0	-43.23	23.35	0
Nectosaurus	227.0	237.0	101.0	-43.16	23.48	0
Shastasaurus	227.0	237.0	101.0	-43.16	23.48	0
Thalattosaurus	227.0	237.0	101.0	-43.16	23.48	0
Carnufex	227.0	237.0	109.0	-10.08	10.89	1
Hyperodapedon	227.0	237.0	501.0	49.11	-39.64	1
Dagasuchus	227.0	237.0	201.0	-10.15	-36.88	1
Polesinesuchus	227.0	237.0	201.0	-11.22	-36.82	1
Clevosaurus	227.0	237.0	315.0	8.94	34.34	1
Diphydontosaurus	227.0	237.0	315.0	8.94	34.34	1
Clevosaurus	227.0	237.0	315.0	8.94	34.34	1
Diphydontosaurus	227.0	237.0	315.0	8.94	34.34	1
Gorgetosuchus	227.0	237.0	109.0	-10.08	10.89	1
Lucasuchus	227.0	237.0	109.0	-10.08	10.89	1
Coahomasuchus	227.0	237.0	109.0	-10.08	10.89	1
Ixalerpeton	227.0	237.0	201.0	-11.22	-36.82	1
Buriolestes	227.0	237.0	201.0	-11.22	-36.82	1
Trialestes	227.0	237.0	291.0	-26.52	-36.18	1
Pseudochampsa	227.0	237.0	291.0	-26.39	-36.31	1
Hypsognathus	227.0	237.0	108.0	1.87	20.3	1
Chirotherium	227.0	237.0	305.0	25.78	28.81	1
Nectosaurus	227.0	237.0	101.0	-43.16	23.34	0
Clevosaurus	227.0	237.0	315.0	8.41	33.98	1
Diphydontosaurus	227.0	237.0	315.0	8.41	33.98	1
Heterodontichnites	227.0	237.0	101.0	-32.14	14.08	1
Evazoum	227.0	237.0	307.0	30.69	17.09	1
Ozimek	227.0	237.0	305.0	31.98	32.18	1
Xinpusaurus	227.0	237.0	611.0	111.02	2.06	0
Apatopus	227.0	237.0	305.0	26.61	29.35	1
Parachirotherium	227.0	237.0	707.0	3.18	16.98	1
Rhynchosauroides	227.0	237.0	707.0	3.18	16.98	1
Brachychirotherium	227.0	237.0	707.0	3.18	16.98	1
Apatopus	227.0	237.0	707.0	3.18	16.98	1
Eorhynchochelys	227.0	237.0	611.0	110.85	2.04	1
Dyoplax	227.0	237.0	305.0	25.73	28.33	1
Trilophosaurus	227.0	237.0	101.0	-29.14	13.5	1
Spinosuchus	227.0	237.0	101.0	-29.14	13.5	1
Vancleavea	227.0	237.0	101.0	-29.14	13.5	0
Postosuchus	227.0	237.0	101.0	-29.14	13.5	1
Smilosuchus	227.0	237.0	101.0	-29.14	13.5	1
Calyptosuchus	227.0	237.0	101.0	-29.14	13.5	1
Erythrovenator	227.0	237.0	201.0	-11.0	-36.83	1
Shastasaurus	227.0	237.0	101.0	-43.27	23.38	0
Shastasaurus	227.0	237.0	101.0	-43.16	23.34	0
Californosaurus	227.0	237.0	101.0	-43.27	23.38	0
Angistorhinus	227.0	237.0	707.0	3.24	17.1	1
Clevosaurus	227.0	237.0	201.0	-10.54	-36.8	1
Pampadromaeus	227.0	237.0	201.0	-10.54	-36.8	1
Apatopus	227.0	237.0	707.0	2.94	16.83	1
Eubrontes	227.0	237.0	707.0	2.94	16.83	1
Chirotherium	227.0	237.0	707.0	2.94	16.83	1
Rhynchosauroides	227.0	237.0	707.0	2.94	16.83	1
Synaptichnium	227.0	237.0	707.0	2.94	16.83	1
Eubrontes	227.0	237.0	707.0	2.94	16.83	1
Apatopus	227.0	237.0	707.0	2.94	16.83	1
Lewisuchus	227.0	237.0	291.0	-26.26	-36.0	1
Nothosaurus	227.0	237.0	307.0	34.95	17.33	0
Simosaurus	227.0	237.0	307.0	35.01	17.29	0
Placodus	227.0	237.0	307.0	35.05	17.27	0
Anchisauripus	227.0	237.0	291.0	-27.31	-35.42	1
Dijaquesopus	227.0	237.0	701.0	0.02	-51.47	0
Paratrisauropus	227.0	237.0	701.0	0.02	-51.47	1
Pseudotetrasauropus	227.0	237.0	701.0	-0.97	-52.22	1
Paratrisauropus	227.0	237.0	701.0	0.02	-51.49	1
Pseudotrisauropus	227.0	237.0	701.0	0.02	-51.49	1
Aenigmaspina	227.0	237.0	315.0	8.41	33.98	1
Parasuchus	227.0	237.0	501.0	49.08	-39.65	1
Hyperodapedon	227.0	237.0	501.0	49.08	-39.65	1
Hyperodapedon	227.0	237.0	501.0	49.09	-39.63	1
Qianichthyosaurus	227.0	237.0	611.0	113.3	4.94	0
Oryctorhynchus	227.0	237.0	108.0	1.64	20.21	1
Oryctorhynchus	227.0	237.0	108.0	2.03	20.41	1
Shastasaurus	227.0	237.0	104.0	-41.18	16.47	0
Toretocnemus	227.0	237.0	104.0	-41.18	16.47	0
Vinitasaura	227.0	237.0	109.0	-8.87	12.64	1
Grallator	227.0	237.0	109.0	-10.17	12.15	1
Banisterobates	227.0	237.0	109.0	-10.17	12.15	1
Anomoepus	227.0	237.0	707.0	3.19	16.97	1
Chirotherium	227.0	237.0	707.0	3.19	16.97	1
Rhynchosauroides	227.0	237.0	707.0	3.19	16.97	1
Chirotherium	227.0	237.0	707.0	4.31	16.56	1
Rectilinetopus	227.0	237.0	707.0	4.31	16.56	1
Apatopus	227.0	237.0	707.0	4.31	16.56	1
Prochirotherium	227.0	237.0	707.0	4.31	16.56	1
Hyloidichnus	227.0	237.0	707.0	4.31	16.56	1
Raibliania	227.0	237.0	307.0	34.2	16.11	1
Massospondylus	227.0	237.0	701.0	12.23	-41.95	1
Incertovenator	227.0	237.0	291.0	-26.39	-36.29	1
Pendraig	227.0	237.0	315.0	8.41	33.98	1
Krzyzanowskisaurus	227.0	237.0	101.0	-32.22	14.38	1
Krzyzanowskisaurus	227.0	237.0	101.0	-32.22	14.38	1
Taytalura	227.0	237.0	291.0	-26.39	-36.29	1
Coelurosaurichnus	227.0	237.0	109.0	-10.42	10.77	1
Coelurosaurichnus	227.0	237.0	109.0	-10.32	10.82	1
Brachychirotherium	227.0	237.0	109.0	-10.32	10.82	1
Coelurosaurichnus	227.0	237.0	108.0	1.41	20.27	1
Mbiresaurus	227.0	237.0	701.0	14.63	-42.31	1
Mbiresaurus	227.0	237.0	701.0	14.63	-42.31	1
Mbiresaurus	227.0	237.0	701.0	14.63	-42.31	1
Mbiresaurus	227.0	237.0	701.0	14.63	-42.31	1
Amanasaurus	227.0	237.0	201.0	-11.21	-36.82	1
Parachirotherium	227.0	237.0	707.0	3.16	16.97	1
Parachirotherium	227.0	237.0	707.0	3.16	16.97	1
Parachirotherium	227.0	237.0	707.0	3.16	16.97	1
Parachirotherium	227.0	237.0	707.0	3.16	16.97	1
Brachychirotherium	227.0	237.0	707.0	3.16	16.97	1
Brachychirotherium	227.0	237.0	707.0	3.16	16.97	1
Brachychirotherium	227.0	237.0	707.0	3.16	16.97	1
Brachychirotherium	227.0	237.0	707.0	3.16	16.97	1
Brachychirotherium	227.0	237.0	707.0	3.16	16.97	1
Grallator	227.0	237.0	707.0	3.16	16.97	1
Grallator	227.0	237.0	707.0	3.16	16.97	1
Grallator	227.0	237.0	707.0	3.16	16.97	1
Grallator	227.0	237.0	707.0	3.16	16.97	1
Eubrontes	227.0	237.0	707.0	3.16	16.97	1
Rhynchosauroides	227.0	237.0	707.0	3.16	16.97	1
Parachirotherium	227.0	237.0	707.0	3.18	16.98	1
Venetoraptor	227.0	237.0	201.0	-11.22	-36.82	1
Hwiccewyrm	227.0	237.0	315.0	8.97	34.38	1
Prestosuchus	227.0	237.0	201.0	-11.35	-29.03	1
Idiosaura	227.0	237.0	109.0	-8.87	12.64	1
Stagonolepis	227.0	233.4	305.0	29.33	32.68	1
Silesaurus	227.0	233.4	305.0	29.33	32.68	1
Parasuchus	227.0	233.4	305.0	29.33	32.68	1
Polonosuchus	227.0	233.4	305.0	29.33	32.68	1
Odontochelys	227.0	233.4	611.0	113.18	11.56	1
Qianichthyosaurus	227.0	233.4	611.0	113.18	11.56	0
Guizhouichthyosaurus	227.0	233.4	611.0	113.18	11.56	0
Guanlingsaurus	227.0	233.4	611.0	113.18	11.56	0
Sinocyamodus	227.0	233.4	611.0	113.18	11.56	0
Psephochelys	227.0	233.4	611.0	113.18	11.56	0
Anshunsaurus	227.0	233.4	611.0	113.18	11.56	0
Xinpusaurus	227.0	233.4	611.0	113.18	11.56	0
Xinpusaurus	227.0	233.4	611.0	113.18	11.56	0
Grallator	227.0	233.4	307.0	31.68	18.4	1
Atreipus	227.0	233.4	307.0	31.68	18.4	1
Evazoum	227.0	233.4	307.0	31.68	18.4	1
Dolerosaurus	227.0	233.4	307.0	34.66	17.14	1
Shonisaurus	227.0	233.4	307.0	32.35	17.99	0
Thalattosaurus	227.0	233.4	101.0	-44.37	21.25	0
Nectosaurus	227.0	233.4	101.0	-44.38	21.25	0
Nectosaurus	227.0	233.4	101.0	-44.37	21.25	0
Nectosaurus	227.0	233.4	101.0	-44.4	21.25	0
Nectosaurus	227.0	233.4	101.0	-44.38	21.25	0
Ozimek	227.0	233.4	305.0	29.33	32.68	1
Apatopus	227.0	233.4	305.0	24.39	30.22	1
Apatopus	227.0	233.4	305.0	24.37	30.24	1
Hyperodapedon	227.0	233.4	201.0	-9.75	-37.93	1
Rhynchosauroides	227.0	233.4	315.0	15.06	29.93	1
Chirotherium	227.0	233.4	315.0	15.06	29.93	1
Gnathovorax	227.0	233.4	201.0	-9.75	-37.93	1
Nothosaurus	227.0	233.4	101.0	-44.26	21.28	0
Micromenodon	227.0	233.4	109.0	-9.91	11.6	1
Cyamodus	227.0	233.4	611.0	113.18	11.56	0
Toretocnemus	227.0	233.4	101.0	-44.37	21.25	0
Barrancapus	216.7	227.0	101.0	-32.3	9.85	1
Ichthyosaurus	216.7	227.0	101.0	-43.21	15.55	0
Shonisaurus	216.7	227.0	101.0	-42.75	15.92	0
Shonisaurus	216.7	227.0	101.0	-42.75	15.92	0
Shonisaurus	216.7	227.0	101.0	-42.75	15.92	0
Kayentapus	213.2	227.0	101.0	-11.61	11.81	1
Brachychirotherium	213.2	227.0	101.0	-11.61	11.81	1
Apatopus	213.2	227.0	101.0	-11.61	11.81	1
Brachychirotherium	213.2	227.0	101.0	-11.61	11.81	1
Grallator	213.2	227.0	101.0	-11.61	11.81	1
Eubrontes	213.2	227.0	101.0	-11.61	11.81	1
Kayentapus	213.2	227.0	101.0	-11.61	11.81	1
Grallator	213.2	227.0	101.0	-11.61	11.81	1
Gregaripus	213.2	227.0	101.0	-11.61	11.81	1
Typothorax	213.2	227.0	101.0	-32.46	9.5	1
Anomoepus	213.2	227.0	101.0	-11.61	11.81	1
Eubrontes	213.2	227.0	101.0	-11.61	11.81	1
Icarosaurus	208.5	227.0	101.0	-8.55	14.34	1
Rutiodon	208.5	227.0	101.0	-8.55	14.34	1
Trilophosaurus	208.5	227.0	101.0	-30.75	7.72	1
Postosuchus	208.5	227.0	101.0	-30.86	7.83	1
Desmatosuchus	208.5	227.0	101.0	-30.86	7.83	1
Trilophosaurus	208.5	227.0	101.0	-30.86	7.83	1
Efraasia	208.5	227.0	305.0	21.02	30.26	1
Plateosaurus	208.5	227.0	305.0	21.05	28.61	1
Aetosaurus	208.5	227.0	305.0	21.05	28.61	1
Saltoposuchus	208.5	227.0	305.0	21.05	28.61	1
Liliensternus	208.5	227.0	305.0	21.05	28.61	1
Plateosaurus	208.5	227.0	305.0	21.24	29.29	1
Proganochelys	208.5	227.0	305.0	21.24	29.29	1
Liliensternus	208.5	227.0	305.0	21.24	29.29	1
Arcticodactylus	208.5	227.0	102.0	9.48	43.91	0
Aetosaurus	208.5	227.0	102.0	8.81	44.18	1
Plateosaurus	208.5	227.0	102.0	8.81	44.18	1
Issi	208.5	227.0	102.0	9.47	43.92	1
Grallator	208.5	227.0	801.0	114.29	-60.83	1
Zupaysaurus	208.5	227.0	291.0	-22.76	-39.67	1
Rutiodon	208.5	227.0	101.0	-9.36	13.6	1
Grallator	208.5	227.0	101.0	-11.07	13.08	1
Melanorosaurus	208.5	227.0	701.0	7.01	-52.7	1
Plateosauravus	208.5	227.0	701.0	7.1	-52.66	1
Placochelys	208.5	227.0	305.0	26.57	31.48	0
Desmatosuchus	208.5	227.0	101.0	-37.44	9.88	1
Smilosuchus	208.5	227.0	101.0	-37.44	9.88	1
Postosuchus	208.5	227.0	101.0	-37.44	9.88	1
Camposaurus	208.5	227.0	101.0	-37.44	9.88	1
Calyptosuchus	208.5	227.0	101.0	-37.44	9.88	1
Tanytrachelos	208.5	227.0	101.0	-37.44	9.88	1
Smilosuchus	208.5	227.0	101.0	-37.44	9.88	1
Parasuchus	208.5	227.0	101.0	-37.44	9.88	1
Acaenasuchus	208.5	227.0	101.0	-37.44	9.88	1
Poposaurus	208.5	227.0	101.0	-37.44	9.88	1
Shuvosaurus	208.5	227.0	101.0	-37.44	9.88	1
Poposaurus	208.5	227.0	101.0	-37.44	9.88	1
Trilophosaurus	208.5	227.0	101.0	-37.44	9.88	1
Trilophosaurus	208.5	227.0	101.0	-37.44	9.88	1
Tanytrachelos	208.5	227.0	101.0	-37.44	9.88	1
Unaysaurus	208.5	227.0	201.0	-7.3	-38.64	1
Anomoepus	208.5	227.0	101.0	-32.03	11.41	1
Grallator	208.5	227.0	101.0	-32.03	11.41	1
Rhynchosauroides	208.5	227.0	101.0	-32.03	11.41	1
Rhynchosauroides	208.5	227.0	101.0	-31.84	11.33	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Grallator	208.5	227.0	101.0	-9.37	14.04	1
Brachychirotherium	208.5	227.0	101.0	-9.37	14.04	1
Brachychirotherium	208.5	227.0	101.0	-9.37	14.04	1
Apatopus	208.5	227.0	101.0	-9.37	14.04	1
Rhynchosauroides	208.5	227.0	101.0	-9.37	14.04	1
Rhynchosauroides	208.5	227.0	101.0	-9.37	14.04	1
Brachychirotherium	208.5	227.0	101.0	-9.37	14.04	1
Machaeroprosopus	208.5	227.0	101.0	-34.64	11.26	1
Machaeroprosopus	208.5	227.0	101.0	-34.64	11.26	1
Typothorax	208.5	227.0	101.0	-34.64	11.26	1
Teratosaurus	208.5	227.0	305.0	21.26	30.06	1
Plateosaurus	208.5	227.0	305.0	21.27	28.95	1
Typothorax	208.5	227.0	101.0	-37.62	10.54	1
Trilophosaurus	208.5	227.0	101.0	-30.75	7.74	1
Revueltosaurus	208.5	227.0	101.0	-32.29	9.9	1
Chindesaurus	208.5	227.0	101.0	-37.58	10.57	1
Shuvosaurus	208.5	227.0	101.0	-37.58	10.57	1
Plateosaurus	208.5	227.0	305.0	19.72	27.46	1
Plateosaurus	208.5	227.0	305.0	19.66	27.38	1
Plateosaurus	208.5	227.0	305.0	19.66	27.19	1
Gresslyosaurus	208.5	227.0	305.0	19.66	27.19	1
Plateosaurus	208.5	227.0	305.0	22.27	31.29	1
Liliensternus	208.5	227.0	305.0	22.27	31.29	1
Plateosaurus	208.5	227.0	305.0	21.28	30.06	1
Gresslyosaurus	208.5	227.0	305.0	21.28	30.06	1
Ruehleia	208.5	227.0	305.0	21.44	31.92	1
Liliensternus	208.5	227.0	305.0	21.44	31.92	1
Gojirasaurus	208.5	227.0	101.0	-32.29	9.9	1
Machaeroprosopus	208.5	227.0	101.0	-32.29	9.9	1
Rutiodon	208.5	227.0	101.0	-32.29	9.9	1
Rioarribasuchus	208.5	227.0	101.0	-32.29	9.9	1
Shuvosaurus	208.5	227.0	101.0	-32.29	9.9	1
Shuvosaurus	208.5	227.0	101.0	-32.29	9.9	1
Typothorax	208.5	227.0	101.0	-37.62	10.53	1
Hesperosuchus	208.5	227.0	101.0	-37.62	10.53	1
Machaeroprosopus	208.5	227.0	101.0	-37.62	10.53	1
Revueltosaurus	208.5	227.0	101.0	-37.62	10.53	1
Grallator	208.5	227.0	305.0	21.03	30.24	1
Grallator	208.5	227.0	305.0	21.66	30.39	1
Eudimorphodon	208.5	227.0	305.0	21.26	28.91	0
Coloradisaurus	208.5	227.0	291.0	-22.96	-39.58	1
Riojasaurus	208.5	227.0	291.0	-22.63	-39.59	1
Grallator	208.5	227.0	101.0	-32.57	9.55	1
Coelophysis	208.5	227.0	101.0	-34.56	11.13	1
Revueltosaurus	208.5	227.0	101.0	-37.62	10.53	1
Typothorax	208.5	227.0	101.0	-37.58	10.57	1
Smilosuchus	208.5	227.0	101.0	-37.3	9.95	1
Krzyzanowskisaurus	208.5	227.0	101.0	-37.3	9.95	1
Calyptosuchus	208.5	227.0	101.0	-37.63	10.36	1
Leptosuchus	208.5	227.0	101.0	-37.63	10.36	1
Scutarx	208.5	227.0	101.0	-37.63	10.36	1
Leptosuchus	208.5	227.0	101.0	-37.63	10.36	1
Acaenasuchus	208.5	227.0	101.0	-38.19	10.73	1
Leptosuchus	208.5	227.0	101.0	-38.19	10.73	1
Revueltosaurus	208.5	227.0	101.0	-38.19	10.73	1
Typothorax	208.5	227.0	101.0	-34.26	10.03	1
Paratypothorax	208.5	227.0	101.0	-34.26	10.03	1
Coelophysis	208.5	227.0	101.0	-34.56	11.13	1
Coelophysis	208.5	227.0	101.0	-34.56	11.13	1
Revueltosaurus	208.5	227.0	101.0	-37.59	10.55	1
Shuvosaurus	208.5	227.0	101.0	-37.59	10.55	1
Coelophysis	208.5	227.0	101.0	-34.62	11.25	1
