,id,occurrence_no,genus,Locality,county_original,state,cc
2478,944,1380561,Lystrosaurus,Middelburg,Middelburg,East Cape,ZA
2479,943,1380633,Choerosaurus,Free State,,Free State,ZA
2480,942,1380634,Galeops,Namakwa,Namakwa,Northern Cape,ZA
2481,941,1380636,Abajudon,Ruvuma,,Ruvuma,TZ
2482,940,1380637,Promoschorhynchus,Bethulie,Bethulie,Free State,ZA
2483,939,1380898,Inostrancevia,Afanas'evskii,Afanas'evskii,Kirov,RU
2484,938,1380904,Eodicynodon,Northern Cape,,Northern Cape,ZA
2485,937,1381107,Proburnetia,Velikoustyugskii,Velikoustyugskii,Vologda,RU
2486,936,1381110,Niuksenitia,Nyuksenskii,Nyuksenskii,Vologda,RU
2487,935,1381111,Suminia,Nyuksenskii,Nyuksenskii,Vologda,RU
2488,934,1381112,Rhopalodon,Buguruslanskii,Buguruslanskii,Orenburg,RU
2489,933,1381113,Phthinosaurus,Belebei,Belebei,Bashkortostan,RU
2490,932,1381429,Diictodon,Bethulie,Bethulie,Free State,ZA
2491,931,1381430,Diictodon,Namakwa,Namakwa,Northern Cape,ZA
2492,930,1381431,Oudenodon,Northern Cape,,Northern Cape,ZA
2493,929,1381533,Parabradysaurus,Knyazhpogostskii,Knyazhpogostskii,Komi Republic,RU
2494,928,1381534,Parabradysaurus,Sarapul'skii,Sarapul'skii,Udmurtia,RU
2495,920,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2496,921,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2497,922,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2498,923,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2499,924,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2500,925,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2501,926,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2502,927,1381536,Estemmenosuchus,Ocher,Ocher,Perm,RU
2503,919,1381537,Estemmenosuchus,Ocher,Ocher,Perm,RU
2504,918,1381538,Estemmenosuchus,Ocher,Ocher,Perm,RU
2505,917,1381540,Estemmenosuchus,Ocher,Ocher,Perm,RU
2506,916,1381555,Venyukovia,Oktyabrskoe,Oktyabrskoe,Orenburg,RU
2507,915,1381579,Ulemica,Oktyabr'skii,Oktyabr'skii,Orenburg,RU
2508,914,1381582,Vivaxosaurus,Kotlas,Kotlas,Arkhangelsk,RU
2509,913,1381583,Vivaxosaurus,Orenburgskii,Orenburgskii,Orenburg,RU
2510,912,1381584,Delectosaurus,Voskresenskii,Voskresenskii,Nizhni Novgorod,RU
2511,911,1381585,Interpresosaurus,Voskresenskii,Voskresenskii,Nizhni Novgorod,RU
2512,910,1381592,Porosteognathus,Apastovo,Apastovo,Tatarstan,RU
2513,909,1381593,Alrausuchus,Mezenskii,Mezenskii,Arkhangelsk,RU
2514,908,1381594,Niaftasuchus,Mezenskii,Mezenskii,Arkhangelsk,RU
2515,906,1381595,Nikkasaurus,Mezenskii,Mezenskii,Arkhangelsk,RU
2516,907,1381595,Nikkasaurus,Mezenskii,Mezenskii,Arkhangelsk,RU
2517,905,1381596,Reiszia,Mezenskii,Mezenskii,Arkhangelsk,RU
2518,904,1381597,Reiszia,Leshukonskii,Leshukonskii,Arkhangelsk,RU
2519,903,1381689,Perplexisaurus,Kotelnich,Kotelnich,Kirov,RU
2520,902,1381690,Perplexisaurus,Kotelnich,Kotelnich,Kirov,RU
2521,901,1381691,Porosteognathus,Apastovo,Apastovo,Tatarstan,RU
2522,900,1381692,Kotelcephalon,Kotelnich,Kotelnich,Kirov,RU
2523,899,1381693,Scylacosuchus,Orenburgskii,Orenburgskii,Orenburg,RU
2524,898,1381694,Scalopodontes,Kotelnich,Kotelnich,Kirov,RU
2525,897,1381718,Inostrancevia,Vyaznikovskii,Vyaznikovskii,Vladimir,RU
2526,896,1381720,Gorochovetzia,Vyaznikovskii,Vyaznikovskii,Vladimir,RU
2527,895,1381723,Malasaurus,Tonshaevo,Tonshaevo,Nizhnii Novgorod,RU
2528,894,1381724,Moschowhaitsia,Tonshaevo,Tonshaevo,Nizhnii Novgorod,RU
2529,893,1381725,Purlovia,Tonshaevo,Tonshaevo,Nizhnii Novgorod,RU
2530,892,1381726,Annatherapsidus,Tonshaevo,Tonshaevo,Nizhnii Novgorod,RU
2531,890,1381733,Viatkosuchus,Kotelnich,Kotelnich,Kirov,RU
2532,891,1381733,Viatkosuchus,Kotelnich,Kotelnich,Kirov,RU
2533,889,1381736,Purlovia,Vyazniki,Vyazniki,Vladimir,RU
2534,888,1382076,Chthonosaurus,Sorochinsk,Sorochinsk,Orenburg,RU
2535,887,1382084,Annatherapsidus,Kotlas,Kotlas,Arkhangelsk,RU
2536,886,1382085,Karenites,Kotelnich,Kotelnich,Kirov,RU
2537,885,1382086,Karenites,Kotelnich,Kotelnich,Kirov,RU
2538,884,1382094,Annatherapsidus,Velikoustyugskii,Velikoustyugskii,Vologda,RU
2539,883,1382097,Annatherapsidus,Velikii Ustyug,Velikii Ustyug,Vologda,RU
2540,882,1382101,Chthonosaurus,Perevolotskii,Perevolotskii,Orenburg,RU
2541,881,1382109,Moschowhaitsia,Vyazniki,Vyazniki,Vladimir,RU
2542,880,1382112,Mojo,Gaume,,Gaume,BE
2543,879,1382113,Tricuspes,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2544,878,1382114,Thomasia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2545,877,1382115,Thomasia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2546,876,1382116,Thomasia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2547,875,1382117,Kuehneotherium,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2548,874,1382118,Thomasia,,,,BE
2549,873,1382164,Molybdopygus,Malmyzh,Malmyzh,Kirov,RU
2550,872,1382165,Syodon,Orenburg,,Orenburg,RU
2551,871,1382176,Chthomaloporus,Ocher,Ocher,Perm,RU
2552,870,1382413,Lystrosaurus,Nizhnii Novgorod,,Nizhnii Novgorod,RU
2553,869,1382824,Planitorostris,Usinskii,Usinskii,Komi,RU
2554,868,1382825,Putillosaurus,Ilovlya,Ilovlya,Volgograd,RU
2555,867,1382851,Suminia,Buguruslanskii,Buguruslanskii,Orenburg,RU
2556,866,1382956,Cistecephalus,,,,ZA
2557,865,1382957,Dicynodon,,,,ZA
2558,864,1382958,Dicynodontoides,,,,ZA
2559,863,1383406,Davletkulia,Tyul'ganskii,Tyul'ganskii,Orenburg,RU
2560,862,1383408,Estemmenosuchus,Tyul'ganskii,Tyul'ganskii,Orenburg,RU
2561,861,1384159,Cistecephalus,,,,ZA
2562,860,1384160,Dicynodon,,,,ZA
2563,859,1384161,Cistecephalus,,,,ZA
2564,858,1384756,Titanophoneus,Orenburg,,Orenburg,RU
2565,857,1384757,Syodon,Orenburgskii,Orenburgskii,Orenburg,RU
2566,856,1384898,Choerosaurus,Free State,,Free State,ZA
2567,855,1384899,Prosictodon,Victoria West,Victoria West,Northern Cape,ZA
2568,854,1384900,Endothiodon,Ruvuma,,Ruvuma,TZ
2569,853,1384904,Anomocephalus,,,,ZA
2570,850,1384905,Pristerodon,Western Cape,,Western Cape,ZA
2571,851,1384905,Pristerodon,Western Cape,,Western Cape,ZA
2572,852,1384905,Pristerodon,Western Cape,,Western Cape,ZA
2573,849,1385026,Diictodon,,,,ZA
2574,848,1385141,Kannemeyeria,,,,ZA
2575,847,1385142,Lystrosaurus,,,,ZA
2576,846,1385143,Thrinaxodon,,,,ZA
2577,845,1385144,Homodontosaurus,,,,ZA
2578,844,1385153,Lemurosaurus,,,,ZA
2579,843,1385154,Procynosuchus,,,,ZA
2580,842,1385156,Olivierosuchus,,,,ZA
2581,841,1385573,Compsodon,Eastern Cape,,Eastern Cape,ZA
2582,840,1385574,Compsodon,Eastern Cape,,Eastern Cape,ZA
2583,837,1385575,Mesenosaurus,Leshukonskii,Leshukonskii,Arkhangelsk,RU
2584,838,1385575,Mesenosaurus,Leshukonskii,Leshukonskii,Arkhangelsk,RU
2585,839,1385575,Mesenosaurus,Leshukonskii,Leshukonskii,Arkhangelsk,RU
2586,830,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2587,831,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2588,832,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2589,833,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2590,834,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2591,835,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2592,836,1385579,Mesenosaurus,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
2593,829,1385725,Endothiodon,Ruvuma,,Ruvuma,TZ
2594,828,1385758,Daptocephalus,Songea,Songea,Ruvuma,TZ
2595,827,1385759,Pristerodon,Western Cape,,Western Cape,ZA
2596,826,1385760,Diictodon,Western Cape,,Western Cape,ZA
2597,825,1385773,Dicynodon,Songea,Songea,Ruvuma,TZ
2598,824,1385775,Endothiodon,Songea,Songea,Ruvuma,TZ
2599,823,1385776,Endothiodon,Songea,Songea,Ruvuma,TZ
2600,822,1385997,Shiguaignathus,Nei Mongol,,Nei Mongol,CN
2601,821,1386956,Pristerodon,Western Cape,,Western Cape,ZA
2602,820,1386957,Diictodon,Western Cape,,Western Cape,ZA
2603,819,1386960,Emydops,Western Cape,,Western Cape,ZA
2604,818,1386961,Tropidostoma,Western Cape,,Western Cape,ZA
2605,816,1386963,Microwhaitsia,Western Cape,,Western Cape,ZA
2606,817,1386963,Microwhaitsia,Western Cape,,Western Cape,ZA
2607,815,1386977,Dicynodon,Northern Cape,,Northern Cape,ZA
2608,814,1386978,Cistecephalus,Northern Cape,,Northern Cape,ZA
2609,813,1386979,Mirotenthes,Northern Cape,,Northern Cape,ZA
2610,810,1386981,Diictodon,Northern Cape,,Northern Cape,ZA
2611,811,1386981,Diictodon,Northern Cape,,Northern Cape,ZA
2612,812,1386981,Diictodon,Northern Cape,,Northern Cape,ZA
2613,804,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2614,805,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2615,806,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2616,807,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2617,808,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2618,809,1386982,Cistecephalus,Northern Cape,,Northern Cape,ZA
2619,802,1386983,Oudenodon,Northern Cape,,Northern Cape,ZA
2620,803,1386983,Oudenodon,Northern Cape,,Northern Cape,ZA
2621,801,1386984,Dicynodon,Northern Cape,,Northern Cape,ZA
2622,800,1386985,Ophidostoma,Northern Cape,,Northern Cape,ZA
2623,798,1386987,Procynosuchus,Northern Cape,,Northern Cape,ZA
2624,799,1386987,Procynosuchus,Northern Cape,,Northern Cape,ZA
2625,796,1387034,Silphoictidoides,Songea,Songea,Ruvuma,TZ
2626,797,1387034,Silphoictidoides,Songea,Songea,Ruvuma,TZ
2627,795,1387196,Rhachiocephalus,Songea,Songea,Ruvuma,TZ
2628,787,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2629,788,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2630,789,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2631,790,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2632,791,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2633,792,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2634,793,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2635,794,1387197,Cistecephalus,Songea,Songea,Ruvuma,TZ
2636,785,1387198,Rhachiocephalus,Songea,Songea,Ruvuma,TZ
2637,786,1387198,Rhachiocephalus,Songea,Songea,Ruvuma,TZ
2638,778,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2639,779,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2640,780,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2641,781,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2642,782,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2643,783,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2644,784,1387199,Platypodosaurus,Songea,Songea,Ruvuma,TZ
2645,777,1387200,Geikia,Songea,Songea,Ruvuma,TZ
2646,776,1387408,Sauroctonus,Songea,Songea,Ruvuma,TZ
2647,775,1387410,Dinogorgon,Songea,Songea,Ruvuma,TZ
2648,774,1387411,Rubidgea,Songea,Songea,Ruvuma,TZ
2649,773,1387412,Ruhuhucerberus,Songea,Songea,Ruvuma,TZ
2650,772,1387413,Sycosaurus,Songea,Songea,Ruvuma,TZ
2651,770,1387414,Arctognathus,Songea,Songea,Ruvuma,TZ
2652,771,1387414,Arctognathus,Songea,Songea,Ruvuma,TZ
2653,769,1387415,Arctognathus,Songea,Songea,Ruvuma,TZ
2654,768,1387416,Aloposaurus,Songea,Songea,Ruvuma,TZ
2655,766,1387417,Arctognathus,Songea,Songea,Ruvuma,TZ
2656,767,1387417,Arctognathus,Songea,Songea,Ruvuma,TZ
2657,759,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2658,760,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2659,761,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2660,762,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2661,763,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2662,764,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2663,765,1387418,Theriognathus,Songea,Songea,Ruvuma,TZ
2664,757,1387419,Theriognathus,Songea,Songea,Ruvuma,TZ
2665,758,1387419,Theriognathus,Songea,Songea,Ruvuma,TZ
2666,756,1387420,Procynosuchus,Songea,Songea,Ruvuma,TZ
2667,754,1387422,Lycaenops,,,,ZM
2668,755,1387422,Lycaenops,,,,ZM
2669,753,1387423,Lycaenops,,,,ZM
2670,752,1387424,Aelurognathus,,,,ZM
2671,751,1387425,Dinogorgon,Songea,Songea,Ruvuma,TZ
2672,750,1387426,Dinogorgon,Songea,Songea,Ruvuma,TZ
2673,749,1387427,Ruhuhucerberus,Songea,Songea,Ruvuma,TZ
2674,748,1387428,Ruhuhucerberus,Songea,Songea,Ruvuma,TZ
2675,747,1387429,Sycosaurus,Songea,Songea,Ruvuma,TZ
2676,746,1387430,Sycosaurus,Songea,Songea,Ruvuma,TZ
2677,745,1387431,Sycosaurus,Songea,Songea,Ruvuma,TZ
2678,744,1387432,Sycosaurus,Songea,Songea,Ruvuma,TZ
2679,743,1395229,Pentasaurus,Eastern Cape,,Eastern Cape,ZA
2680,742,1397335,Cricodon,Eastern,,Eastern,ZM
2681,741,1397639,Cynognathus,Eastern,,Eastern,ZM
2682,739,1397640,Cynognathus,Songea,Songea,Ruvuma,TZ
2683,740,1397640,Cynognathus,Songea,Songea,Ruvuma,TZ
2684,738,1397641,Cricodon,Ruvuma,,Ruvuma,TZ
2685,737,1397642,Cricodon,Songea,Songea,Ruvuma,TZ
2686,736,1397695,Abajudon,Southern,,Southern,ZM
2687,735,1397696,Abajudon,Southern,,Southern,ZM
2688,734,1397697,Abajudon,Southern,,Southern,ZM
2689,733,1397698,Abajudon,Southern,,Southern,ZM
2690,732,1397699,Abajudon,Southern,,Southern,ZM
2691,731,1400567,Leucocephalus,Fraserburg,Fraserburg,Northern Cape,ZA
2692,730,1405276,Scalenodon,Paraiso do Sul,Paraiso do Sul,Rio Grande do Sul,BR
2693,729,1405852,Santacruzgnathus,Rio Grande do Sul,,Rio Grande do Sul,BR
2694,728,1405853,Bonacynodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2695,727,1406764,Tetragonias,Ruvuma,,Ruvuma,TZ
2696,726,1406774,Alemoatherium,Rio Grande do Sul,,Rio Grande do Sul,BR
2697,725,1406777,Polonodon,Slaskie,,Slaskie,PL
2698,724,1406780,Aleodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2699,723,1406781,Aleodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2700,722,1406784,Aleodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2701,721,1406786,Aleodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2702,716,1406787,Ascendonanus,,,,DE
2703,717,1406787,Ascendonanus,,,,DE
2704,718,1406787,Ascendonanus,,,,DE
2705,719,1406787,Ascendonanus,,,,DE
2706,720,1406787,Ascendonanus,,,,DE
2707,715,1406822,Kuehneotherium,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2708,714,1406823,Fluctuodon,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2709,713,1406824,Nochnitsa,Kotelnich,Kotelnich,Kirov,RU
2710,712,1406825,Gorynychus,Kotelnich,Kotelnich,Kirov,RU
2711,711,1408752,Tricuspes,Tubingen,Tubingen,Baden-Wurttemberg,DE
2712,710,1408753,Tricuspes,Tubingen,Tubingen,Baden-Wurttemberg,DE
2713,709,1412935,Lalieudorhynchus,Herault,Herault,Languedoc-Roussillon,FR
2714,708,1413650,Lystrosaurus,Free State,,Free State,ZA
2715,707,1413651,Lystrosaurus,Free State,,Free State,ZA
2716,706,1413652,Lystrosaurus,Free State,,Free State,ZA
2717,705,1413653,Lystrosaurus,Free State,,Free State,ZA
2718,704,1413654,Lystrosaurus,Free State,,Free State,ZA
2719,703,1413655,Lystrosaurus,Free State,,Free State,ZA
2720,702,1413656,Lystrosaurus,Free State,,Free State,ZA
2721,701,1413657,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2722,700,1413659,Lystrosaurus,Free State,,Free State,ZA
2723,699,1416009,Abdalodon,Beaufort West,Beaufort West,Western Cape,ZA
2724,698,1417196,Parasuminia,Gornomariiskii,Gornomariiskii,Mari El Republic,RU
2725,697,1417251,Dicynodon,Orenburgskii,Orenburgskii,Orenburg,RU
2726,696,1417349,Dicynodon,Orenburg,,Orenburg,RU
2727,695,1417387,Suminia,Grachevskii,Grachevskii,Orenburg,RU
2728,694,1417740,Digalodon,Pearston,Pearston,Eastern Cape,ZA
2729,693,1417741,Digalodon,Murraysburg,Murraysburg,Western Cape,ZA
2730,692,1417742,Digalodon,Northern Cape,,Northern Cape,ZA
2731,691,1417743,Digalodon,Eastern Cape,,Eastern Cape,ZA
2732,690,1417830,Eosimops,Victoria West (Ubuntu),Victoria West (Ubuntu),Northern Cape,ZA
2733,689,1417831,Eosimops,Prince Albert,Prince Albert,Western Cape,ZA
2734,688,1417833,Eosimops,Philippolis,,Philippolis,ZA
2735,687,1417923,Exaeretodon,San Juan,,San Juan,AR
2736,686,1417956,Exaeretodon,La Rioja,,La Rioja,AR
2737,685,1417957,Massetognathus,La Rioja,,La Rioja,AR
2738,684,1417966,Andescynodon,Mendoza,,Mendoza,AR
2739,683,1417967,Chiniquodon,Valle Fertil,Valle Fertil,San Juan,AR
2740,682,1417968,Chiniquodon,La Rioja,,La Rioja,AR
2741,681,1418081,Galesaurus,Estcourt,,Estcourt,ZA
2742,680,1418083,Galesaurus,Free State,,Free State,ZA
2743,679,1418085,Galesaurus,Drakensburg,Drakensburg,Eastern Cape,ZA
2744,678,1418086,Thrinaxodon,Drakensburg,Drakensburg,Eastern Cape,ZA
2745,677,1418088,Thrinaxodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2746,676,1418089,Thrinaxodon,Venterstad,,Venterstad,ZA
2747,675,1418090,Galesaurus,Free State,,Free State,ZA
2748,674,1418091,Pseudotriconodon,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2749,673,1418092,Tricuspes,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2750,672,1418093,Tricuspes,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2751,671,1418094,Hahnia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2752,670,1418095,Gaumia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2753,669,1418096,Lepagia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2754,668,1418097,Maubeugia,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2755,667,1418098,Rosieria,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2756,666,1418099,Microscalenodon,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2757,665,1418110,Rosieria,Meuthe-et-Moselle,Meuthe-et-Moselle,Lorraine,FR
2758,664,1418142,Ictidosuchops,Camdeboo,Camdeboo,Eastern Cape,ZA
2759,663,1418144,Pelictosuchus,Camdeboo,Camdeboo,Eastern Cape,ZA
2760,662,1418145,Dinanomodon,Camdeboo,Camdeboo,Eastern Cape,ZA
2761,661,1418147,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2762,660,1418148,Platycyclops,Eastern Cape,,Eastern Cape,ZA
2763,659,1418149,Cistecephalus,Murraysburg,Murraysburg,Western Cape,ZA
2764,658,1418150,Ictidosuchops,Eastern Cape,,Eastern Cape,ZA
2765,657,1418151,Aelurognathus,Eastern Cape,,Eastern Cape,ZA
2766,656,1418152,Promoschorhynchus,Camdeboo,Camdeboo,Eastern Cape,ZA
2767,655,1418155,Procynosuchus,Eastern Cape,,Eastern Cape,ZA
2768,654,1418156,Diictodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2769,653,1418157,Pristerodon,Camdeboo,Camdeboo,Eastern Cape,ZA
2770,652,1418348,Kannemeyeria,Ruvuma,,Ruvuma,TZ
2771,651,1418349,Kannemeyeria,Eastern Cape,,Eastern Cape,ZA
2772,650,1418582,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2773,649,1418583,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2774,648,1418584,Lystrosaurus,West Bengal,,West Bengal,IN
2775,647,1418585,Lystrosaurus,,,,AA
2776,646,1418586,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2777,645,1418587,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2778,644,1418588,Lystrosaurus,Free State,,Free State,ZA
2779,643,1418589,Dicynodontoides,Free State,,Free State,ZA
2780,642,1418590,Dinanomodon,Free State,,Free State,ZA
2781,641,1418591,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2782,640,1418592,Lystrosaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2783,639,1418593,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2784,638,1418594,Lystrosaurus,Turfan,Turfan,Xinjiang,CN
2785,637,1418595,Lystrosaurus,Turfan,Turfan,Xinjiang,CN
2786,636,1418632,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2787,635,1418633,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2788,634,1418634,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2789,633,1418635,Lystrosaurus,Xinjiang,,Xinjiang,CN
2790,632,1418636,Lystrosaurus,Eastern Cape,,Eastern Cape,ZA
2791,631,1418637,Lystrosaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2792,630,1418702,Microgomphodon,Maletswai,Maletswai,Eastern Cape,ZA
2793,629,1418703,Microhelodon,Eastern Cape,,Eastern Cape,ZA
2794,628,1418750,Microgomphodon,Xhariep,Xhariep,Free State,ZA
2795,627,1418751,Microgomphodon,Rouxville,Rouxville,Free State,ZA
2796,626,1418753,Microgomphodon,Kestell,Kestell,Free State,ZA
2797,625,1418754,Bauria,Eastern Cape,,Eastern Cape,ZA
2798,624,1418755,Bauria,Free State,,Free State,ZA
2799,623,1418756,Mirotenthes,Western Cape,,Western Cape,ZA
2800,622,1418814,Moschorhinus,Free State,,Free State,ZA
2801,621,1418815,Moschorhinus,,,,ZA
2802,620,1418816,Moschorhinus,Free State,,Free State,ZA
2803,619,1418817,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2804,618,1418818,Moschorhinus,Free State,,Free State,ZA
2805,617,1418819,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2806,616,1418820,Moschorhinus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
2807,615,1418821,Moschorhinus,KwaZulu-Natal,,KwaZulu-Natal,ZA
2808,614,1418822,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2809,613,1418823,Moschorhinus,Murraysburg,Murraysburg,Western Cape,ZA
2810,612,1418824,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2811,611,1418825,Moschorhinus,Chris Hani,Chris Hani,Eastern Cape,ZA
2812,610,1418826,Moschorhinus,Free State,,Free State,ZA
2813,609,1418842,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2814,608,1418843,Moschorhinus,Free State,,Free State,ZA
2815,607,1418844,Moschorhinus,Eastern Cape,,Eastern Cape,ZA
2816,606,1418981,Olivierosuchus,Chris Hani,Chris Hani,Eastern Cape,ZA
2817,605,1418987,Olivierosuchus,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
2818,604,1419113,Pelanomodon,Northern Cape,,Northern Cape,ZA
2819,603,1419114,Pelanomodon,Eastern Cape,,Eastern Cape,ZA
2820,602,1419204,Prozostrodon,Rio Grande do Sul,,Rio Grande do Sul,BR
2821,601,1419218,Regisaurus,Free State,,Free State,ZA
2822,600,1419294,Sangusaurus,Ruvuma,,Ruvuma,TZ
2823,599,1419295,Sangusaurus,Ruvuma,,Ruvuma,TZ
2824,598,1419296,Scalenodon,Ruvuma,,Ruvuma,TZ
2825,597,1419298,Siriusgnathus,Rio Grande do Sul,,Rio Grande do Sul,BR
2826,596,1419306,Scaloporhinus,Eastern Cape,,Eastern Cape,ZA
2827,595,1419308,Scaloposaurus,Maluti-A-Phofung,Maluti-A-Phofung,Free State,ZA
2828,594,1419530,Euchambersia,Colesberg,Colesberg,Northern Cape,ZA
2829,593,1419583,Stahleckeria,Rio Grande do Sul,,Rio Grande do Sul,BR
2830,592,1419970,Theriognathus,Western Cape,,Western Cape,ZA
2831,591,1419971,Theriognathus,Northern Cape,,Northern Cape,ZA
2832,590,1419972,Theriognathus,Eastern Cape,,Eastern Cape,ZA
2833,589,1419973,Theriognathus,Northern Cape,,Northern Cape,ZA
2834,588,1419974,Theriognathus,Songea,Songea,Ruvuma,TZ
2835,587,1419975,Theriognathus,Ruvuma,,Ruvuma,TZ
2836,586,1419976,Theriognathus,,,,ZM
2837,585,1419977,Theriognathus,,,,ZM
2838,584,1419978,Theriognathus,,,,ZM
2839,583,1419979,Theriognathus,,,,ZM
2840,582,1419980,Theriognathus,Murraysburg,Murraysburg,Western Cape,ZA
2841,581,1419981,Theriognathus,Eastern Cape,,Eastern Cape,ZA
2842,580,1419982,Theriognathus,Free State,,Free State,ZA
2843,579,1419983,Theriognathus,Western Cape,,Western Cape,ZA
2844,578,1419984,Theriognathus,Free State,,Free State,ZA
2845,577,1419985,Theriognathus,Free State,,Free State,ZA
2846,576,1419986,Theriognathus,Eastern Cape,,Eastern Cape,ZA
2847,575,1419987,Theriognathus,Northern Cape,,Northern Cape,ZA
2848,574,1419988,Theriognathus,Northern Cape,,Northern Cape,ZA
2849,573,1419989,Theriognathus,Western Cape,,Western Cape,ZA
