,occurrence_no_x,locality,county_original,state,cc,notes,genus,age_max,age_min
330,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
331,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
332,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
333,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
334,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
335,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
336,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
337,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
338,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
339,788180,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
340,788182,Texas,Knox,Texas,US,,Gorgodon,283.5,266.9
341,788182,Texas,Knox,Texas,US,,Gorgodon,283.5,266.9
342,788184,Texas,Knox,Texas,US,,Knoxosaurus,283.5,266.9
343,788184,Texas,Knox,Texas,US,,Knoxosaurus,283.5,266.9
344,788185,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
345,788187,Texas,Knox,Texas,US,,Caseopsis,283.5,266.9
346,788190,Texas,Knox,Texas,US,,Angelosaurus,283.5,266.9
347,788190,Texas,Knox,Texas,US,,Angelosaurus,283.5,266.9
348,788191,Texas,Knox,Texas,US,,Tappenosaurus,283.5,266.9
349,788192,Texas,Knox,Texas,US,,Caseoides,283.5,266.9
350,788192,Texas,Knox,Texas,US,,Caseoides,283.5,266.9
351,788195,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
352,788196,Texas,Hardeman,Texas,US,,Cotylorhynchus,283.5,266.9
353,788196,Texas,Hardeman,Texas,US,,Cotylorhynchus,283.5,266.9
354,788196,Texas,Hardeman,Texas,US,,Cotylorhynchus,283.5,266.9
355,788196,Texas,Hardeman,Texas,US,,Cotylorhynchus,283.5,266.9
356,788197,Texas,Knox,Texas,US,,Dimetrodon,283.5,266.9
357,788198,Texas,Knox,Texas,US,,Caseopsis,283.5,266.9
358,788199,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
359,788199,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
360,788199,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
361,788199,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
362,788201,New Mexico,Rio Arriba,New Mexico,US,,Baldwinonus,303.7,298.9
363,788202,New Mexico,Rio Arriba,New Mexico,US,,Ruthiromia,303.7,298.9
364,788203,New Mexico,Rio Arriba,New Mexico,US,,Aerosaurus,303.7,298.9
365,788207,New Mexico,Rio Arriba,New Mexico,US,,Nitosaurus,303.7,298.9
366,788212,Texas,Knox,Texas,US,,Angelosaurus,283.5,266.9
367,788489,Texas,Archer,Texas,US,,Dimetrodon,298.9,286.1
368,788507,Texas,Knox,Texas,US,,Mastersonia,283.5,266.9
369,788508,Texas,Knox,Texas,US,,Dimetrodon,283.5,266.9
370,788509,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
371,788509,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
372,788509,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
373,788511,Thuringia,Gotha,Thuringia,DE,,Dimetrodon,290.1,283.5
374,788517,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
375,788517,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
376,788518,Texas,Knox,Texas,US,,Tappenosaurus,283.5,266.9
377,788519,Texas,Knox,Texas,US,,Dimacrodon,283.5,266.9
378,788527,Texas,Hardeman,Texas,US,,Dimacrodon,283.5,266.9
379,788527,Texas,Hardeman,Texas,US,,Dimacrodon,283.5,266.9
380,788527,Texas,Hardeman,Texas,US,,Dimacrodon,283.5,266.9
381,788965,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
382,788965,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
383,788965,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
384,788966,Texas,Knox,Texas,US,,Cotylorhynchus,283.5,266.9
385,788969,Texas,Hardeman,Texas,US,,Steppesaurus,283.5,266.9
386,789057,Texas,Baylor,Texas,US,,Ophiacodon,290.1,273.01
387,789058,Texas,Baylor,Texas,US,,Dimetrodon,290.1,273.01
388,789065,Texas,Baylor,Texas,US,,Ophiacodon,290.1,273.01
389,789066,Texas,Baylor,Texas,US,,Dimetrodon,290.1,273.01
390,789070,Texas,Baylor,Texas,US,,Dimetrodon,290.1,273.01
391,789071,Texas,Baylor,Texas,US,,Edaphosaurus,290.1,273.01
392,789379,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
393,789382,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
394,789382,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
395,789399,Texas,Baylor,Texas,US,,Ophiacodon,283.5,273.01
396,789657,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
397,789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
398,789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
399,789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
400,789658,Gansu,,Gansu,CN,,Sinophoneus,273.01,266.9
401,789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
402,789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
403,789659,Gansu,,Gansu,CN,,Biseridens,273.01,266.9
404,789745,Texas,Baylor,Texas,US,,Varanosaurus,283.5,273.01
405,789745,Texas,Baylor,Texas,US,,Varanosaurus,283.5,273.01
406,789757,Texas,Baylor,Texas,US,,Secodontosaurus,283.5,273.01
407,789774,Bashkortostan,,Bashkortostan,RU,,Elephantosaurus,242.0,237.0
408,789818,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
409,789819,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
410,789820,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
411,789843,Texas,Baylor/Willbarger,Texas,US,,Dimetrodon,283.5,273.01
412,789844,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Ennatosaurus,273.01,264.28
413,789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
414,789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
415,789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
416,789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
417,789940,Kansas,Anderson,Kansas,US,,Ianthasaurus,305.9,303.7
418,789942,Kansas,Anderson,Kansas,US,,Xyrospondylus,305.9,303.7
419,789971,Texas,Archer,Texas,US,,Ophiacodon,298.9,286.1
420,789971,Texas,Archer,Texas,US,,Ophiacodon,298.9,286.1
421,789976,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,293.52,290.1
422,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
423,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
424,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
425,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
426,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
427,789977,Saxony,Weisseritzkreis,Saxony,DE,,Haptodus,298.9,293.52
428,789978,Colorado,San Miguel,Colorado,US,,Cutleria,298.9,286.1
429,789980,Colorado,San Miguel,Colorado,US,,Ophiacodon,298.9,286.1
430,789983,Colorado,San Miguel,Colorado,US,,Vaughnictis,298.9,286.1
431,789990,Colorado,San Miguel,Colorado,US,,Vaughnictis,298.9,286.1
432,789992,Colorado,San Miguel,Colorado,US,,Cutleria,298.9,286.1
433,790151,Northern Cape,Victoria West (Ubuntu),Northern Cape,ZA,,Heleosaurus,264.28,259.51
434,790154,Kansas,Greenwood,Kansas,US,,Archaeovenator,303.7,298.9
435,790217,Orenburg,,Orenburg,RU,,Titanophoneus,266.9,264.28
436,790218,Orenburg,,Orenburg,RU,,Ulemica,266.9,264.28
437,790298,Texas,Archer,Texas,US,,Apsisaurus,298.9,286.1
438,790357,Texas,Knox,Texas,US,,Dimetrodon,283.5,273.01
439,790361,Texas,Knox,Texas,US,,Dimetrodon,283.5,273.01
440,790374,Texas,Knox,Texas,US,,Dimetrodon,283.5,273.01
441,790380,Texas,Knox,Texas,US,,Edaphosaurus,283.5,273.01
442,790382,Texas,Knox,Texas,US,,Dimetrodon,283.5,273.01
443,790397,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
444,790398,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
445,790399,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
446,790400,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
447,790402,Rio Negro,,Rio Negro,AR,,Dicynodontipus,259.51,247.2
448,790494,Oklahoma,Noble,Oklahoma,US,,Ophiacodon,286.1,273.01
449,790495,Oklahoma,Noble,Oklahoma,US,,Dimetrodon,286.1,273.01
450,790502,Texas,Archer,Texas,US,,Ophiacodon,298.9,290.1
451,790503,Texas,Wichita,Texas,US,,Secodontosaurus,290.1,283.5
452,790517,New Mexico,Rio Arriba,New Mexico,US,,Sphenacodon,298.9,286.1
453,790518,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
454,790519,Illinois,Vermilion,Illinois,US,,Clepsydrops,305.9,303.7
455,790521,Texas,Baylor/Willbarger,Texas,US,,Varanosaurus,283.5,273.01
456,790523,New Mexico,Sandoval,New Mexico,US,,Sphenacodon,298.9,286.1
457,790524,New Mexico,Sandoval,New Mexico,US,,Dimetrodon,298.9,286.1
458,790527,New Mexico,Rio Arriba,New Mexico,US,,Ophiacodon,298.9,286.1
459,790528,Texas,Baylor,Texas,US,,Ophiacodon,286.1,273.01
460,790529,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
461,790531,Texas,Baylor,Texas,US,,Ophiacodon,290.1,283.5
462,790532,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
463,790533,Texas,Archer,Texas,US,,Ophiacodon,298.9,286.1
464,790535,Texas,Wichita,Texas,US,,Ophiacodon,290.1,283.5
465,790998,Texas,Archer,Texas,US,,Ctenospondylus,290.1,283.5
466,790999,Texas,Archer,Texas,US,,Varanosaurus,290.1,283.5
467,791000,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
468,791002,Orenburg,Novosergievka,Orenburg,RU,,Ulemosaurus,266.9,259.51
469,791004,Tatarstan,Tetyushi,Tatarstan,RU,,Idelesaurus,264.28,259.51
470,791557,Czechia,Pilsen-North,Pilsen,CZ,,Archaeothyris,309.8,307.4
471,791558,Ohio,Jefferson,Ohio,US,,Archaeothyris,309.8,307.4
472,791558,Ohio,Jefferson,Ohio,US,,Archaeothyris,309.8,307.4
473,791563,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
474,791563,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
475,791564,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
476,791565,Texas,Archer,Texas,US,,Ophiacodon,298.9,286.1
477,791566,Texas,Archer,Texas,US,,Ophiacodon,293.52,290.1
478,791567,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
479,791568,Texas,Baylor,Texas,US,,Ophiacodon,290.1,283.5
480,791569,Texas,Wichita,Texas,US,,Ophiacodon,290.1,283.5
481,791570,Texas,Archer,Texas,US,,Ophiacodon,298.9,290.1
482,791571,Texas,Archer,Texas,US,,Ophiacodon,298.9,293.52
483,791574,Texas,Archer,Texas,US,,Ophiacodon,290.1,283.5
484,791586,Texas,Baylor,Texas,US,,Ophiacodon,290.1,283.5
485,791587,Texas,Archer,Texas,US,,Ophiacodon,293.52,290.1
486,791588,Oklahoma,Cotton,Oklahoma,US,,Ophiacodon,290.1,273.01
487,791755,Tatarstan,Apastovo,Tatarstan,RU,,Titanophoneus,266.9,259.51
488,792651,Bashkortostan,Sterlibashevo,Bashkortostan,RU,,Ulemosaurus,266.9,259.51
489,794392,Texas,Knox,Texas,US,,Casea,283.5,273.01
490,794392,Texas,Knox,Texas,US,,Casea,283.5,273.01
491,794730,Eastern Cape,Camdeboo,Eastern Cape,ZA,,Burnetia,259.51,251.902
492,794749,Northern Cape,Victoria West (Ubuntu),Northern Cape,ZA,,Lobalopex,259.51,254.14
493,794750,Western Cape,Beaufort West,Western Cape,ZA,,Lophorhinus,259.51,254.14
494,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
495,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
496,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
497,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
498,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
499,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
500,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
501,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
502,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
503,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
504,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
505,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
506,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
507,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
508,794751,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
509,794752,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
510,794754,Western Cape,Beaufort West,Western Cape,ZA,,Ictidosuchops,259.51,254.14
511,794756,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
512,794757,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
513,794757,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
514,794758,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
515,794773,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
516,794773,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
517,794773,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
518,794773,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
519,794775,Western Cape,Beaufort West,Western Cape,ZA,,Emydops,259.51,254.14
520,794776,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
521,794780,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
522,794781,Western Cape,Beaufort West,Western Cape,ZA,,Lycaenops,259.51,254.14
523,794789,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
524,794789,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
525,794789,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
526,794789,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
527,794791,Western Cape,Beaufort West,Western Cape,ZA,,Emydops,259.51,254.14
528,794793,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
529,794794,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
530,794795,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
531,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
532,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
533,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
534,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
535,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
536,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
537,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
538,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
539,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
540,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
541,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
542,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
543,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
544,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
545,794881,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
546,794883,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
547,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
548,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
549,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
550,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
551,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
552,794884,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
553,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
554,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
555,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
556,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
557,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
558,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
559,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
560,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
561,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
562,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
563,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
564,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
565,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
566,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
567,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
568,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
569,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
570,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
571,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
572,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
573,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
574,794886,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
575,794887,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
576,794888,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
577,794888,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
578,794888,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
579,794888,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
580,794888,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
581,794889,Western Cape,Beaufort West,Western Cape,ZA,,Cynosaurus,259.51,254.14
582,794890,Western Cape,Beaufort West,Western Cape,ZA,,Emydops,259.51,254.14
583,794892,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
584,794893,Western Cape,Beaufort West,Western Cape,ZA,,Tropidostoma,259.51,254.14
585,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
586,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
587,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
588,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
589,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
590,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
591,794894,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
592,794896,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
593,794897,Western Cape,Beaufort West,Western Cape,ZA,,Ictidosuchops,259.51,254.14
594,794898,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
595,794898,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
596,794898,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
597,794898,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
598,794899,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
599,794899,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
600,794899,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
601,794899,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
602,794899,Western Cape,Beaufort West,Western Cape,ZA,,Diictodon,259.51,254.14
603,794900,Western Cape,Beaufort West,Western Cape,ZA,,Pristerodon,259.51,254.14
604,794902,Western Cape,Beaufort West,Western Cape,ZA,,Oudenodon,259.51,254.14
605,794903,Western Cape,Beaufort West,Western Cape,ZA,,Charassognathus,259.51,254.14
606,795314,Vladimir,Vyazniki,Vladimir,RU,,Moschowhaitsia,259.51,256.8
607,795360,Vladimir,Vyazniki,Vladimir,RU,,Megawhaitsia,259.51,256.8
608,795361,Nizhni Novgorod,Tonshaevo,Nizhni Novgorod,RU,,Megawhaitsia,259.51,256.8
609,795425,Western Cape,Prince Albert,Western Cape,ZA,,Elliotsmithia,264.28,259.51
610,796173,Orenburg,Krasnopartizan,Orenburg,RU,,Syodon,266.9,259.51
611,796174,Orenburg,Krasnopartizan,Orenburg,RU,,Deuterosaurus,266.9,259.51
612,796175,Orenburg,Krasnopartizan,Orenburg,RU,,Porosteognathus,266.9,259.51
613,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
614,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
615,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
616,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
617,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
618,797626,Arkhangelsk,Mezen',Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
619,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
620,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
621,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
622,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
623,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
624,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
625,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
626,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
627,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
628,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
629,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
630,797634,Arkhangelsk,Leshukonskoe,Arkhangelsk,RU,,Mesenosaurus,273.01,264.28
631,797657,Oklahoma,Blaine,Oklahoma,US,,Watongia,273.01,264.28
632,799684,Kirov,Malmysh,Kirov,RU,,Syodon,266.9,264.28
633,799800,Oklahoma,Grant,Oklahoma,US,,Ophiacodon,286.1,273.01
634,799801,Oklahoma,Grant,Oklahoma,US,,Clepsydrops,286.1,273.01
635,799802,Oklahoma,Grant,Oklahoma,US,,Dimetrodon,286.1,273.01
636,800149,Perm,Ocher,Perm,RU,,Biarmosuchus,266.9,264.28
637,800149,Perm,Ocher,Perm,RU,,Biarmosuchus,266.9,264.28
638,800149,Perm,Ocher,Perm,RU,,Biarmosuchus,266.9,264.28
639,800924,Perm,Ocher,Perm,RU,,Biarmosuchus,266.9,264.28
642,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
643,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
644,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
645,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
646,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
647,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
648,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
649,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
650,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
651,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
652,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
653,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
654,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
655,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
656,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
657,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
658,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
659,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
660,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
661,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
662,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
663,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
664,807686,Free State,Maluti-A-Phofung,Free State,ZA,,Thrinaxodon,251.902,247.2
