"age","L_mean","L_hpd_m95","L_hpd_M95","M_mean","M_hpd_m95","M_hpd_M95","R_mean","R_hpd_m95","R_hpd_M95"
-195.841994379399,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.966043810229,NA,NA,NA,NA,NA,NA,NA,NA,NA
-195.966053810229,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.090103241058,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.090113241058,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.214162671888,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.214172671888,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.338222102718,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.338232102718,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.462281533548,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.462291533548,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.586340964377,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.586350964377,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.710400395207,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.710410395207,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.834459826037,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.834469826037,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.958519256867,NA,NA,NA,NA,NA,NA,NA,NA,NA
-196.958529256867,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.082578687696,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.082588687697,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.206638118526,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.206648118526,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.330697549356,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.330707549356,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.454756980186,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.454766980186,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.578816411016,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.578826411016,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.702875841845,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.702885841845,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.826935272675,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.826945272675,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.950994703505,NA,NA,NA,NA,NA,NA,NA,NA,NA
-197.951004703505,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.075054134335,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.075064134335,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.199113565164,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.199123565164,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.323172995994,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.323182995994,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.447232426824,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.447242426824,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.571291857654,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.571301857654,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.695351288483,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.695361288483,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.819410719313,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.819420719313,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.943470150143,NA,NA,NA,NA,NA,NA,NA,NA,NA
-198.943480150143,NA,NA,NA,NA,NA,NA,NA,NA,NA
-199.067529580973,NA,NA,NA,NA,NA,NA,NA,NA,NA
