genus,lat_range_z_trans,Temperate_N,Tropical,Temperate_S,Antarctic,ts,te,time_span,avg_lam,avg_mu,mat_z_trans_NN,map_z_trans_NN,wmm_z_trans_NN,cmm_z_trans_NN,wmmcmm_z_trans_NN,wetmon_z_trans_NN,drymon_z_trans_NN,wetdry_z_trans_NN,mat_z_trans_WI,map_z_trans_WI,wmm_z_trans_WI,cmm_z_trans_WI,wmmcmm_z_trans_WI,wetmon_z_trans_WI,drymon_z_trans_WI,wetdry_z_trans_WI
Permotriturus,-0.298764409,1,0,0,0,266.08802894094094,265.18311623623623,0.9049127047047136,0.5103409366666666,0.9665435222222222,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621,-1.255380968,0.839680695,-2.049837442,-0.396711451,-0.790232968,0.26010497,1.898150236,-0.47188621
Peteinosaurus,-0.298764409,0,1,0,0,216.54691400900901,213.5796724714715,2.967241537537518,0.2383330788888889,0.3521523777777778,1.193377754,0.47984326400000005,0.666223052,1.147751381,-0.657731143,0.593073361,-0.39212362900000003,0.864680548,1.193377754,0.47984326400000005,0.666223052,1.147751381,-0.657731143,0.593073361,-0.39212362900000003,0.864680548
Phaanthosaurus,0.008322454,1,0,0,0,251.90991166366365,251.16850162562562,0.7414100380380262,1.2943233611111113,0.7876167588888889,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972
Phonodus,-0.298764409,0,0,1,0,251.55516102602604,251.45595004504503,0.09921098098101311,4.450719022222222,4.744418972222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.40711859107109677,-0.7781756980414337,0.34274958169535624,-0.6540568946257146,0.7788111459554184,-0.837768272584414,-0.34960022233835525,-0.8499687647830902
Pinheirochampsa,-0.298764409,0,0,1,0,240.2894369169169,239.50353337537538,0.7859035415415292,0.5279514166666667,0.4658599511111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Pintosaurus,-0.298764409,0,0,1,0,252.61779273773774,252.51321346146148,0.10457927627626873,1.7944192088888888,2.356404733333333,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972
Pisanosaurus,-0.298764409,0,0,1,0,233.57137885785787,233.05884254954955,0.512536308308313,0.8049314011111112,0.870696868888889,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Planocephalosaurus,2.472429562,1,1,0,0,237.69809121821822,201.6607971161161,36.03729410210212,0.5845487411111112,1.0562315511111111,1.0510609447631578,0.5531826244210527,0.5982507582368422,0.9846414586052635,-0.5493239766052632,0.6955115006315791,-0.2955337761578948,0.9464737245789474,1.0510609447631578,0.5531826244210527,0.5982507582368422,0.9846414586052635,-0.5493239766052632,0.6955115006315791,-0.2955337761578948,0.9464737245789474
Plateosauravus,-0.298764409,0,0,1,0,224.91097016616618,209.74580971371373,15.165160452452454,1.0715155311111113,1.8460118655555553,1.193377754,0.47984326400000016,0.666223052,1.1477513809999995,-0.657731143,0.593073361,-0.3921236290000001,0.8646805480000004,1.193377754,0.47984326400000016,0.666223052,1.1477513809999995,-0.657731143,0.593073361,-0.3921236290000001,0.8646805480000004
Plateosaurus,7.922495146,1,0,1,0,227.5871932062062,200.0983167237237,27.488876482482482,0.049677219999999994,0.595274918888889,1.1215373636333332,0.5750878131333332,0.7043603208666666,1.0114427496999998,-0.5140421347999999,0.728989445833333,-0.2686801076666667,0.9751423593333332,1.1215373636333332,0.5750878131333332,0.7043603208666666,1.0114427496999998,-0.5140421347999999,0.728989445833333,-0.2686801076666667,0.9751423593333332
Polesinesuchus,-0.298764409,0,0,1,0,232.1311939279279,231.68421793293294,0.44697599499497187,0.9280995177777777,0.9185307722222223,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Polonosuchus,-0.298764409,1,0,0,0,230.15379981281282,229.23237672572571,0.9214230870871063,0.3701270677777778,0.4526256588888889,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Polymorphodon,-0.298764409,1,0,0,0,238.66429675275276,238.14164758058058,0.52264917217218,0.775794431111111,0.6553488588888889,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Poposaurus,0.523007957,0,1,0,0,236.3100237967968,202.43994572772772,33.87007806906908,0.4125963644444444,1.154048028888889,1.0901581785,0.5446311477777779,0.5969541438611112,1.0351645015555557,-0.5954024646666667,0.6927931607777779,-0.3129662439166667,0.9504165955277778,1.0901581785,0.5446311477777779,0.5969541438611112,1.0351645015555557,-0.5954024646666667,0.6927931607777779,-0.3129662439166667,0.9504165955277778
Postosuchus,0.260728944,0,1,0,0,235.7501142152152,201.44440344544546,34.305710769769746,0.3048001133333333,1.5395301233333334,1.0910564704999999,0.5629664669722223,0.6125148044444445,1.0251543640000003,-0.5777144470555556,0.7175991175000002,-0.29298092161111117,0.9716229616666667,1.0910564704999999,0.5629664669722223,0.6125148044444445,1.0251543640000003,-0.5777144470555556,0.7175991175000002,-0.29298092161111117,0.9716229616666667
Powellvenator,-0.298764409,0,0,1,0,219.68595816716717,218.44984734034034,1.236110826826831,0.2504682533333334,0.1783080511111111,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Pravusuchus,-0.298764409,0,1,0,0,219.94932493693693,219.02818726026027,0.9211376766766648,0.29255971444444445,0.2580462866666667,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Preondactylus,-0.298764409,1,0,0,0,213.31183284884884,212.7539129039039,0.5579199449449277,0.5790019711111111,0.5803121633333334,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Prestosuchus,0.163111998,0,0,1,0,241.7841094954955,232.43708581881882,9.347023676676685,0.5277408311111111,0.016895617777777778,0.22227675549999998,0.26207036819999996,0.2846491855,0.15508006840000005,0.019975495599999983,0.15468844149999997,-0.33035600130000004,0.3193032871,0.22227675549999998,0.26207036819999996,0.2846491855,0.15508006840000005,0.019975495599999983,0.15468844149999997,-0.33035600130000004,0.3193032871
Procerosuchus,-0.298764409,0,0,1,0,239.69052615515517,238.83390275475477,0.8566234004003945,0.3870083366666667,0.5011807811111111,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743,-0.237793233,0.247215242,0.337867573,-0.40831515,0.55548424,-0.067271449,-0.344019845,0.06164743
Procolina,-0.298764409,1,0,0,0,249.14569197897896,248.98955714414416,0.15613483483480195,3.662626895555556,2.977165465555556,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194
Procolophon,2.015227537,0,0,1,1,251.79551976176174,246.60486981381382,5.190649947947918,0.8966172811111112,0.6007354166666666,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769
Procolophonichnium,-0.298764409,0,0,1,0,249.32094428428428,249.18185452252254,0.13908976176173837,3.995333141111111,2.74650896,-0.668289252,-0.025101059,-1.503622264,-0.074726635,-0.77380577,-0.151211719,0.361305958,-0.327904194,-0.9686990333434187,-0.20708443846942665,-1.0082924759257659,-0.6838329653261536,0.04998329036199811,-0.2293824941940596,0.05444875599230581,-0.29446383419473976
Procompsognathus,-0.298764409,1,0,0,0,215.45709229429428,214.85274372072072,0.6043485735735601,0.5813404,0.5801071844444444,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Proganochelys,2.76189099,1,1,0,0,230.68690785585585,201.07416892592593,29.612738929929918,0.19144960333333333,1.1506626933333333,1.1159395833124999,0.5905980500625,0.66344386315625,1.027145570625,-0.551020326,0.752313178125,-0.26475124034374997,1.0011920582812501,1.1159395833124999,0.5905980500625,0.66344386315625,1.027145570625,-0.551020326,0.752313178125,-0.26475124034374997,1.0011920582812501
Prolacerta,1.144603434,0,0,1,1,251.81090097897896,246.68598207307306,5.124918905905901,0.922917391111111,0.6138486466666667,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769,-1.1291986362857143,-0.30431249814285716,-0.7436531757142857,-1.0092595334285714,0.49010816414285713,-0.27114670814285713,-0.10949550328571432,-0.27659769
Prolacertoides,-0.298764409,1,0,0,0,251.52145001201202,251.4303675015015,0.09108251051051752,5.733644324444444,4.524301432222222,0.641031213,-0.85783329,0.400081183,0.601602015,-0.316302722,-1.156699075,-0.045629679,-1.353236972,-0.4855009829409608,-0.7722187703541366,0.3384622288546333,-0.7479571637732085,0.8607055889127171,-0.8139180948357634,-0.3723316469422627,-0.8123335282162338
Prosaurosphargis,-0.298764409,0,1,0,0,249.60247948848848,249.5015377027027,0.10094178578577839,5.766508191111111,3.6575438788888883,-1.743744482,-0.676594417,0.269638942,-2.255303398,2.175326743,-0.431060027,-0.737230785,-0.208189018,-1.3279120643758153,-0.4246898740993732,-0.4160051218353282,-1.4121678755911233,1.0350236708071414,-0.32285468730986944,-0.31247373612620577,-0.2544777426941789
Protanystropheus,0.188339938,1,1,0,0,247.04815184284286,241.35941797297295,5.688733869869907,1.6397666644444444,0.3363788777777778,-0.30850061100000004,-0.48859968575,-0.5434249135,-0.08179975225,-0.23047535449999998,-0.61479241375,-0.0804176885,-0.6961617097499999,-0.30850061100000004,-0.48859968575,-0.5434249135,-0.08179975225,-0.23047535449999998,-0.61479241375,-0.0804176885,-0.6961617097499999
Protecovasaurus,-0.298764409,0,1,0,0,224.13093486486486,213.78243286086087,10.34850200400399,0.4363497777777777,0.8655953044444444,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002
Proterochampsa,-0.298764409,0,0,1,0,232.2668016026026,231.7893668898899,0.4774347127127214,0.9505184266666666,0.9301958922222222,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Proterochersis,0.130303759,1,0,0,0,226.7814599059059,205.54530104504505,21.236158860860854,0.11198463555555555,0.4200552888888889,1.193377754,0.4798432639999998,0.6662230519999999,1.1477513809999997,-0.6577311429999999,0.593073361,-0.3921236290000001,0.864680548,1.193377754,0.4798432639999998,0.6662230519999999,1.1477513809999997,-0.6577311429999999,0.593073361,-0.3921236290000001,0.864680548
Proterosuchus,8.869739411,1,0,1,0,251.87625995595596,246.74102947347347,5.135230482482484,0.6745386055555556,0.4761497622222222,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606,-1.206016867,-0.35084773799999996,-0.616991661,-1.1650150165000002,0.7007604865,-0.291135873,-0.18796241350000006,-0.268046606
Protoavis,-0.298764409,0,1,0,0,224.82452397397395,211.86426831831832,12.96025565565563,0.4840500533333333,1.2163786722222223,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999995,-0.6577311430000001,0.593073361,-0.39212362900000003,0.8646805480000003
Protocaptorhinus,-0.132159747,0,1,0,0,289.63167682082087,282.3415848938939,7.290091926926948,0.2514281311111111,0.16307876444444447,1.2738227217499998,-1.624628591125,0.555424623,1.2121268925000002,-0.7774824975,-1.284736152125,-1.802424979,-0.7828175055,1.2738227217499998,-1.624628591125,0.555424623,1.2121268925000002,-0.7774824975,-1.284736152125,-1.802424979,-0.7828175055
Protome,-0.298764409,0,1,0,0,215.4336634984985,214.50606131931931,0.9276021791791891,0.21593197444444442,0.39088859555555555,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Protorosaurus,-0.149136959,1,0,0,0,261.5041344074074,254.01636803403403,7.487766373373347,0.27282759666666667,1.3915478388888889,-1.1220699366666667,-0.16059158299999998,0.6534865396666666,-1.635918619,1.8339823686666668,-0.44820644200000004,0.7687649446666667,-0.847701533,-1.1220699366666667,-0.16059158299999998,0.6534865396666666,-1.635918619,1.8339823686666668,-0.44820644200000004,0.7687649446666667,-0.847701533
Protorothyris,-0.191944295,0,1,0,0,298.93583397797795,293.6612683783784,5.274565599599555,0.34606932777777777,0.9163552588888889,-0.376663572,2.655796018,-1.252281141,0.225201016,-0.902483815,2.75642069,1.748790818,2.550479943,-0.376663572,2.655796018,-1.252281141,0.225201016,-0.902483815,2.75642069,1.748790818,2.550479943
Protosuchus,1.009613415,1,1,0,0,206.82237643843843,199.3988264944945,7.423549943943925,0.05815714444444445,1.3221861855555554,0.8957677541000001,0.6417577809000001,0.8666978943999999,0.5785419317,-0.03465135500000001,0.8322167359,-0.06972864539999998,1.0157866522000003,0.8957677541000001,0.6417577809000001,0.8666978943999999,0.5785419317,-0.03465135500000001,0.8322167359,-0.06972864539999998,1.0157866522000003
Provelosaurus,-0.116361289,0,0,1,0,267.23584284084086,262.4258062272272,4.810036613613647,0.7003009422222223,0.2323673477777778,-0.8885726805714286,0.20832487185714285,-1.2364625199999997,-0.4003183395714284,-0.3321231234285714,0.020730666571428573,1.0628138814285715,-0.41237567085714283,-0.8885726805714286,0.20832487185714285,-1.2364625199999997,-0.4003183395714284,-0.3321231234285714,0.020730666571428573,1.0628138814285715,-0.41237567085714283
Pseudhesperosuchus,-0.298764409,0,0,1,0,218.61777547047046,217.38926246246245,1.228513008008008,0.16184075333333334,0.31961034666666666,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Pseudochampsa,-0.298764409,0,0,1,0,231.468427008008,231.04728053953954,0.42114646846846426,1.144828242222222,0.9283096000000001,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.9000761960000001,0.506931675,0.34512827999999995,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Puercosuchus,-0.298764409,0,1,0,0,218.9149004074074,217.95838797697698,0.956512430430422,0.3273763577777778,0.27685303888888885,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
Pumiliopareia,-0.298764409,0,0,1,0,256.75257006306305,256.6429515795796,0.10961848348347303,1.148104057777778,1.4746669422222223,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359,-0.766473746,-0.046076107,1.691979582,-1.769321822,2.534502489,-0.505604034,0.987962875,-1.00590359
Qianosuchus,-0.298764409,0,1,0,0,246.45524405005006,243.96179323423422,2.4934508158158337,3.9177117288888894,0.59780154,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215,-0.188571064,-0.643099228,-0.22335913,-0.084157458,-0.04936521600000001,-0.769319312,-0.227658904,-0.818914215
Raibliania,-0.298764409,1,0,0,0,231.6982206836837,230.76346574774774,0.9347549359359562,0.33751766888888884,0.38919194000000007,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Rauisuchus,-0.298764409,0,0,1,0,231.915899017017,231.4052745965966,0.5106244204204131,0.9173869055555555,0.8619020633333333,0.900076196,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484,0.9000761959999999,0.506931675,0.34512828,0.919133473,-0.632075257,0.663140243,-0.338950471,0.925927484
Rautiania,-0.298764409,1,0,0,0,262.7879257097097,258.4969123533533,4.291013356356416,0.8795290988888889,0.9015079155555555,-1.6199046035999998,-0.3209132494,-0.8004037196,-1.4491541348,0.8532542002,-0.3678498132,0.4618878422,-0.6262186531999999,-1.6199046035999998,-0.3209132494,-0.8004037196,-1.4491541348,0.8532542002,-0.3678498132,0.4618878422,-0.6262186531999999
Redondasuchus,-0.298764409,0,1,0,0,223.39980675575578,212.10845847647647,11.291348279279305,0.4867846011111111,0.8062195433333333,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002,1.193377754,0.4798432640000001,0.6662230520000001,1.1477513809999997,-0.6577311430000001,0.593073361,-0.392123629,0.8646805480000002
Redondavenator,-0.298764409,0,1,0,0,220.58171237637637,219.62283113813817,0.9588812382382059,0.38947600555555556,0.28093803,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548,1.193377754,0.479843264,0.666223052,1.147751381,-0.657731143,0.593073361,-0.392123629,0.864680548
