accepted_name;accepted_rank;early_interval;late_interval;max_ma;min_ma;time_bins;age;Rotated Longitude;Rotated latitude;group;niche_adequability
Lystrosaurus;genus;Early Triassic;;252.17;247.2;Olenekian;250;-58.18316;-20.97275;Dicynodontia;0.054049551486969
Lystrosaurus;genus;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus;genus;Olenekian;;251.2;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus curvatus;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus curvatus;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus curvatus;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus curvatus;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus declivis;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus declivis;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus georgi;species;Induan;;252.17;251.2;Olenekian;250;45.65859;32.73242;Dicynodontia;0.0440959297120571
Lystrosaurus maccaigi;species;Early Triassic;;252.17;247.2;Olenekian;250;-76.78658;66.32049;Dicynodontia;0.0742022693157196
Lystrosaurus maccaigi;species;Early Triassic;;252.17;247.2;Olenekian;250;-76.78658;66.32049;Dicynodontia;0.0742022693157196
Lystrosaurus maccaigi;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus maccaigi;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;;252.17;251.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Early Triassic;;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Putillosaurus sennikovi;species;Olenekian;;251.2;247.2;Olenekian;250;41.16511;41.00992;Dicynodontia;0.0664251446723938
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus curvatus;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus declivis;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus declivis;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus declivis;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus declivis;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus maccaigi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-62.62076;-11.81909;Dicynodontia;0.0519548505544662
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.73064;-8.36817;Dicynodontia;0.0475644916296005
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus murrayi;species;Induan;Olenekian;252.17;247.2;Olenekian;250;-60.68525;0.07796081;Dicynodontia;0.0305168349295855
Lystrosaurus;genus;Induan;Smithian;252.17;247.2;Olenekian;250;-44.7014;64.26515;Dicynodontia;0.0747055485844612
Lystrosaurus maccaigi;species;Induan;Smithian;252.17;247.2;Olenekian;250;-44.7014;64.26515;Dicynodontia;0.0747055485844612
Silphedosuchus orenburgensis;species;Olenekian;;251.2;247.2;Olenekian;250;46.91316;47.10914;Therocephalia;0.206068903207779
Hazhenia concava;species;Olenekian;Anisian;251.2;242;Olenekian;250;42.97892;121.7034;Therocephalia;NA
Tetracynodon darti;species;Early Triassic;;251.902;247.2;Olenekian;250;-58.18316;-20.97275;Therocephalia;0.054049551486969
Ericiolacerta parva;species;Early Triassic;;251.902;247.2;Olenekian;250;-58.18316;-20.97275;Therocephalia;0.054049551486969
Moschorhinus kitchingi;species;Early Triassic;;251.902;247.2;Olenekian;250;-58.18316;-20.97275;Therocephalia;0.054049551486969
Microgomphodon oligocynus;species;Olenekian;;251.2;247.2;Olenekian;250;-60.73064;-8.36817;Therocephalia;0.0475644916296005
Microgomphodon oligocynus;species;Olenekian;;251.2;247.2;Olenekian;250;-60.68525;0.07796081;Therocephalia;0.0305168349295855
Notictoides absens;species;Early Triassic;;251.902;247.2;Olenekian;250;-76.78658;66.32049;Therocephalia;0.0742022693157196
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Probainognathus jenseni;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Exaeretodon major;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Probainognathus jenseni;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Traversodon stahleckeri;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Protheriodon estudianti;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Massetognathus;genus;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Protuberum cabralensis;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Protuberum cabralensis;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Massetognathus ochagaviae;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Traversodon stahleckeri;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Traversodon stahleckeri;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Exaeretodon major;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Nanogomphodon wildi;species;Longobardian;;242;235;Ladinian;240;27.72418;17.4803;Cynodontia;0.177527278661728
Titanogomphodon crassus;species;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Trirachodon berryi;species;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Aleodon;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Chiniquodon;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Luangwa;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Traversodontidae;family;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Luangwa;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Cynognathus;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Cynodontia;0.107422344386578
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Chiniquodon theotonicus;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cynodontia;order;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Gomphodontidae;family;Longobardian;;242;235;Ladinian;240;27.72418;17.4803;Cynodontia;0.177527278661728
Luangwa sudamericana;species;Anisian;Ladinian;247.2;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Candelariodon barberenai;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Massetognathus;genus;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Massetognathus ochagaviae;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Cricodon metabolus;species;Anisian;Carnian;247.2;228;Ladinian;240;-45.1179;23.20428;Cynodontia;0.462434351444244
Scalenodon ribeiroae;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Cynodontia;0.124715186655521
Massetognathus pascuali;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Chiniquodon;genus;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Cynodontia;0.301154315471649
Theria;order;Longobardian;;242;235;Ladinian;240;9.611322;120.0152;Cynodontia;NA
Menadon besairiei;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Menadon besairiei;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Menadon besairiei;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Dadadon isaloi;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Chiniquodon kalanoro;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Dadadon isaloi;species;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Traversodontidae;family;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Traversodontidae;family;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Cynodontia;0.429417699575424
Madysaurus sharovi;species;Ladinian;Carnian;242;228;Ladinian;238;57.41031;57.76241;Cynodontia;0.424070119857788
Bonacynodon schultzi;species;Julian;;235;232;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Aleodon cromptoni;species;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Aleodon cromptoni;species;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Aleodon cromptoni;species;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Aleodon cromptoni;species;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Chiniquodon;genus;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Luangwa sudamericana;species;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Cynodontia;0.0881069153547287
Dicynodon;genus;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dicynodontidae;family;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus;genus;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Dinodontosaurus;genus;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Dinodontosaurus pedroanum;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Elephantosaurus jachimovitschi;species;Ladinian;;242;237;Ladinian;240;51.56832;36.43143;Dicynodontia;0.268355846405029
Jachaleria platygnathus;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Jachaleria platygnathus;species;Ladinian;;242;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Kannemeyeriiformes;clade;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Planitorostris pechoriensis;species;Ladinian;;242;237;Ladinian;240;56.83089;16.66393;Dicynodontia;0.103567808866501
Stahleckeria potens;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Ladinian;;242;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Middle Triassic;;247.2;237;Ladinian;240;-49.04351;-14.58203;Dicynodontia;0.124715186655521
Stahleckeria potens;species;Middle Triassic;;247.2;237;Ladinian;240;-49.98075;-33.9335;Dicynodontia;0.301154315471649
Kannemeyeria;genus;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Dicynodontia;0.107422344386578
Kannemeyeriidae;family;Anisian;Ladinian;247.2;237;Ladinian;240;-48.30944;-6.76501;Dicynodontia;0.107422344386578
Parakannemeyeria;genus;Anisian;Ladinian;247.2;237;Ladinian;240;46.95354;122.1157;Dicynodontia;NA
Sinokannemeyeria baidaoyuensis;species;Anisian;Ladinian;247.2;237;Ladinian;240;46.95354;122.1157;Dicynodontia;NA
Dicynodontia;order;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Dicynodontia;0.0881069153547287
Dicynodontia;order;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Dicynodontia;0.0881069153547287
Dinodontosaurus;genus;Ladinian;Carnian;242;228;Ladinian;238;-49.47713;-10.01749;Dicynodontia;0.0881069153547287
Kannemeyeriiformes;clade;Ladinian;Carnian;242;228;Ladinian;238;-40.00994;38.4154;Dicynodontia;0.429417699575424
Kannemeyeriiformes;clade;Ladinian;Carnian;242;228;Ladinian;238;-56.92756;-28.05761;Dicynodontia;0.371690452098846
Exaeretodon;genus;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Cynodontia;order;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Boreogomphodon jeffersoni;species;Carnian;;237;228;Carnian;230;1.982645;-22.37937;Cynodontia;0.535922825336456
Microconodon tenuirostris;species;Carnian;;237;228;Carnian;230;1.982645;-22.37937;Cynodontia;0.535922825336456
Chiniquodon;genus;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Exaeretodon;genus;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Cynodontia;order;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Arctotraversodon plemmyridon;species;Carnian;;237;228;Carnian;230;10.58739;-11.89087;Cynodontia;0.477172821760178
Arctotraversodon plemmyridon;species;Carnian;;237;228;Carnian;230;10.58739;-11.89087;Cynodontia;0.477172821760178
Santacruzodon hopsoni;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Pascualgnathus polanskii;species;Carnian;;237;228;Carnian;230;-56.92756;-28.05761;Cynodontia;0.519800662994385
Ecteninion lunensis;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Diademodon tetragonus;species;Carnian;;237;228;Carnian;230;-56.92756;-28.05761;Cynodontia;0.519800662994385
Chiniquodon;genus;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Menadon besairiei;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Probainognathus;genus;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Massetognathus ochagaviae;species;Carnian;;237;228;Carnian;230;-49.47713;-10.01749;Cynodontia;0.653320014476776
Gondwanadon tapani;species;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Cynognathus crateronotus;species;Carnian;;237;228;Carnian;230;-56.92756;-28.05761;Cynodontia;0.519800662994385
Tikitherium copei;species;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Chiniquodon sanjuanensis;species;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Cynodontia;order;Carnian;;237;228;Carnian;230;29.61478;13.97616;Cynodontia;0.430737644433975
Boreogomphodon jeffersoni;species;Carnian;;237;228;Carnian;230;-0.5164049;-22.31045;Cynodontia;0.540146470069885
Rewaconodon tikiensis;species;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Cynodontia;order;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Dromatheriidae;family;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Eucynodontia;order;Carnian;;237;228;Carnian;230;-52.00118;-29.53159;Cynodontia;0.519993185997009
Ruberodon roychowdhurii;species;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
Cynodontia;order;Carnian;;237;228;Carnian;230;-30.8144;64.76033;Cynodontia;0.507564961910248
