,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min,Rotated Lat,Rotated Lon
1665,1340709,Thuringia,Gotha District,Thuringia,DE,,729,Apateon,298.9,293.52,14.5677,17.8279
1666,1340709,Thuringia,Gotha District,Thuringia,DE,,730,Apateon,298.9,293.52,14.5677,17.8279
1667,1340709,Thuringia,Gotha District,Thuringia,DE,,731,Apateon,298.9,293.52,14.5677,17.8279
1668,1340709,Thuringia,Gotha District,Thuringia,DE,,732,Apateon,298.9,293.52,14.5677,17.8279
1669,1340709,Thuringia,Gotha District,Thuringia,DE,,733,Apateon,298.9,293.52,14.5677,17.8279
1670,1340709,Thuringia,Gotha District,Thuringia,DE,,734,Apateon,298.9,293.52,14.5677,17.8279
1671,1340709,Thuringia,Gotha District,Thuringia,DE,,735,Apateon,298.9,293.52,14.5677,17.8279
1672,1340709,Thuringia,Gotha District,Thuringia,DE,,736,Apateon,298.9,293.52,14.5677,17.8279
1673,1340709,Thuringia,Gotha District,Thuringia,DE,,737,Apateon,298.9,293.52,14.5677,17.8279
1674,1340709,Thuringia,Gotha District,Thuringia,DE,,738,Apateon,298.9,293.52,14.5677,17.8279
1675,1340709,Thuringia,Gotha District,Thuringia,DE,,739,Apateon,298.9,293.52,14.5677,17.8279
1676,1340709,Thuringia,Gotha District,Thuringia,DE,,740,Apateon,298.9,293.52,14.5677,17.8279
1677,1340709,Thuringia,Gotha District,Thuringia,DE,,741,Apateon,298.9,293.52,14.5677,17.8279
1678,1340709,Thuringia,Gotha District,Thuringia,DE,,742,Apateon,298.9,293.52,14.5677,17.8279
1679,1340709,Thuringia,Gotha District,Thuringia,DE,,743,Apateon,298.9,293.52,14.5677,17.8279
1680,1340709,Thuringia,Gotha District,Thuringia,DE,,744,Apateon,298.9,293.52,14.5677,17.8279
1681,1340709,Thuringia,Gotha District,Thuringia,DE,,745,Apateon,298.9,293.52,14.5677,17.8279
1682,1340709,Thuringia,Gotha District,Thuringia,DE,,746,Apateon,298.9,293.52,14.5677,17.8279
1683,1340709,Thuringia,Gotha District,Thuringia,DE,,747,Apateon,298.9,293.52,14.5677,17.8279
1684,1340709,Thuringia,Gotha District,Thuringia,DE,,748,Apateon,298.9,293.52,14.5677,17.8279
1685,1340709,Thuringia,Gotha District,Thuringia,DE,,749,Apateon,298.9,293.52,14.5677,17.8279
1686,1340709,Thuringia,Gotha District,Thuringia,DE,,750,Apateon,298.9,293.52,14.5677,17.8279
1687,1340709,Thuringia,Gotha District,Thuringia,DE,,751,Apateon,298.9,293.52,14.5677,17.8279
1688,1340709,Thuringia,Gotha District,Thuringia,DE,,752,Apateon,298.9,293.52,14.5677,17.8279
1689,1340709,Thuringia,Gotha District,Thuringia,DE,,753,Apateon,298.9,293.52,14.5677,17.8279
1690,1340709,Thuringia,Gotha District,Thuringia,DE,,754,Apateon,298.9,293.52,14.5677,17.8279
1691,1340709,Thuringia,Gotha District,Thuringia,DE,,755,Apateon,298.9,293.52,14.5677,17.8279
1692,1340709,Thuringia,Gotha District,Thuringia,DE,,756,Apateon,298.9,293.52,14.5677,17.8279
1693,1340709,Thuringia,Gotha District,Thuringia,DE,,757,Apateon,298.9,293.52,14.5677,17.8279
1694,1340709,Thuringia,Gotha District,Thuringia,DE,,758,Apateon,298.9,293.52,14.5677,17.8279
1695,1340709,Thuringia,Gotha District,Thuringia,DE,,759,Apateon,298.9,293.52,14.5677,17.8279
1696,1340709,Thuringia,Gotha District,Thuringia,DE,,760,Apateon,298.9,293.52,14.5677,17.8279
1697,1340709,Thuringia,Gotha District,Thuringia,DE,,761,Apateon,298.9,293.52,14.5677,17.8279
1698,1340709,Thuringia,Gotha District,Thuringia,DE,,762,Apateon,298.9,293.52,14.5677,17.8279
1699,1340709,Thuringia,Gotha District,Thuringia,DE,,763,Apateon,298.9,293.52,14.5677,17.8279
1700,1340709,Thuringia,Gotha District,Thuringia,DE,,764,Apateon,298.9,293.52,14.5677,17.8279
1701,1340709,Thuringia,Gotha District,Thuringia,DE,,765,Apateon,298.9,293.52,14.5677,17.8279
1702,1340709,Thuringia,Gotha District,Thuringia,DE,,766,Apateon,298.9,293.52,14.5677,17.8279
1703,1340709,Thuringia,Gotha District,Thuringia,DE,,767,Apateon,298.9,293.52,14.5677,17.8279
1704,1340709,Thuringia,Gotha District,Thuringia,DE,,768,Apateon,298.9,293.52,14.5677,17.8279
1705,1340709,Thuringia,Gotha District,Thuringia,DE,,769,Apateon,298.9,293.52,14.5677,17.8279
1706,1340709,Thuringia,Gotha District,Thuringia,DE,,770,Apateon,298.9,293.52,14.5677,17.8279
1707,1340709,Thuringia,Gotha District,Thuringia,DE,,771,Apateon,298.9,293.52,14.5677,17.8279
1708,1340709,Thuringia,Gotha District,Thuringia,DE,,772,Apateon,298.9,293.52,14.5677,17.8279
1709,1340709,Thuringia,Gotha District,Thuringia,DE,,773,Apateon,298.9,293.52,14.5677,17.8279
1710,1340709,Thuringia,Gotha District,Thuringia,DE,,774,Apateon,298.9,293.52,14.5677,17.8279
1711,1340709,Thuringia,Gotha District,Thuringia,DE,,775,Apateon,298.9,293.52,14.5677,17.8279
1712,1340709,Thuringia,Gotha District,Thuringia,DE,,776,Apateon,298.9,293.52,14.5677,17.8279
1713,1340709,Thuringia,Gotha District,Thuringia,DE,,777,Apateon,298.9,293.52,14.5677,17.8279
1714,1340709,Thuringia,Gotha District,Thuringia,DE,,778,Apateon,298.9,293.52,14.5677,17.8279
1715,1340709,Thuringia,Gotha District,Thuringia,DE,,779,Apateon,298.9,293.52,14.5677,17.8279
1716,1340709,Thuringia,Gotha District,Thuringia,DE,,780,Apateon,298.9,293.52,14.5677,17.8279
1717,1340709,Thuringia,Gotha District,Thuringia,DE,,781,Apateon,298.9,293.52,14.5677,17.8279
1718,1340709,Thuringia,Gotha District,Thuringia,DE,,782,Apateon,298.9,293.52,14.5677,17.8279
1719,1340709,Thuringia,Gotha District,Thuringia,DE,,783,Apateon,298.9,293.52,14.5677,17.8279
1720,1340709,Thuringia,Gotha District,Thuringia,DE,,784,Apateon,298.9,293.52,14.5677,17.8279
1721,1340709,Thuringia,Gotha District,Thuringia,DE,,785,Apateon,298.9,293.52,14.5677,17.8279
1722,1340709,Thuringia,Gotha District,Thuringia,DE,,786,Apateon,298.9,293.52,14.5677,17.8279
1723,1340709,Thuringia,Gotha District,Thuringia,DE,,787,Apateon,298.9,293.52,14.5677,17.8279
1724,1340709,Thuringia,Gotha District,Thuringia,DE,,788,Apateon,298.9,293.52,14.5677,17.8279
1725,1340709,Thuringia,Gotha District,Thuringia,DE,,789,Apateon,298.9,293.52,14.5677,17.8279
1726,1340709,Thuringia,Gotha District,Thuringia,DE,,790,Apateon,298.9,293.52,14.5677,17.8279
1727,1340709,Thuringia,Gotha District,Thuringia,DE,,791,Apateon,298.9,293.52,14.5677,17.8279
1728,1340709,Thuringia,Gotha District,Thuringia,DE,,792,Apateon,298.9,293.52,14.5677,17.8279
1729,1340709,Thuringia,Gotha District,Thuringia,DE,,793,Apateon,298.9,293.52,14.5677,17.8279
1730,1340709,Thuringia,Gotha District,Thuringia,DE,,794,Apateon,298.9,293.52,14.5677,17.8279
1731,1340709,Thuringia,Gotha District,Thuringia,DE,,795,Apateon,298.9,293.52,14.5677,17.8279
1732,1340709,Thuringia,Gotha District,Thuringia,DE,,796,Apateon,298.9,293.52,14.5677,17.8279
1733,1340709,Thuringia,Gotha District,Thuringia,DE,,797,Apateon,298.9,293.52,14.5677,17.8279
1734,1340709,Thuringia,Gotha District,Thuringia,DE,,798,Apateon,298.9,293.52,14.5677,17.8279
1735,1340709,Thuringia,Gotha District,Thuringia,DE,,799,Apateon,298.9,293.52,14.5677,17.8279
1736,1340709,Thuringia,Gotha District,Thuringia,DE,,800,Apateon,298.9,293.52,14.5677,17.8279
1737,1340709,Thuringia,Gotha District,Thuringia,DE,,801,Apateon,298.9,293.52,14.5677,17.8279
1738,1340709,Thuringia,Gotha District,Thuringia,DE,,802,Apateon,298.9,293.52,14.5677,17.8279
1739,1340709,Thuringia,Gotha District,Thuringia,DE,,803,Apateon,298.9,293.52,14.5677,17.8279
1740,1340709,Thuringia,Gotha District,Thuringia,DE,,804,Apateon,298.9,293.52,14.5677,17.8279
1741,1340709,Thuringia,Gotha District,Thuringia,DE,,805,Apateon,298.9,293.52,14.5677,17.8279
1742,1340709,Thuringia,Gotha District,Thuringia,DE,,806,Apateon,298.9,293.52,14.5677,17.8279
1743,1340709,Thuringia,Gotha District,Thuringia,DE,,807,Apateon,298.9,293.52,14.5677,17.8279
1744,1340709,Thuringia,Gotha District,Thuringia,DE,,808,Apateon,298.9,293.52,14.5677,17.8279
1745,1340709,Thuringia,Gotha District,Thuringia,DE,,809,Apateon,298.9,293.52,14.5677,17.8279
1746,1340709,Thuringia,Gotha District,Thuringia,DE,,810,Apateon,298.9,293.52,14.5677,17.8279
1747,1340709,Thuringia,Gotha District,Thuringia,DE,,811,Apateon,298.9,293.52,14.5677,17.8279
1748,1340709,Thuringia,Gotha District,Thuringia,DE,,812,Apateon,298.9,293.52,14.5677,17.8279
1749,1340709,Thuringia,Gotha District,Thuringia,DE,,813,Apateon,298.9,293.52,14.5677,17.8279
1750,1340709,Thuringia,Gotha District,Thuringia,DE,,814,Apateon,298.9,293.52,14.5677,17.8279
1751,1340709,Thuringia,Gotha District,Thuringia,DE,,815,Apateon,298.9,293.52,14.5677,17.8279
1752,1340709,Thuringia,Gotha District,Thuringia,DE,,816,Apateon,298.9,293.52,14.5677,17.8279
1753,1340709,Thuringia,Gotha District,Thuringia,DE,,817,Apateon,298.9,293.52,14.5677,17.8279
1754,1340709,Thuringia,Gotha District,Thuringia,DE,,818,Apateon,298.9,293.52,14.5677,17.8279
1755,1340709,Thuringia,Gotha District,Thuringia,DE,,819,Apateon,298.9,293.52,14.5677,17.8279
1756,1340709,Thuringia,Gotha District,Thuringia,DE,,820,Apateon,298.9,293.52,14.5677,17.8279
1757,1340709,Thuringia,Gotha District,Thuringia,DE,,821,Apateon,298.9,293.52,14.5677,17.8279
1758,1340709,Thuringia,Gotha District,Thuringia,DE,,822,Apateon,298.9,293.52,14.5677,17.8279
1759,1340709,Thuringia,Gotha District,Thuringia,DE,,823,Apateon,298.9,293.52,14.5677,17.8279
1760,1340709,Thuringia,Gotha District,Thuringia,DE,,824,Apateon,298.9,293.52,14.5677,17.8279
1761,1340709,Thuringia,Gotha District,Thuringia,DE,,825,Apateon,298.9,293.52,14.5677,17.8279
1762,1340709,Thuringia,Gotha District,Thuringia,DE,,826,Apateon,298.9,293.52,14.5677,17.8279
1763,1340709,Thuringia,Gotha District,Thuringia,DE,,827,Apateon,298.9,293.52,14.5677,17.8279
1764,1340709,Thuringia,Gotha District,Thuringia,DE,,828,Apateon,298.9,293.52,14.5677,17.8279
1765,1340709,Thuringia,Gotha District,Thuringia,DE,,829,Apateon,298.9,293.52,14.5677,17.8279
1766,1340709,Thuringia,Gotha District,Thuringia,DE,,830,Apateon,298.9,293.52,14.5677,17.8279
1767,1340709,Thuringia,Gotha District,Thuringia,DE,,831,Apateon,298.9,293.52,14.5677,17.8279
1768,1340709,Thuringia,Gotha District,Thuringia,DE,,832,Apateon,298.9,293.52,14.5677,17.8279
1769,1340709,Thuringia,Gotha District,Thuringia,DE,,833,Apateon,298.9,293.52,14.5677,17.8279
1770,1340709,Thuringia,Gotha District,Thuringia,DE,,834,Apateon,298.9,293.52,14.5677,17.8279
1771,1340709,Thuringia,Gotha District,Thuringia,DE,,835,Apateon,298.9,293.52,14.5677,17.8279
1772,1340709,Thuringia,Gotha District,Thuringia,DE,,836,Apateon,298.9,293.52,14.5677,17.8279
1773,1340709,Thuringia,Gotha District,Thuringia,DE,,837,Apateon,298.9,293.52,14.5677,17.8279
1774,1340709,Thuringia,Gotha District,Thuringia,DE,,838,Apateon,298.9,293.52,14.5677,17.8279
1775,1340709,Thuringia,Gotha District,Thuringia,DE,,839,Apateon,298.9,293.52,14.5677,17.8279
1776,1340709,Thuringia,Gotha District,Thuringia,DE,,840,Apateon,298.9,293.52,14.5677,17.8279
1777,1340709,Thuringia,Gotha District,Thuringia,DE,,841,Apateon,298.9,293.52,14.5677,17.8279
1778,1340709,Thuringia,Gotha District,Thuringia,DE,,842,Apateon,298.9,293.52,14.5677,17.8279
1779,1340709,Thuringia,Gotha District,Thuringia,DE,,843,Apateon,298.9,293.52,14.5677,17.8279
1780,1340709,Thuringia,Gotha District,Thuringia,DE,,844,Apateon,298.9,293.52,14.5677,17.8279
1781,1340709,Thuringia,Gotha District,Thuringia,DE,,845,Apateon,298.9,293.52,14.5677,17.8279
1782,1340709,Thuringia,Gotha District,Thuringia,DE,,846,Apateon,298.9,293.52,14.5677,17.8279
1783,1340709,Thuringia,Gotha District,Thuringia,DE,,847,Apateon,298.9,293.52,14.5677,17.8279
1784,1340709,Thuringia,Gotha District,Thuringia,DE,,848,Apateon,298.9,293.52,14.5677,17.8279
1785,1340709,Thuringia,Gotha District,Thuringia,DE,,849,Apateon,298.9,293.52,14.5677,17.8279
1786,1340709,Thuringia,Gotha District,Thuringia,DE,,850,Apateon,298.9,293.52,14.5677,17.8279
1787,1340709,Thuringia,Gotha District,Thuringia,DE,,851,Apateon,298.9,293.52,14.5677,17.8279
1788,1340709,Thuringia,Gotha District,Thuringia,DE,,852,Apateon,298.9,293.52,14.5677,17.8279
1789,1340709,Thuringia,Gotha District,Thuringia,DE,,853,Apateon,298.9,293.52,14.5677,17.8279
1790,1340709,Thuringia,Gotha District,Thuringia,DE,,854,Apateon,298.9,293.52,14.5677,17.8279
1791,1340709,Thuringia,Gotha District,Thuringia,DE,,855,Apateon,298.9,293.52,14.5677,17.8279
1792,1340709,Thuringia,Gotha District,Thuringia,DE,,856,Apateon,298.9,293.52,14.5677,17.8279
1793,1340709,Thuringia,Gotha District,Thuringia,DE,,857,Apateon,298.9,293.52,14.5677,17.8279
1794,1340709,Thuringia,Gotha District,Thuringia,DE,,858,Apateon,298.9,293.52,14.5677,17.8279
1795,1340709,Thuringia,Gotha District,Thuringia,DE,,859,Apateon,298.9,293.52,14.5677,17.8279
1796,1340709,Thuringia,Gotha District,Thuringia,DE,,860,Apateon,298.9,293.52,14.5677,17.8279
1797,1340709,Thuringia,Gotha District,Thuringia,DE,,861,Apateon,298.9,293.52,14.5677,17.8279
1798,1340709,Thuringia,Gotha District,Thuringia,DE,,862,Apateon,298.9,293.52,14.5677,17.8279
1799,1340709,Thuringia,Gotha District,Thuringia,DE,,863,Apateon,298.9,293.52,14.5677,17.8279
1800,1340709,Thuringia,Gotha District,Thuringia,DE,,864,Apateon,298.9,293.52,14.5677,17.8279
1801,1340709,Thuringia,Gotha District,Thuringia,DE,,865,Apateon,298.9,293.52,14.5677,17.8279
1802,1340709,Thuringia,Gotha District,Thuringia,DE,,866,Apateon,298.9,293.52,14.5677,17.8279
1803,1340709,Thuringia,Gotha District,Thuringia,DE,,867,Apateon,298.9,293.52,14.5677,17.8279
1804,1340709,Thuringia,Gotha District,Thuringia,DE,,868,Apateon,298.9,293.52,14.5677,17.8279
1805,1340709,Thuringia,Gotha District,Thuringia,DE,,869,Apateon,298.9,293.52,14.5677,17.8279
1806,1340709,Thuringia,Gotha District,Thuringia,DE,,870,Apateon,298.9,293.52,14.5677,17.8279
1807,1340709,Thuringia,Gotha District,Thuringia,DE,,871,Apateon,298.9,293.52,14.5677,17.8279
1808,1340709,Thuringia,Gotha District,Thuringia,DE,,872,Apateon,298.9,293.52,14.5677,17.8279
1809,1340709,Thuringia,Gotha District,Thuringia,DE,,873,Apateon,298.9,293.52,14.5677,17.8279
1810,1340709,Thuringia,Gotha District,Thuringia,DE,,874,Apateon,298.9,293.52,14.5677,17.8279
1811,1340709,Thuringia,Gotha District,Thuringia,DE,,875,Apateon,298.9,293.52,14.5677,17.8279
1812,1340709,Thuringia,Gotha District,Thuringia,DE,,876,Apateon,298.9,293.52,14.5677,17.8279
1813,1340709,Thuringia,Gotha District,Thuringia,DE,,877,Apateon,298.9,293.52,14.5677,17.8279
1814,1340709,Thuringia,Gotha District,Thuringia,DE,,878,Apateon,298.9,293.52,14.5677,17.8279
1815,1340709,Thuringia,Gotha District,Thuringia,DE,,879,Apateon,298.9,293.52,14.5677,17.8279
1816,1340709,Thuringia,Gotha District,Thuringia,DE,,880,Apateon,298.9,293.52,14.5677,17.8279
1817,1340709,Thuringia,Gotha District,Thuringia,DE,,881,Apateon,298.9,293.52,14.5677,17.8279
1818,1340709,Thuringia,Gotha District,Thuringia,DE,,882,Apateon,298.9,293.52,14.5677,17.8279
1819,1340709,Thuringia,Gotha District,Thuringia,DE,,883,Apateon,298.9,293.52,14.5677,17.8279
1820,1340709,Thuringia,Gotha District,Thuringia,DE,,884,Apateon,298.9,293.52,14.5677,17.8279
1821,1340709,Thuringia,Gotha District,Thuringia,DE,,885,Apateon,298.9,293.52,14.5677,17.8279
1822,1340709,Thuringia,Gotha District,Thuringia,DE,,886,Apateon,298.9,293.52,14.5677,17.8279
1823,1340709,Thuringia,Gotha District,Thuringia,DE,,887,Apateon,298.9,293.52,14.5677,17.8279
1824,1340709,Thuringia,Gotha District,Thuringia,DE,,888,Apateon,298.9,293.52,14.5677,17.8279
1825,1340709,Thuringia,Gotha District,Thuringia,DE,,889,Apateon,298.9,293.52,14.5677,17.8279
1826,1340709,Thuringia,Gotha District,Thuringia,DE,,890,Apateon,298.9,293.52,14.5677,17.8279
1827,1340709,Thuringia,Gotha District,Thuringia,DE,,891,Apateon,298.9,293.52,14.5677,17.8279
1828,1340709,Thuringia,Gotha District,Thuringia,DE,,892,Apateon,298.9,293.52,14.5677,17.8279
1829,1340709,Thuringia,Gotha District,Thuringia,DE,,893,Apateon,298.9,293.52,14.5677,17.8279
1830,1340709,Thuringia,Gotha District,Thuringia,DE,,894,Apateon,298.9,293.52,14.5677,17.8279
1831,1340709,Thuringia,Gotha District,Thuringia,DE,,895,Apateon,298.9,293.52,14.5677,17.8279
1832,1340709,Thuringia,Gotha District,Thuringia,DE,,896,Apateon,298.9,293.52,14.5677,17.8279
1833,1340709,Thuringia,Gotha District,Thuringia,DE,,897,Apateon,298.9,293.52,14.5677,17.8279
1834,1340709,Thuringia,Gotha District,Thuringia,DE,,898,Apateon,298.9,293.52,14.5677,17.8279
1835,1340709,Thuringia,Gotha District,Thuringia,DE,,899,Apateon,298.9,293.52,14.5677,17.8279
1836,1340709,Thuringia,Gotha District,Thuringia,DE,,900,Apateon,298.9,293.52,14.5677,17.8279
1837,1340709,Thuringia,Gotha District,Thuringia,DE,,901,Apateon,298.9,293.52,14.5677,17.8279
1838,1340709,Thuringia,Gotha District,Thuringia,DE,,902,Apateon,298.9,293.52,14.5677,17.8279
1839,1340709,Thuringia,Gotha District,Thuringia,DE,,903,Apateon,298.9,293.52,14.5677,17.8279
1840,1340709,Thuringia,Gotha District,Thuringia,DE,,904,Apateon,298.9,293.52,14.5677,17.8279
1841,1340709,Thuringia,Gotha District,Thuringia,DE,,905,Apateon,298.9,293.52,14.5677,17.8279
1842,1340713,Thuringia,,Thuringia,DE,,405,Apateon,298.9,293.52,14.5677,17.8279
1843,1340714,Thuringia,,Thuringia,DE,,404,Apateon,298.9,283.5,15.0951,17.64
1844,1340715,Thuringia,,Thuringia,DE,,403,Apateon,298.9,293.52,14.5677,17.8279
1845,1340716,Thuringia,Gotha District,Thuringia,DE,,402,Apateon,298.9,293.52,14.5677,17.8279
1846,1340717,Thuringia,,Thuringia,DE,,401,Eryops,298.9,293.52,12.5951,19.408
1847,1341681,Pennsylvania,Allegheny,Pennsylvania,US,,400,Glaukerpeton,307.4,300.3,-1.3035,-22.1408
1848,1342750,Czechia,Semily District,Liberec,CZ,,399,Cheliderpeton,298.9,293.52,16.0936,19.7625
1849,1342751,Czechia,Semily District,Liberec,CZ,,398,Archegosaurus,298.9,293.52,16.0936,19.7625
1850,1347764,Rio Grande do Sul,Sao Joao do Polesine,Rio Grande do Sul,BR,,397,Compsocerops,237.0,227.0,-49.4771,-10.0175
1851,1354748,Nizhegorod,Tonshaevo,Nizhegorod,RU,,396,Dvinosaurus,259.51,256.8,44.3876,33.3665
1852,1354749,Vladimir,Vyaznikovskii,Vladimir,RU,,395,Dvinosaurus,264.28,256.8,39.5414,32.9682
1853,1354929,Nizhegorod,Vetluga,Nizhegorod,RU,,394,Tupilakosaurus,251.902,251.2,45.2164,33.3228
1854,1355921,Free State,,Free State,ZA,,393,Batrachosuchus,247.2,242.0,-61.3754,-6.6214
1855,1357107,Santa Catarina ,,Santa Catarina ,BR,,392,Parapytanga,273.01,254.14,-49.3175,-20.8134
1856,1364550,Parana,Ortigueira,Parana,BR,,391,Australerpeton,266.9,254.14,-43.8199,-22.2348
1857,1364551,Parana,Ortigueira,Parana,BR,,390,Konzhukovia,266.9,254.14,-43.8199,-22.2348
1858,1367333,Colorado,Garfield,Colorado,US,,389,Chinlestegophis,227.0,201.4,6.3158,-43.6456
1859,1367334,Colorado,Eagle,Colorado,US,,388,Chinlestegophis,227.0,208.5,6.3405,-46.8252
1860,1368853,Parana,,Parana,BR,,387,Australerpeton,266.9,254.14,-43.8199,-22.2348
1861,1368857,Rio Grande do Sul,Sao Gabriel,Rio Grande do Sul,BR,,386,Konzhukovia,266.9,259.51,-51.3271,-26.4671
1862,1368861,Rio Grande do Sul,,Rio Grande do Sul,BR,,385,Bageherpeton,273.01,259.51,-52.3882,-27.3601
1863,1368952,Western Cape,Prince Albert,Western Cape,ZA,,384,Rhinesuchus,264.28,259.51,-62.7516,-22.8072
1864,1370351,Austria,,,AT,,383,Mastodonsaurus,244.7,242.0,26.0552,24.8826
1865,1371060,Bashkortostan,Belebei,Bashkortostan,RU,,382,Bashkirosaurus,266.9,264.28,41.9725,35.9164
1866,1371062,Orenburg,,Orenburg,RU,,381,Uralosuchus,266.9,259.51,42.6534,40.3398
1867,1371067,Orenburg,Krasnogvardeiskii,Orenburg,RU,,380,Konzhukovia,266.9,259.51,40.6921,38.7763
1868,1371939,Tatarstan,,Tatarstan,RU,,379,Melosaurus,276.5,266.9,38.1038,33.5023
1869,1371940,Komi,Knyazhpogostskii,Komi,RU,,378,Koinia,276.5,266.9,39.7216,23.7627
1870,1371960,Udmurtia,Alnashskii,Udmurtia,RU,,377,Melosaurus,276.5,266.9,38.1038,33.5023
1871,1371963,Udmurtia,Alnashskii,Udmurtia,RU,,376,Platyoposaurus,276.5,266.9,38.1038,33.5023
1872,1372663,Perm,Chastinsky district,Perm,RU,,375,Kamacops,266.9,264.28,44.9789,34.2025
1873,1372664,Perm,Ocher,Perm,RU,,374,Kamacops,266.9,264.28,44.9789,34.2025
1874,1374731,Perm,Ocher,Perm,RU,,373,Collidosuchus,266.9,264.28,44.9789,34.2025
1875,1374732,Perm,Ocher,Perm,RU,,371,Konzhukovia,266.9,264.28,44.9789,34.2025
1876,1374732,Perm,Ocher,Perm,RU,,372,Konzhukovia,266.9,264.28,44.9789,34.2025
1877,1375739,Ruvuma,,Ruvuma,TZ,,369,Stanocephalosaurus,247.2,242.0,-46.5586,19.7779
1878,1375739,Ruvuma,,Ruvuma,TZ,,370,Stanocephalosaurus,247.2,242.0,-46.5586,19.7779
1879,1381587,Tatarstan,Apastovo,Tatarstan,RU,,368,Tryphosuchus,266.9,259.51,40.1271,34.4515
1880,1381598,Bashkortostan,Belebei,Bashkortostan,RU,,367,Platyoposaurus,266.9,264.28,41.9725,35.9164
1881,1382082,Orenburg,Sorochinsk,Orenburg,RU,,366,Dvinosaurus,264.28,256.8,43.5161,40.8295
1882,1382089,Volgograd,Velikoustyugskii,Volgograd,RU,,365,Dvinosaurus,264.28,256.8,44.0349,28.9755
1883,1382095,Volgograd,Velikii Ustyug,Volgograd,RU,,364,Dvinosaurus,264.28,256.8,44.0349,28.9755
1884,1382104,Vladimir,Vyazniki,Vladimir,RU,,363,Dvinosaurus,259.51,256.8,41.0308,30.3357
1885,1382832,Orenburg,,Orenburg,RU,,362,Dvinosaurus,264.28,256.8,43.5161,40.8295
1886,1382866,Orenburg,Buzulukskii,Orenburg,RU,,361,Dvinosaurus,264.28,259.51,43.5161,40.8295
1887,1382962,Bashkortostan,Sterlibashevo,Bashkortostan,RU,,360,Zygosaurus,266.9,264.28,42.6534,40.3398
1888,1382963,Kirov,,Kirov,RU,,359,Luzocephalus,251.902,247.2,48.1979,31.766
1889,1383088,Komi,Ust-Vymskii,Komi,RU,,358,Batrachosuchoides,251.2,247.2,49.8078,27.7337
1890,1383089,Archangelsk,,Archangelsk,RU,,357,Batrachosuchoides,251.2,247.2,57.7068,18.5203
1891,1383090,Archangelsk,Kotlas,Archangelsk,RU,,356,Dvinosaurus,264.28,256.8,44.0349,28.9755
1892,1383091,Archangelsk,Kotlas,Archangelsk,RU,,355,Dvinosaurus,264.28,256.8,44.0349,28.9755
1893,1383092,Archangelsk,Kotlas,Archangelsk,RU,,354,Dvinosaurus,264.28,256.8,44.0349,28.9755
1894,1383093,Archangelsk,Kotlas,Archangelsk,RU,,353,Dvinosaurus,264.28,256.8,44.0349,28.9755
1895,1383176,Texas,Baylor/Willbarger,Texas,US,,352,Aspidosaurus,283.5,273.01,1.0593,-36.5887
1896,1383177,Orenburg,,Orenburg,RU,,351,Plagioscutum,247.2,242.0,48.8243,42.2106
1897,1383180,Orenburg,,Orenburg,RU,,350,Eryosuchus,247.2,242.0,48.8243,42.2106
1898,1383181,Orenburg,,Orenburg,RU,,349,Eryosuchus,247.2,242.0,48.8243,42.2106
1899,1383182,Orenburg,,Orenburg,RU,,348,Bukobaja,247.2,242.0,48.8243,42.2106
1900,1383184,Kazakhstan,,,KZ,what is KZ?,347,Plagioscutum,242.0,237.0,47.0681,41.4188
1901,1383185,Kazakhstan,,,KZ,what is KZ?,346,Plagioscutum,247.2,237.0,44.0318,46.2736
1903,1383187,Archangelsk,,Archangelsk,RU,,344,Melanopelta,251.2,247.2,48.2805,26.4894
1904,1383188,Kirov,Nagorsk,Kirov,RU,,343,Melanopelta,251.2,247.2,48.6263,31.1073
1905,1383189,Bashkortostan,,Bashkortostan,RU,,342,Plagiorophus,242.0,237.0,51.5683,36.4314
1906,1383193,Sakha Republic,Bulunsky,Sakha Republic,RU,,341,Boreopelta,251.2,247.2,74.6421,-9.6766
1907,1383409,Orenburg,,Orenburg,RU,,340,Platyoposaurus,273.01,266.9,42.2041,39.0134
1908,1389774,Grand Est,Meurthe-et-Moselle,Grand Est,FR,,339,Mastodonsaurus,242.0,237.0,24.2134,17.2823
1909,1393307,Western Cape,Beaufort West,Western Cape,ZA,,338,Rhinesuchoides,264.28,259.51,-62.7516,-22.8072
1910,1393310,Western Cape,Central Karoo,Western Cape,ZA,,336,Lydekkerina,259.51,251.902,-60.8508,-19.3342
1911,1393310,Western Cape,Central Karoo,Western Cape,ZA,,337,Lydekkerina,259.51,251.902,-60.8508,-19.3342
1912,1395191,Maranhao,,Maranhao,BR,,335,Prionosuchus,283.5,273.01,-32.0453,-13.206
1913,1395196,Mendoza,,Mendoza,AR,,334,Pelorocephalus,237.0,208.5,-54.4666,-28.839
1914,1395197,Mendoza,Las Heras,Mendoza,AR,,333,Pelorocephalus,237.0,208.5,-54.4666,-28.839
1915,1395198,Mendoza,,Mendoza,AR,,332,Pelorocephalus,237.0,208.5,-54.4666,-28.839
1916,1395227,Orenburg,,Orenburg,RU,,331,Syrtosuchus,251.902,251.2,45.8978,42.6869
1917,1395235,Nizhegorod,,Nizhegorod,RU,,330,Wetlugasaurus,251.2,247.2,45.6586,32.7324
1918,1395236,Orenburg,,Orenburg,RU,,329,Wetlugasaurus,251.2,247.2,46.4143,42.1659
1919,1395249,Samara,,Samara,RU,,328,Wetlugasaurus,251.2,247.2,46.4143,42.1659
