id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka,locality
132,521669,521669,1.353064,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Revueltosaurus Quarry (PFV 297),,Arizona
133,521670,521670,1.353064,Shuvosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,Revueltosaurus Quarry (PFV 297),,Arizona
134,528637,528637,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 1,,New Mexico
135,528638,528638,3.836582,Eucoelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,Orphan Mesa Loc. 3,Cross Quarry,New Mexico
136,528639,528639,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 2,,New Mexico
137,528640,528640,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 5,,New Mexico
138,528641,528641,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 6,,New Mexico
139,528642,528642,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 8,,New Mexico
140,528643,528643,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 9,,New Mexico
141,528644,528644,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 12,,New Mexico
142,528645,528645,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,Orphan Mesa Loc. 13,,New Mexico
143,530454,530454,1.357201,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,Arroyo Seco 2,"Coelophysis type site, Cope",New Mexico
144,530455,530455,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,Gallina Canyon,"Coelophysis type site, Cope",New Mexico
145,536062,536062,-46.11636,Sacisaurus,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,Riograndia,"Agudo, Sacisaurus site",,Rio Grande do Sul
146,536068,536068,-46.11636,Guaibasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Faxinal do Soturno County,Caturrita,Ictidosauria,"Faxinal do Soturno, Linha São Luiz",,Rio Grande do Sul
147,536068,536068,-46.11636,Guaibasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Faxinal do Soturno County,Caturrita,Ictidosauria,"Faxinal do Soturno, Linha São Luiz",,Rio Grande do Sul
148,536430,536430,3.837634,Grallator,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Rockingham,Cow Branch,,Solite Corporation Quarry (YPM coll),"Virginia Solite Quarry, CB1, Leaksville Junction",North Carolina
149,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
150,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
151,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
152,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
153,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
154,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
155,538678,538678,-56.03159,Kholumolumo,227,208.5,Late Triassic,"(227.0, 208.5)",LS,Mohale's Hoek,Mohale's Hoek,Elliot,,Thotobolo ea 'Ma-beata (zone A/4),"Maphutseng Bone Bed, Euskelosaurus cemetery",Mohale's Hoek
156,539206,539206,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Independencia,Los Colorados,Coloradian,Paraje La Esquina,Lessemsaurus type site,La Rioja
157,539206,539206,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Independencia,Los Colorados,Coloradian,Paraje La Esquina,Lessemsaurus type site,La Rioja
158,539206,539206,-50.49719,Lessemsaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,Independencia,Los Colorados,Coloradian,Paraje La Esquina,Lessemsaurus type site,La Rioja
159,545159,545159,-1.470099,Tecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
160,545160,545160,1.353064,Tecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Placerias Quarry, UCMP A269",,Arizona
161,545161,545161,1.357201,Lucianosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Guadalupe,Bull Canyon,,"NMMNH Loc. 110, Luciano Mesa","Lucianosaurus type; NMMNH L-00110, Bull Canyon, Luciana Mesa",New Mexico
162,557168,557168,1.353064,Postosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Agate Bridge N, PFV 161","PEFO 85065, UCMP V82239, MNA 302/53",Arizona
163,557172,557172,1.353064,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
164,557172,557172,1.353064,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
165,557172,557172,1.353064,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
166,557173,557173,1.353064,Postosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
167,557174,557174,1.353064,Shuvosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
168,557175,557175,1.353064,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
169,557177,557177,1.353064,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
170,557177,557177,1.353064,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
171,557177,557177,1.353064,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
172,557177,557177,1.353064,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Giving Site, PFV 231",PEFO,Arizona
173,557182,557182,1.353064,Postosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Bowman Locality, PFV 89","PEFO 85165, UCMP V84244, MNA 302/23",Arizona
174,559094,559094,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Ghost Ranch, southeast of quarry",,New Mexico
175,559095,559095,1.353064,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,"Lot's Wife, PEFO",,Arizona
176,561802,561802,-50.49719,Riojasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",AR,La Rioja,La Rioja,Los Colorados,,"La Esquina, Ischigualasto (MACN-UPLR)",,La Rioja
177,562834,562834,-1.470099,Technosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
178,562835,562835,-1.470099,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
179,562836,562836,-1.470099,Protoavis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
180,562836,562836,-1.470099,Protoavis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
181,562836,562836,-1.470099,Protoavis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
182,562837,562837,-1.470099,Paratypothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
183,562843,562843,1.353064,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Flattops West, PFV 71","PEFO 85146, UCMP V82259",Arizona
184,562846,562846,1.353064,Calyptosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Agate Bridge N, PFV 161","PEFO 85065, UCMP V82239, MNA 302/53",Arizona
185,562847,562847,1.353064,Leptosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Agate Bridge N, PFV 161","PEFO 85065, UCMP V82239, MNA 302/53",Arizona
186,566949,566949,6.739012,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Pennsylvania,York,New Oxford,,"Wheatley's Copper Mines, Emigsville (AMNH)",Emiggsville,Pennsylvania
187,572546,572546,1.353064,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,," Dinosaur Wash, PFV 122, Dying Grounds","Dawn of the Dinosaurs, PEFO 85025, UCMP V7038, MNA 302/8, SMU 228, Camp Butte N1",Arizona
188,572551,572551,1.353064,Leptosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,," Dinosaur Wash, PFV 122, Dying Grounds","Dawn of the Dinosaurs, PEFO 85025, UCMP V7038, MNA 302/8, SMU 228, Camp Butte N1",Arizona
189,572552,572552,1.353064,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,," Dinosaur Wash, PFV 122, Dying Grounds","Dawn of the Dinosaurs, PEFO 85025, UCMP V7038, MNA 302/8, SMU 228, Camp Butte N1",Arizona
190,572553,572553,1.353064,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,," Dinosaur Wash, PFV 122, Dying Grounds","Dawn of the Dinosaurs, PEFO 85025, UCMP V7038, MNA 302/8, SMU 228, Camp Butte N1",Arizona
191,572562,572562,1.353064,Rutiodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,"Krzyzanowski Bonebed, NMMNH L-3764",Blue Hills,Arizona
192,572567,572567,1.353064,Poposaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,"Krzyzanowski Bonebed, NMMNH L-3764",Blue Hills,Arizona
193,572571,572571,1.353064,Desmatosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,"Krzyzanowski Bonebed, NMMNH L-3764",Blue Hills,Arizona
194,572572,572572,1.353064,Stagonolepis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Arizona,Chinle,,"Krzyzanowski Bonebed, NMMNH L-3764",Blue Hills,Arizona
195,572586,572586,1.353064,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-2739, Sixmile Spring",Fort Wingate,New Mexico
196,572593,572593,1.353064,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-2739, Sixmile Spring",Fort Wingate,New Mexico
197,572595,572595,1.353064,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-2739, Sixmile Spring",Fort Wingate,New Mexico
198,572614,572614,-1.470099,Diphydontosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
199,572615,572615,-1.470099,Planocephalosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
200,572616,572616,-1.470099,Fraserosphenodon,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
201,572619,572619,-1.470099,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
202,572632,572632,-1.470099,Protecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
203,572633,572633,-1.470099,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
204,572634,572634,-1.470099,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
205,572650,572650,-1.470099,Paleollanosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
206,572651,572651,-1.470099,Trilophosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
207,572673,572673,-1.470099,Protecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
208,572674,572674,-1.470099,Protecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
209,572675,572675,-1.470099,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
210,572676,572676,-1.470099,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
211,572677,572677,-1.470099,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
212,572678,572678,-1.470099,Tecovasaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1312, Lower Kalgary","Home Creek, SMU Loc. 120, Holmes Creek",Texas
213,589407,589407,1.353064,Revueltosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Arizona,Apache,Chinle,,"Jeremiah's Perch, PFV 278",,Arizona
214,590148,590148,3.836582,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
215,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
216,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
217,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
218,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
219,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
220,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
221,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
222,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
223,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
224,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
225,590150,590150,3.836582,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
226,590151,590151,3.836582,Rioarribasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
227,590152,590152,3.836582,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
228,593107,593107,9.712786,Erpetosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Connecticut,New Haven,New Haven,,"I-691, Cheshire",,Connecticut
229,627521,627521,-1.470099,Shuvosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
230,627729,627729,-1.470099,Shuvosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,Miller's Ranch Quarry,"Post Quarry, Dockum Group, ETE Locality 1583, MOTT VPL 3624",Texas
231,627731,627731,-1.470099,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,"Lott Ranch, Garza",,Texas
232,632302,632302,32.59323,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Wurttemberg,Stuttgart,Löwenstein,,"Heslach quarries, Stuttgart, ""Heslacher Wand""",,Baden-Württemberg
233,632303,632303,30.98263,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Wurttemberg,Baden-Wurttemberg,Löwenstein,,Aixheim,,Baden-Württemberg
234,632304,632304,32.59323,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Baden-Wurttemberg,Stuttgart,Löwenstein,,"Heslach quarries, Stuttgart, ""Heslacher Wand""",,Baden-Württemberg
235,668537,668537,-46.11636,Teyumbaita,227,208.5,Late Triassic,"(227.0, 208.5)",BR,Rio Grande do Sul,Rio Grande do Sul,Caturrita,,Wald Sanga (upper),"Huene Sanga 1, Waldsanga",Rio Grande do Sul
236,690297,690297,3.836582,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Snyder Quarry, NMMNH 3845-1",,New Mexico
237,690298,690298,3.836582,Dromomeron,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 3)",,New Mexico
238,690300,690300,3.836582,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 3)",,New Mexico
239,690301,690301,3.836582,Rioarribasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 3)",,New Mexico
240,690302,690302,3.836582,Vivaron,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Hayden Quarry, Ghost Ranch (site 3)",,New Mexico
241,705331,705331,1.353064,Desmatosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-3251, Fort Wingate",,New Mexico
242,705332,705332,1.353064,Desmatosuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-3251, Fort Wingate",,New Mexico
243,705341,705341,1.353064,Stagonolepis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,"NMMNH L-3251, Fort Wingate",,New Mexico
244,705346,705346,1.353064,Tecovasuchus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,NMMNH L-3252,,New Mexico
245,705367,705367,1.353064,Stagonolepis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,McKinley,Bluewater Creek,,NMMNH L-3312,,New Mexico
246,705954,705954,34.47747,Plateosaurus,227,208.5,Late Triassic,"(227.0, 208.5)",DE,Bayern,Weißenburg-Gunzenhausen,Trossingen,,"Ellingen, ""Am Tiergärtle""",,Bavaria
247,735410,735410,3.837634,Tanytrachelos,227,208.5,Late Triassic,"(227.0, 208.5)",US,North Carolina,Rockingham,Cow Branch,,Solite Corporation Quarry (YPM coll),"Virginia Solite Quarry, CB1, Leaksville Junction",North Carolina
248,738863,738863,9.712786,Colobops,227,208.5,Late Triassic,"(227.0, 208.5)",US,Connecticut,New Haven,New Haven,,"I-91/Rte 6a/Rte 15, Meriden",,Connecticut
249,745263,745263,-1.470099,Libognathus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Garza,Cooper Canyon,,"Double U Ranch, SE of Post",,Texas
250,755503,755503,-1.470099,Crosbysaurus,227,208.5,Late Triassic,"(227.0, 208.5)",US,Texas,Crosby,Tecovas,,"NMMNH L-1430, Upper Kalgary",Dockum Formation,Texas
251,755823,755823,3.836582,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Chinle,,"Cerro Blanco, NMMNH L-918","Typothorax type, Gallina, Wheeler Expedition",New Mexico
252,755824,755824,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,"Coyote Amphitheater, NMMNH L-911",,New Mexico
253,755825,755825,1.357201,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Rio Arriba,Petrified Forest,,"Coyote Amphitheater, NMMNH L-911",,New Mexico
254,778905,778905,1.357201,Typothorax,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Bull Canyon,,"NMMNH Loc. 001, Revuelto Creek",,New Mexico
255,778927,778927,1.357201,Coelophysis,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Guadalupe,Bull Canyon,,"NMMNH Loc. 110, Luciano Mesa","Lucianosaurus type; NMMNH L-00110, Bull Canyon, Luciana Mesa",New Mexico
256,778940,778940,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Redonda,,"Shark Tooth Hill, NMMNH Loc. 487","NMMNH L-487, SMU Loc. #133, SMU Loc. #134",New Mexico
257,778944,778944,1.357201,Machaeroprosopus,227,208.5,Late Triassic,"(227.0, 208.5)",US,New Mexico,Quay,Redonda,,"Apache Canyon, NMMNH L-485","Gregory's Quarry 2, UCMP 6148, YPM 6649",New Mexico
