id,occurrence_no,Taxon,MaxAge,MinAge,Locality,Area
891,N261,Hyperodapedon,227.0,208.5,RS,1.0
892,N262,Hyperodapedon,227.0,208.5,RS,1.0
893,N263,Hyperodapedon,227.0,208.5,RS,1.0
894,N264,Hyperodapedon,227.0,208.5,RS,1.0
895,N265,Hyperodapedon,227.0,208.5,RS,1.0
896,N266,Hyperodapedon,227.0,208.5,RS,1.0
897,N267,Hyperodapedon,227.0,208.5,RS,1.0
898,N268,Hyperodapedon,227.0,208.5,RS,1.0
899,N269,Hyperodapedon,227.0,208.5,RS,1.0
900,N270,Hyperodapedon,227.0,208.5,RS,1.0
901,N271,Hyperodapedon,227.0,208.5,RS,1.0
902,N272,Hyperodapedon,227.0,208.5,RS,1.0
903,N273,Hyperodapedon,227.0,208.5,RS,1.0
904,N274,Hyperodapedon,227.0,208.5,RS,1.0
905,N275,Hyperodapedon,227.0,208.5,RS,1.0
906,N276,Hyperodapedon,227.0,208.5,RS,1.0
907,N277,Hyperodapedon,227.0,208.5,RS,1.0
908,N278,Hyperodapedon,227.0,208.5,RS,1.0
909,N279,Hyperodapedon,227.0,208.5,RS,1.0
910,N280,Hyperodapedon,227.0,208.5,RS,1.0
911,N281,Hyperodapedon,227.0,208.5,RS,1.0
912,N282,Hyperodapedon,227.0,208.5,RS,1.0
913,N283,Hyperodapedon,227.0,208.5,RS,1.0
914,N284,Hyperodapedon,227.0,208.5,RS,1.0
915,N285,Hyperodapedon,227.0,208.5,RS,1.0
916,N286,Hyperodapedon,227.0,208.5,RS,1.0
917,N287,Hyperodapedon,227.0,208.5,RS,1.0
918,N288,Hyperodapedon,227.0,208.5,RS,1.0
919,N289,Hyperodapedon,227.0,208.5,RS,1.0
920,N290,Hyperodapedon,227.0,208.5,RS,1.0
921,N291,Hyperodapedon,227.0,208.5,RS,1.0
922,N292,Hyperodapedon,227.0,208.5,RS,1.0
923,N293,Hyperodapedon,227.0,208.5,RS,1.0
924,N294,Hyperodapedon,227.0,208.5,RS,1.0
925,N295,Hyperodapedon,227.0,208.5,RS,1.0
926,N296,Hyperodapedon,227.0,208.5,RS,1.0
927,N297,Hyperodapedon,227.0,208.5,RS,1.0
928,N298,Hyperodapedon,227.0,208.5,RS,1.0
929,N299,Hyperodapedon,227.0,208.5,RS,1.0
930,N300,Hyperodapedon,227.0,208.5,RS,1.0
931,N301,Hyperodapedon,227.0,208.5,RS,1.0
932,N302,Hyperodapedon,227.0,208.5,RS,1.0
933,N303,Hyperodapedon,227.0,208.5,RS,1.0
934,N304,Hyperodapedon,227.0,208.5,RS,1.0
935,N305,Hyperodapedon,227.0,208.5,RS,1.0
936,N306,Hyperodapedon,227.0,208.5,RS,1.0
937,N307,Hyperodapedon,227.0,208.5,RS,1.0
938,N308,Hyperodapedon,227.0,208.5,RS,1.0
939,N309,Hyperodapedon,227.0,208.5,RS,1.0
940,N310,Hyperodapedon,227.0,208.5,RS,1.0
941,N311,Hyperodapedon,227.0,208.5,RS,1.0
942,N312,Hyperodapedon,227.0,208.5,RS,1.0
943,N313,Hyperodapedon,227.0,208.5,RS,1.0
944,N314,Hyperodapedon,227.0,208.5,RS,1.0
945,N315,Ingentia,227.0,208.5,San Juan,1.0
946,N318,Ixalerpeton,227.0,208.5,RS,1.0
947,N327,Lessemsaurus,227.0,208.5,La Rioja,1.0
948,N328,Lessemsaurus,227.0,208.5,La Rioja,1.0
949,N329,Lessemsaurus,227.0,208.5,La Rioja,1.0
950,N330,Lessemsaurus,227.0,208.5,La Rioja,1.0
951,N331,Lessemsaurus,227.0,208.5,La Rioja,1.0
952,N332,Lessemsaurus,227.0,208.5,La Rioja,1.0
953,N333,Lessemsaurus,227.0,208.5,La Rioja,1.0
954,N334,Lessemsaurus,227.0,208.5,La Rioja,1.0
955,N335,Lessemsaurus,227.0,208.5,La Rioja,1.0
956,N336,Lessemsaurus,227.0,208.5,La Rioja,1.0
957,N337,Lessemsaurus,227.0,208.5,La Rioja,1.0
958,N338,Lessemsaurus,227.0,208.5,La Rioja,1.0
959,N339,Lessemsaurus,227.0,208.5,La Rioja,1.0
960,N340,Lessemsaurus,227.0,208.5,La Rioja,1.0
961,N341,Lessemsaurus,227.0,208.5,La Rioja,1.0
962,N342,Lessemsaurus,227.0,208.5,La Rioja,1.0
963,N343,Lessemsaurus,227.0,208.5,La Rioja,1.0
964,N344,Lessemsaurus,227.0,208.5,La Rioja,1.0
965,N345,Leyesaurus,227.0,208.5,San Juan,1.0
966,N350,Macrocollum,227.0,208.5,RS,1.0
967,N351,Maehary,227.0,208.5,RS,1.0
968,N362,Microsphenodon,227.0,208.5,RS,1.0
969,N363,new Neotheropoda,227.0,208.5,RS,1.0
970,N364,new Rhynchocephalia,227.0,208.5,RS,1.0
971,N365,Nhandumirim,227.0,208.5,RS,1.0
972,N366,Pampadromaeus,227.0,208.5,RS,1.0
973,N482,Saturnalia,227.0,208.5,RS,1.0
974,N503,Stenoscelida,227.0,208.5,RS,1.0
975,N507,Teyumbaita,227.0,208.5,RS,1.0
976,N508,Teyumbaita,227.0,208.5,RS,1.0
977,N511,Unaysaurus,227.0,208.5,RS,1.0
978,N512,Venetoraptor,227.0,208.5,RS,1.0
979,N525,Pachagnathus,227.0,208.5,San Juan,1.0
980,N534,Puercosuchus,227.0,208.5,Arizona,
981,N543,Jupijkam,227.0,208.5,Nova Scotia,
982,832057,Typothorax,227.0,213.2,New Mexico,4.0
983,N537,Sumidadectes,283.5,274.4,Texas,
984,221283,Captorhinus,283.5,274.4,Texas,4.0
985,221283,Captorhinus,283.5,274.4,Texas,4.0
986,290383,Captorhinoides,283.5,274.4,Texas,4.0
987,296008,Labidosaurus,283.5,274.4,Texas,4.0
988,296038,Captorhinus,283.5,274.4,Texas,4.0
989,296039,Captorhinus,283.5,274.4,Texas,4.0
990,296040,Captorhinus,283.5,274.4,Texas,4.0
991,296041,Captorhinus,283.5,274.4,Texas,4.0
992,296041,Captorhinus,283.5,274.4,Texas,4.0
993,296042,Labidosaurus,283.5,274.4,Texas,4.0
994,296043,Labidosaurus,283.5,274.4,Texas,4.0
995,296060,Captorhinus,283.5,274.4,Texas,4.0
996,296063,Captorhinus,283.5,274.4,Texas,4.0
997,296064,Labidosaurus,283.5,274.4,Texas,4.0
998,296073,Captorhinus,283.5,274.4,Texas,4.0
999,296074,Labidosaurus,283.5,274.4,Texas,4.0
1000,296099,Bolosaurus,283.5,274.4,Texas,4.0
1001,296100,Araeoscelis,283.5,274.4,Texas,4.0
1002,296100,Araeoscelis,283.5,274.4,Texas,4.0
1003,296100,Araeoscelis,283.5,274.4,Texas,4.0
1004,296100,Araeoscelis,283.5,274.4,Texas,4.0
1005,296100,Araeoscelis,283.5,274.4,Texas,4.0
1006,296107,Captorhinus,283.5,274.4,Texas,4.0
1007,296108,Labidosaurus,283.5,274.4,Texas,4.0
1008,296109,Labidosaurus,283.5,274.4,Texas,4.0
1009,296117,Captorhinus,283.5,274.4,Texas,4.0
1010,367508,Captorhinus,283.5,274.4,Texas,4.0
1011,631445,Captorhinus,283.5,274.4,Oklahoma,4.0
1012,631446,Labidosaurus,283.5,274.4,Oklahoma,4.0
1013,631447,Acleistorhinus,283.5,274.4,Oklahoma,4.0
1014,739839,Captorhinikos,283.5,274.4,Oklahoma,4.0
1015,739840,Captorhinikos,283.5,274.4,Oklahoma,4.0
1016,739840,Captorhinikos,283.5,274.4,Oklahoma,4.0
1017,740384,Labidosaurikos,283.5,274.4,Oklahoma,4.0
1018,748676,Labidosaurikos,283.5,274.4,Texas,4.0
1019,748677,Captorhinikos,283.5,274.4,Texas,4.0
1020,748678,Captorhinikos,283.5,274.4,Texas,4.0
1021,788176,Labidosaurikos,283.5,274.4,Texas,4.0
1022,788176,Labidosaurikos,283.5,274.4,Texas,4.0
1023,789396,Captorhinus,283.5,274.4,Texas,4.0
1024,789397,Labidosaurus,283.5,274.4,Texas,4.0
1025,789398,Captorhinus,283.5,274.4,Texas,4.0
1026,789398,Captorhinus,283.5,274.4,Texas,4.0
1027,789746,Captorhinus,283.5,274.4,Texas,4.0
1028,790356,Captorhinus,283.5,274.4,Texas,4.0
1029,790366,Labidosaurus,283.5,274.4,Texas,4.0
1030,790369,Captorhinus,283.5,274.4,Texas,4.0
1031,790388,Labidosaurikos,283.5,274.4,Texas,4.0
1032,790388,Labidosaurikos,283.5,274.4,Texas,4.0
1033,790389,Labidosaurikos,283.5,274.4,Texas,4.0
1034,790482,Captorhinikos,283.5,274.4,Texas,4.0
1035,790483,Captorhinikos,283.5,274.4,Texas,4.0
1036,800077,Captorhinikos,283.5,274.4,Oklahoma,4.0
1037,800077,Captorhinikos,283.5,274.4,Oklahoma,4.0
1038,800077,Captorhinikos,283.5,274.4,Oklahoma,4.0
1039,800078,Captorhinikos,283.5,274.4,Oklahoma,4.0
1040,806953,Labidosaurus,283.5,274.4,Texas,4.0
1041,1317922,Labidosaurikos,283.5,274.4,Texas,4.0
1042,1317923,Captorhinus,283.5,274.4,Texas,4.0
1043,1317925,Captorhinikos,283.5,274.4,Texas,4.0
1044,1317975,Captorhinikos,283.5,274.4,Texas,4.0
1045,1317976,Captorhinus,283.5,274.4,Texas,4.0
1046,1317988,Labidosaurikos,283.5,274.4,Texas,4.0
1047,1328473,Captorhinus,283.5,274.4,Texas,4.0
1048,1328474,Captorhinikos,283.5,274.4,Texas,4.0
1049,1328475,Captorhinoides,283.5,274.4,Texas,4.0
1050,1328476,Labidosaurikos,283.5,274.4,Texas,4.0
1051,1328484,Labidosaurikos,283.5,274.4,Texas,4.0
1052,1328485,Captorhinus,283.5,274.4,Texas,4.0
1053,1328486,Captorhinikos,283.5,274.4,Texas,4.0
1054,1328487,Labidosaurikos,283.5,274.4,Texas,4.0
1055,1328488,Labidosaurus,283.5,274.4,Texas,4.0
1056,1640637,Nyctiboetus,283.5,274.4,Perm,3.0
1057,690412,Rhombopholis,246.7,237.0,England,3.0
1058,690413,Langeronyx,246.7,237.0,England,3.0
1059,725442,Teratosaurus,246.7,237.0,Baden-Württemberg,3.0
1060,797372,Macrocnemus,246.7,237.0,Piedmont,3.0
1061,797372,Macrocnemus,246.7,237.0,Piedmont,3.0
1062,797372,Macrocnemus,246.7,237.0,Piedmont,3.0
1063,797953,Macrocnemus,246.7,237.0,Kanton Tessin,3.0
1064,950449,Tanystropheus,246.7,237.0,Kanton Tessin,3.0
1065,966703,Hupehsuchus,246.7,237.0,Hubei,2.0
1066,966703,Hupehsuchus,246.7,237.0,Hubei,2.0
1067,966703,Hupehsuchus,246.7,237.0,Hubei,2.0
1068,966703,Hupehsuchus,246.7,237.0,Hubei,2.0
1069,1091664,Tanystropheus,246.7,237.0,Baden-Württemberg,3.0
1070,1091751,Tanystropheus,246.7,237.0,Baden-Württemberg,3.0
1071,1277671,Eusaurosphargis,246.7,237.0,Piedmont,3.0
1072,1374079,Tanystropheus,246.7,237.0,Baden-Württemberg,3.0
1073,1374080,Thecodontosaurus,246.7,237.0,Baden-Württemberg,3.0
1074,1382838,Decuriasuchus,246.7,237.0,Rio Grande do Sul,1.0
1075,1412687,Eretmorhipis,246.7,237.0,Hubei,2.0
1076,1418845,Nanchangosaurus,246.7,237.0,Hubei,2.0
1077,1561500,Tanystropheus,246.7,237.0,Kanton Tessin,3.0
1078,1639892,Anisodontosaurus,246.7,237.0,Arizona,4.0
1079,1639894,Anisodontosaurus,246.7,237.0,Arizona,4.0
1080,299716,Scutosaurus,264.28,254.14,Tatarstan,3.0
1081,1320530,Bradysaurus,264.28,254.14,Western Cape,1.0
1082,149237,Clevosaurus,237.0,227.0,England,3.0
1083,149239,Diphydontosaurus,237.0,227.0,England,3.0
1084,149241,Diphydontosaurus,237.0,227.0,England,3.0
1085,149242,Terrestrisuchus,237.0,227.0,England,3.0
1086,149243,Planocephalosaurus,237.0,227.0,England,3.0
1087,149244,Sigmala,237.0,227.0,England,3.0
1088,149246,Kuehneosaurus,237.0,227.0,England,3.0
1089,149247,Clevosaurus,237.0,227.0,England,3.0
1090,149249,Planocephalosaurus,237.0,227.0,England,3.0
1091,149250,Terrestrisuchus,237.0,227.0,England,3.0
1092,149251,Diphydontosaurus,237.0,227.0,England,3.0
1093,149253,Sigmala,237.0,227.0,England,3.0
1094,149254,Planocephalosaurus,237.0,227.0,England,3.0
1095,149255,Clevosaurus,237.0,227.0,England,3.0
1096,149257,Terrestrisuchus,237.0,227.0,England,3.0
1097,149258,Diphydontosaurus,237.0,227.0,England,3.0
1098,149260,Sigmala,237.0,227.0,England,3.0
1099,149261,Kuehneosaurus,237.0,227.0,England,3.0
1100,149262,Sigmala,237.0,227.0,England,3.0
1101,149263,Pelecymala,237.0,227.0,England,3.0
1102,149264,Planocephalosaurus,237.0,227.0,England,3.0
1103,149267,Planocephalosaurus,237.0,227.0,England,3.0
1104,149268,Clevosaurus,237.0,227.0,England,3.0
1105,149271,Sigmala,237.0,227.0,England,3.0
1106,149272,Kuehneosaurus,237.0,227.0,England,3.0
1107,149273,Planocephalosaurus,237.0,227.0,England,3.0
1108,149274,Clevosaurus,237.0,227.0,England,3.0
1109,149276,Sigmala,237.0,227.0,England,3.0
1110,149277,Kuehneosaurus,237.0,227.0,England,3.0
1111,149278,Planocephalosaurus,237.0,227.0,England,3.0
1112,149279,Clevosaurus,237.0,227.0,England,3.0
1113,149283,Sigmala,237.0,227.0,England,3.0
1114,149284,Kuehneosaurus,237.0,227.0,England,3.0
1115,149285,Planocephalosaurus,237.0,227.0,England,3.0
1116,149286,Clevosaurus,237.0,227.0,England,3.0
1117,149289,Sigmala,237.0,227.0,England,3.0
1118,149290,Planocephalosaurus,237.0,227.0,England,3.0
1119,149293,Planocephalosaurus,237.0,227.0,England,3.0
1120,149294,Clevosaurus,237.0,227.0,England,3.0
1121,149295,Terrestrisuchus,237.0,227.0,England,3.0
1122,149296,Diphydontosaurus,237.0,227.0,England,3.0
1123,256434,Eoraptor,237.0,227.0,San Juan,1.0
1124,256434,Eoraptor,237.0,227.0,San Juan,1.0
1125,256435,Herrerasaurus,237.0,227.0,San Juan,1.0
1126,256436,Saurosuchus,237.0,227.0,San Juan,1.0
1127,256437,Aetosauroides,237.0,227.0,San Juan,1.0
1128,256441,Herrerasaurus,237.0,227.0,San Juan,1.0
1129,261808,Terrestrisuchus,237.0,227.0,England,3.0
1130,261810,Agnosphitys,237.0,227.0,England,3.0
1131,277109,Pisanosaurus,237.0,227.0,La Rioja,1.0
1132,284027,Pantydraco,237.0,227.0,Wales,3.0
1133,406854,Euscolosuchus,237.0,227.0,Virginia,4.0
1134,406855,Uatchitodon,237.0,227.0,Virginia,4.0
1135,406858,Gomphiosauridion,237.0,227.0,Virginia,4.0
1136,406859,Xenodiphyodon,237.0,227.0,Virginia,4.0
1137,460787,Parasuchus,237.0,227.0,Texas,4.0
1138,465571,Terrestrisuchus,237.0,227.0,Wales,3.0
1139,465572,Kuehneosaurus,237.0,227.0,Wales,3.0
1140,465573,Clevosaurus,237.0,227.0,Wales,3.0
1141,468647,Lucasuchus,237.0,227.0,North Carolina,4.0
1142,471885,Diphydontosaurus,237.0,227.0,England,3.0
1143,474116,Herrerasaurus,237.0,227.0,San Juan,1.0
1144,474117,Hyperodapedon,237.0,227.0,San Juan,1.0
1145,474119,Hyperodapedon,237.0,227.0,San Juan,1.0
1146,484408,Hyperodapedon,237.0,227.0,Mashonaland Central,1.0
1147,484409,Saturnalia,237.0,227.0,Mashonaland Central,1.0
1148,486188,Staurikosaurus,237.0,227.0,Rio Grande do Sul,1.0
1149,518725,Herrerasaurus,237.0,227.0,San Juan,1.0
1150,518725,Herrerasaurus,237.0,227.0,San Juan,1.0
1151,518726,Herrerasaurus,237.0,227.0,San Juan,1.0
1152,518727,Herrerasaurus,237.0,227.0,San Juan,1.0
1153,518731,Herrerasaurus,237.0,227.0,San Juan,1.0
1154,518732,Herrerasaurus,237.0,227.0,San Juan,1.0
1155,518733,Herrerasaurus,237.0,227.0,San Juan,1.0
1156,518734,Trialestes,237.0,227.0,San Juan,1.0
1157,518737,Proterochampsa,237.0,227.0,San Juan,1.0
1158,519917,Herrerasaurus,237.0,227.0,San Juan,1.0
1159,545075,Alwalkeria,237.0,227.0,Andhra Pradesh,1.0
1160,558437,Thecodontosaurus,237.0,227.0,England,3.0
1161,562008,Azendohsaurus,237.0,227.0,Marrakech-Safi,1.0
1162,562009,Parasuchus,237.0,227.0,Marrakech-Safi,1.0
1163,562010,Arganasuchus,237.0,227.0,Marrakech-Safi,1.0
1164,640054,Doswellia,237.0,227.0,Virginia,4.0
1165,640054,Doswellia,237.0,227.0,Virginia,4.0
1166,640068,Doswellia,237.0,227.0,Virginia,4.0
1167,640075,Doswellia,237.0,227.0,Virginia,4.0
1168,640077,Doswellia,237.0,227.0,Virginia,4.0
1169,640084,Doswellia,237.0,227.0,Virginia,4.0
1170,640084,Doswellia,237.0,227.0,Virginia,4.0
1171,690311,Revueltosaurus,237.0,227.0,North Carolina,4.0
1172,690337,Hwiccewyrm,237.0,227.0,England,3.0
1173,690338,Terrestrisuchus,237.0,227.0,England,3.0
1174,690339,Diphydontosaurus,237.0,227.0,England,3.0
1175,690340,Terrestrisuchus,237.0,227.0,England,3.0
1176,690341,Kuehneosaurus,237.0,227.0,England,3.0
1177,690343,Kuehneosaurus,237.0,227.0,England,3.0
1178,690344,Pelecymala,237.0,227.0,England,3.0
1179,690345,Sigmala,237.0,227.0,England,3.0
1180,690346,Pelecymala,237.0,227.0,England,3.0
1181,690347,Kuehneosaurus,237.0,227.0,England,3.0
1182,712659,Terrestrisuchus,237.0,227.0,England,3.0
1183,712661,Thecodontosaurus,237.0,227.0,England,3.0
1184,712664,Clevosaurus,237.0,227.0,England,3.0
1185,712665,Planocephalosaurus,237.0,227.0,England,3.0
1186,738862,Poposaurus,237.0,227.0,Texas,4.0
1187,748041,Acadiella,237.0,227.0,Nova Scotia,4.0
1188,748059,Haligonia,237.0,227.0,Nova Scotia,4.0
1189,748801,Scoloparia,237.0,227.0,Nova Scotia,4.0
1190,778896,Fraserosphenodon,237.0,227.0,England,3.0
1191,800076,Panphagia,237.0,227.0,San Juan,1.0
1192,806122,Doswellia,237.0,227.0,Virginia,4.0
1193,811667,Scoloparia,237.0,227.0,Nova Scotia,4.0
1194,820889,Sillosuchus,237.0,227.0,San Juan,1.0
1195,829103,Heptasuchus,237.0,227.0,Wyoming,4.0
1196,829424,Parasuchus,237.0,227.0,Wyoming,4.0
1197,829485,Hyperodapedon,237.0,227.0,Wyoming,4.0
1198,829496,Poposaurus,237.0,227.0,Wyoming,4.0
1199,829496,Poposaurus,237.0,227.0,Wyoming,4.0
1200,829679,Angistorhinus,237.0,227.0,Wyoming,4.0
1201,829680,Angistorhinus,237.0,227.0,Wyoming,4.0
1202,829816,Angistorhinus,237.0,227.0,Wyoming,4.0
1203,829989,Dolichobrachium,237.0,227.0,Wyoming,4.0
1204,829996,Poposaurus,237.0,227.0,Wyoming,4.0
1205,832678,Aetosauroides,237.0,227.0,San Juan,1.0
1206,842931,Lucasuchus,237.0,227.0,North Carolina,4.0
1207,853387,Hyperodapedon,237.0,227.0,Mashonaland Central,1.0
1208,853388,Hyperodapedon,237.0,227.0,Mashonaland Central,1.0
1209,853392,Arganasuchus,237.0,227.0,Marrakech-Safi,1.0
1210,853397,Tikisuchus,237.0,227.0,Madhya Pradesh,1.0
1211,853401,Hyperodapedon,237.0,227.0,Madhya Pradesh,1.0
1212,880955,Chirotherium,237.0,227.0,Bayern,3.0
1213,881081,Parasuchus,237.0,227.0,Bayern,3.0
1214,881082,Ebrachosuchus,237.0,227.0,Bayern,3.0
1215,881088,Stagonolepis,237.0,227.0,Bayern,3.0
1216,881097,Parasuchus,237.0,227.0,Bayern,3.0
1217,882413,Zanclodon,237.0,227.0,Baden-Württemberg,3.0
1218,893426,Sanjuansaurus,237.0,227.0,San Juan,1.0
1219,908663,Eodromaeus,237.0,227.0,San Juan,1.0
1220,930893,Volcanosuchus,237.0,227.0,Madhya Pradesh,1.0
1221,933482,Teraterpeton,237.0,227.0,Nova Scotia,4.0
1222,933484,Teraterpeton,237.0,227.0,Nova Scotia,4.0
1223,933490,Hyperodapedon,237.0,227.0,Nova Scotia,4.0
1224,933978,Angistorhinus,237.0,227.0,Wyoming,4.0
1225,933979,Angistorhinus,237.0,227.0,Wyoming,4.0
1226,933983,Parasuchus,237.0,227.0,Wyoming,4.0
1227,933984,Angistorhinus,237.0,227.0,Wyoming,4.0
1228,933985,Angistorhinus,237.0,227.0,Wyoming,4.0
1229,933990,Desmatosuchus,237.0,227.0,Wyoming,4.0
1230,934045,Rutiodon,237.0,227.0,North Carolina,4.0
1231,1063632,Chromogisaurus,237.0,227.0,San Juan,1.0
1232,1088563,Parasuchus,237.0,227.0,Madhya Pradesh,1.0
1233,1093726,Pelecymala,237.0,227.0,England,3.0
1234,1093733,Sigmala,237.0,227.0,England,3.0
1235,1106819,Palaeosaurus,237.0,227.0,Baden-Württemberg,3.0
1236,1142068,Venaticosuchus,237.0,227.0,La Rioja,1.0
1237,1180352,Ignotosaurus,237.0,227.0,San Juan,1.0
1238,1181558,Hyperodapedon,237.0,227.0,San Juan,1.0
1239,1280502,Carnufex,237.0,227.0,North Carolina,4.0
1240,1302049,Hyperodapedon,237.0,227.0,Madhya Pradesh,1.0
1241,1308719,Dagasuchus,237.0,227.0,Rio Grande do Sul,1.0
1242,1308746,Polesinesuchus,237.0,227.0,Rio Grande do Sul,1.0
1243,1313374,Clevosaurus,237.0,227.0,England,3.0
1244,1313375,Diphydontosaurus,237.0,227.0,England,3.0
1245,1313378,Clevosaurus,237.0,227.0,England,3.0
1246,1313379,Diphydontosaurus,237.0,227.0,England,3.0
1247,1347712,Gorgetosuchus,237.0,227.0,North Carolina,4.0
1248,1347713,Lucasuchus,237.0,227.0,North Carolina,4.0
1249,1347716,Coahomasuchus,237.0,227.0,North Carolina,4.0
1250,1347761,Ixalerpeton,237.0,227.0,Rio Grande do Sul,1.0
1251,1347761,Ixalerpeton,237.0,227.0,Rio Grande do Sul,1.0
1252,1347762,Buriolestes,237.0,227.0,Rio Grande do Sul,1.0
1253,1347762,Buriolestes,237.0,227.0,Rio Grande do Sul,1.0
1254,1347794,Trialestes,237.0,227.0,La Rioja,1.0
1255,1349988,Pseudochampsa,237.0,227.0,San Juan,1.0
1256,1371695,Hypsognathus,237.0,227.0,Nova Scotia,4.0
1257,1393389,Clevosaurus,237.0,227.0,Wales,3.0
1258,1393401,Diphydontosaurus,237.0,227.0,Wales,3.0
1259,1400946,Heterodontichnites,237.0,227.0,New Mexico,4.0
1260,1406776,Ozimek,237.0,227.0,Slaskie,3.0
1261,1415801,Eorhynchochelys,237.0,227.0,Guizhou,2.0
1262,1417828,Dyoplax,237.0,227.0,Baden-Württemberg,3.0
1263,1418480,Trilophosaurus,237.0,227.0,Texas,4.0
1264,1418483,Spinosuchus,237.0,227.0,Texas,4.0
1265,1418485,Postosuchus,237.0,227.0,Texas,4.0
1266,1418487,Smilosuchus,237.0,227.0,Texas,4.0
1267,1418489,Calyptosuchus,237.0,227.0,Texas,4.0
1268,1419303,Erythrovenator,237.0,227.0,Rio Grande do Sul,1.0
1269,1430528,Angistorhinus,237.0,227.0,Marrakech-Safi,1.0
1270,1459722,Clevosaurus,237.0,227.0,Rio Grande do Sul,1.0
1271,1459725,Pampadromaeus,237.0,227.0,Rio Grande do Sul,1.0
1272,1475020,Lewisuchus,237.0,227.0,La Rioja,1.0
1273,1486217,Aenigmaspina,237.0,227.0,Wales,3.0
1274,1494772,Parasuchus,237.0,227.0,Madhya Pradesh,1.0
1275,1494773,Hyperodapedon,237.0,227.0,Madhya Pradesh,1.0
1276,1494781,Hyperodapedon,237.0,227.0,Madhya Pradesh,1.0
1277,1520765,Oryctorhynchus,237.0,227.0,Nova Scotia,4.0
1278,1520767,Oryctorhynchus,237.0,227.0,Nova Scotia,4.0
1279,1550422,Vinitasaura,237.0,227.0,Virginia,4.0
1280,1561501,Raibliania,237.0,227.0,,3.0
1281,1562556,Massospondylus,237.0,227.0,Mashonaland West,1.0
1282,1572197,Incertovenator,237.0,227.0,San Juan,1.0
1283,1574570,Pendraig,237.0,227.0,Wales,3.0
1284,1580068,Krzyzanowskisaurus,237.0,227.0,New Mexico,4.0
1285,1580069,Krzyzanowskisaurus,237.0,227.0,New Mexico,4.0
1286,1583925,Taytalura,237.0,227.0,San Juan,1.0
1287,1614363,Mbiresaurus,237.0,227.0,Mashonaland Central,1.0
1288,1614363,Mbiresaurus,237.0,227.0,Mashonaland Central,1.0
1289,1614367,Mbiresaurus,237.0,227.0,Mashonaland Central,1.0
1290,1614369,Mbiresaurus,237.0,227.0,Mashonaland Central,1.0
1291,1614372,Mbiresaurus,237.0,227.0,Mashonaland Central,1.0
1292,1624818,Amanasaurus,237.0,227.0,Rio Grande do Sul,1.0
1293,1633028,Venetoraptor,237.0,227.0,Rio Grande do Sul,1.0
1294,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1295,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1296,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1297,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1298,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1299,1638608,Hwiccewyrm,237.0,227.0,England,3.0
1300,1651915,Prestosuchus,237.0,227.0,Rio Grande do Sul,1.0
1301,1657016,Idiosaura,237.0,227.0,Virginia,4.0
1302,N325,Kuruxuchampsa,237.0,227.0,RS,1.0
1303,N515,Cornualbus,237.0,227.0,RS,1.0
1304,N516,Dynamosuchus,237.0,227.0,RS,1.0
1305,N517,Aetobarbakinoides,237.0,227.0,RS,1.0
1306,N518,Rauisuchus,237.0,227.0,RS,1.0
1307,N533,Beesiiwo,237.0,227.0,WY,
1308,N540,Threordatoth,237.0,227.0,Cromhall,3.0
1309,N541,Leptopleuron,237.0,227.0,Scotland,3.0
1310,N544,Ahvaytum,237.0,227.0,Fremont,
1311,N206,Eohyosaurus,246.7,237.0,FSTATE,1.0
1312,N207,Eohyosaurus,246.7,237.0,FSTATE,1.0
1313,N208,Erythrosuchus,246.7,237.0,ECAPE,1.0
1314,N209,Erythrosuchus,246.7,237.0,ECAPE,1.0
1315,N210,Erythrosuchus,246.7,237.0,ECAPE,1.0
1316,N211,Erythrosuchus,246.7,237.0,WCAPE,1.0
1317,N212,Erythrosuchus,246.7,237.0,ECAPE,1.0
1318,N213,Erythrosuchus,246.7,237.0,WCAPE,1.0
1319,N214,Erythrosuchus,246.7,237.0,WCAPE,1.0
1320,N215,Erythrosuchus,246.7,237.0,WCAPE,1.0
1321,N358,Mesosuchus,246.7,237.0,ECAPE,1.0
1322,N359,Mesosuchus,246.7,237.0,ECAPE,1.0
1323,N360,Mesosuchus,246.7,237.0,ECAPE,1.0
1324,N361,Mesosuchus,246.7,237.0,ECAPE,1.0
1325,N485,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1326,N486,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1327,N487,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1328,N488,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1329,N489,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1330,N490,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1331,N491,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1332,N492,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1333,N493,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1334,N494,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1335,N495,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
1336,N496,Stenaulorhynchus,246.7,237.0,Tanganyika,1.0
