id,occurrence_no,occurrence_no_AF,Rotated latitude,genus,age_max,age_min,Epoch,range,cc,state,county,formation,zone,collection_name,collection_aka
6597,777437,777437,32.92995,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Friuli-Venezia Giulia,Udine,Dolomia di Forni,,"Forchiar Creek, Enemonzo",Eudimorphodon rosenfeldi holotype site
6598,830904,830904,9.712786,Stegomus,216.7,213.2,Late Triassic,"(216.7, 213.2)",US,Connecticut,New Haven,New Haven,,"Freeman Clark Quarry, Fair Haven",Stegomus arcuatus holotype site
6599,846845,846845,20.34746,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6600,846846,846846,20.34746,Peteinosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6601,846847,846847,20.34746,Aetosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6602,846848,846848,20.34746,Peteinosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6603,846849,846849,20.34746,Eudimorphodon,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6604,851317,851317,20.34746,Drepanosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6605,851324,851324,20.34746,Vallesaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6606,851325,851325,20.34746,Vallesaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6607,851329,851329,20.34746,Megalancosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6608,851330,851330,20.34746,Megalancosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6609,876982,876982,20.34746,Bergamodactylus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6610,882304,882304,26.04535,Shastasaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",CA,British Columbia,British Columbia,Pardonet,Epigondolella postera,Sikanni Chief River,
6611,882305,882305,26.04535,Macgowania,216.7,213.2,Late Triassic,"(216.7, 213.2)",CA,British Columbia,British Columbia,Pardonet,Epigondolella postera,Sikanni Chief River,
6612,882306,882306,26.04535,Callawayia,216.7,213.2,Late Triassic,"(216.7, 213.2)",CA,British Columbia,British Columbia,Pardonet,Epigondolella postera,Sikanni Chief River,
6613,913310,913310,32.92995,Preondactylus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Dolomia di Forni,,"Outcrop F1, Seazza creek valley",
6614,913311,913311,32.92995,Drepanosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Friuli-Venezia Giulia,Friuli-Venezia Giulia,Dolomia di Forni,,"Outcrop F1, Seazza creek valley",
6615,915667,915667,20.34746,Langobardisaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6616,930888,930888,20.34746,Mystriosuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6617,930889,930889,20.34746,Mystriosuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6618,930895,930895,20.34746,Diphydontosaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Bergamo,Zorzino Limestone,,"Cene, Seriana Valley",
6619,1157811,1157811,-20.44913,Himalayasaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",CN,Tibet,Tibet,Qulonggongba,,"Qulonggongba Formation, Nielamu, Xizang",
6620,1402721,1402721,20.34746,Endennasaurus,216.7,213.2,Late Triassic,"(216.7, 213.2)",IT,Lombardia,Lombardia,Zorzino Limestone,,Endenna cave,
6621,1430263,1430263,32.59323,Apatosuchus,216.7,213.2,Late Triassic,"(216.7, 213.2)",DE,Baden-Württemberg,Baden-Württemberg,Löwenstein,,"Burrer Quarry, Pfaffenhofen","Burrerschen Quarry, Weisser Steinbruch, Heilbronn"
6622,N376,N376,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Rincão dos Weiss,Sanga do Cabral,Procolophon,MCN-PV-,
6623,N377,N377,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,-,Sanga do Cabral,Procolophon,UNIPAMPA,
6624,N378,N378,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Rincão dos Weiss,Sanga do Cabral,Procolophon,UFRGS-PV-,
6625,N379,N379,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Rincão dos Weiss,Sanga do Cabral,Procolophon,MCN-PV,
6626,N380,N380,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,-,Sanga do Cabral,Procolophon,UNIPAMPA,
6627,N381,N381,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,-,Sanga do Cabral,Procolophon,UNIPAMPA,
6628,N382,N382,-46.55808,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,-,Sanga do Cabral,Procolophon,UNIPAMPA,
6629,N383,N383,-46.55808,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,-,Sanga do Cabral,Procolophon,UNIPAMPA,
6630,N384,N384,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6631,N385,N385,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6632,N386,N386,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6633,N387,N387,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6634,N388,N388,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6635,N389,N389,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6636,N390,N390,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6637,N391,N391,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6638,N392,N392,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6639,N393,N393,-46.45692,Procolophon,249.9,246.7,Lower Triassic,"(249.9, 246.7)",BR,RS,Toroquá,Sanga do Cabral,Procolophon,UNIPAMPA,
6640,833484,833484,-37.33496,Barasaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",MG,Diana,Ambilobe,Middle Sakamena,,Diego Basin Early Triassic amniotes,
6641,833489,833489,-37.33496,Hovasaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",MG,Diana,Ambilobe,Middle Sakamena,,Diego Basin Early Triassic amniotes,
6642,980069,980069,-45.49458,Proterosuchus,251.902,246.7,Early Triassic,"(251.902, 246.7)",IN,West Bengal,West Bengal,Panchet,,Left bank river Damodar,
6643,1132153,1132153,-37.33496,Lasasaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",MG,Diana,Ambilobe,Middle Sakamena,,Ambodipo,Ambondipo
6644,1419840,1419840,-45.49458,Teratosaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",IN,West Bengal,West Bengal,Panchet,,Deoli,
6645,1420107,1420107,31.96631,Utatsusaurus,251.902,246.7,Early Triassic,"(251.902, 246.7)",CA,British Columbia,British Columbia,Sulphur Mountain,,"Wapiti Lake, Locality E",
6646,1284962,1284962,-63.02481,Palaeagama,254.14,251.2,Lopingian,"(254.14, 251.2)",ZA,Eastern Cape,Eastern Cape,,,Mount Frere,
6647,795305,795305,43.07523,Archosaurus,259.51,254.14,Lopingian,"(259.51, 254.14)",RU,Vladimir,Vyazniki,,Archosaurus rossicus,"Vyazniki Localities, PIN 1100",Klyazma River; Bykovka gully; Zelenaya Gorka; Bykovka lake; Bykovka; Vyazniki-1; Vyazniki-2; Metallist; Yartsevo; Tolmachevo; Balymotikha-1; Balymotikha-2
6648,795309,795309,43.07523,Obirkovia,259.51,254.14,Lopingian,"(259.51, 254.14)",RU,Vladimir,Vyazniki,,Archosaurus rossicus,"Vyazniki Localities, PIN 1100",Klyazma River; Bykovka gully; Zelenaya Gorka; Bykovka lake; Bykovka; Vyazniki-1; Vyazniki-2; Metallist; Yartsevo; Tolmachevo; Balymotikha-1; Balymotikha-2
6649,795351,795351,43.07523,Archosaurus,259.51,254.14,Lopingian,"(259.51, 254.14)",RU,Vladimir,Vyazniki,,Archosaurus rossicus,"Vyazniki Localities, PIN 1100",Klyazma River; Bykovka gully; Zelenaya Gorka; Bykovka lake; Bykovka; Vyazniki-1; Vyazniki-2; Metallist; Yartsevo; Tolmachevo; Balymotikha-1; Balymotikha-2
6650,795352,795352,46.3931,Archosaurus,259.51,254.14,Lopingian,"(259.51, 254.14)",RU,Nizhnii Novgorod,Tonshaevo,,Archosaurus rossicus,"Purly Locality, PIN 1538",
6651,796148,796148,45.40269,Kinelia,259.51,254.14,Lopingian,"(259.51, 254.14)",RU,Orenburg,Grachevskii,Kutulukskaya,,"Vozdvizhenka, PIN 4538, locality 76 of Tverdokhlebov et al. 2005",
6652,1382107,1382107,43.07523,Archosaurus,259.51,256.8,Lopingian,"(259.51, 256.8)",RU,Vladimir,Vyazniki,,,"Sokovka, PIN 5022",
6653,880946,880946,18.78245,Tanystropheus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Wusha,Falang,,Nimaigu Village,
6654,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6655,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6656,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6657,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6658,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6659,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6660,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6661,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6662,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6663,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6664,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6665,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6666,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6667,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6668,892336,892336,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6669,893428,893428,18.78245,Anshunsaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6670,893428,893428,18.78245,Anshunsaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6671,899638,899638,18.78245,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Langmu, Tachai village, Tingshao of Shingyi Hsien","Dazhai, Dingxiao"
6672,906398,906398,27.72418,Batrachotomus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Hohenlohekreis,Erfurt,,Kupferzell bonebed,Kupferzell-Bauersbach
6673,906404,906404,27.72418,Batrachotomus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6674,906408,906408,27.72418,Batrachotomus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Crailsheim,
6675,929791,929791,27.72418,Neusticosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Hohenlohekreis,Erfurt,,Kupferzell bonebed,Kupferzell-Bauersbach
6676,929792,929792,27.72418,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Hohenlohekreis,Erfurt,,Kupferzell bonebed,Kupferzell-Bauersbach
6677,929794,929794,27.72418,Tanystropheus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Hohenlohekreis,Erfurt,,Kupferzell bonebed,Kupferzell-Bauersbach
6678,945415,945415,12.62107,Cosesaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Tarragona,Tarragona,Muschelkalk,,Montral-Alcover quarries,
6679,945416,945416,12.62107,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Tarragona,Tarragona,Muschelkalk,,Montral-Alcover quarries,
6680,945417,945417,12.62107,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Tarragona,Tarragona,Muschelkalk,,Montral-Alcover quarries,
6682,1091750,1091750,26.11694,Psephosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Ludwigsburg,Erfurt,,Hoheneck,
6683,1094786,1094786,26.11694,Simosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Ludwigsburg,Erfurt,,Hoheneck,
6684,1094791,1094791,22.30036,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,Lecco,Lecco,Perledo-Varenna,,"Quarry between Varenna and Regoledo, Perledo (SMF collection)",
6685,1094800,1094800,26.11694,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Ludwigsburg,Erfurt,,Hoheneck,
6686,1094875,1094875,26.11694,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Ludwigsburg,Erfurt,,Hoheneck,
6687,1094876,1094876,27.72418,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Thuringia,Erfurt,Erfurt,,"Molsdorf, Arnstadt",
6688,1094885,1094885,22.30036,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,Lecco,Lecco,Perledo-Varenna,,"Quarry between Varenna and Regoledo, Perledo (SMF collection)",
6689,1094886,1094886,22.30036,Neusticosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,Lecco,Lecco,Perledo-Varenna,,"Quarry between Varenna and Regoledo, Perledo (SMF collection)",
6690,1094889,1094889,22.30036,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,,,Meride,,"Cà del Frate, Viggiù, Monte San Giorgio",
6691,1094890,1094890,22.30036,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,,,Meride,,"Cà del Frate, Viggiù, Monte San Giorgio",
6692,1142026,1142026,27.72418,Jaxtasuchus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6693,1142027,1142027,27.72418,Jaxtasuchus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,"Schneider Quarry, Vellberg-Ummenhofen",
6694,1142028,1142028,27.72418,Jaxtasuchus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Hohenlohekreis,Erfurt,,Kupferzell bonebed,Kupferzell-Bauersbach
6695,1142046,1142046,27.72418,Jaxtasuchus,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Baden-Württemberg,Erfurt,,Zwingelhausen,
6696,1285800,1285800,27.72418,Pappochelys,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6697,1374081,1374081,26.11694,Zanclodon,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Ludwigsburg,Erfurt,,Hoheneck,
6698,1406769,1406769,24.48539,Megachirella,246.7,242,Middle Triassic,"(246.7, 242.0)",IT,Alto Adige,Alto Adige,Dont,,"Above bed K11, Monte Prà della Vacca / Kuehwiesenkopf area",
6699,1406772,1406772,27.72418,Fraxinisaura,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6700,1415008,1415008,29.56131,Dactylosaurus,246.7,242,Middle Triassic,"(246.7, 242.0)",PL,,,Karchowice,,"Kamien Slaski, Opole",Reef 65
6701,1415011,1415011,22.30036,Neusticosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,,,Meride,,"Cà del Frate, Viggiù, Monte San Giorgio",
6702,1415012,1415012,27.62263,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",AT,Karnten,Gailtaler Alps,Partnach,,Kellerberg Quarry,Stadelbachgraben
6703,1415013,1415013,27.62263,Neusticosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",AT,Karnten,Gailtaler Alps,Partnach,,Kellerberg Quarry,Stadelbachgraben
6704,1415537,1415537,18.78245,Anshunsaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6705,1415694,1415694,18.78245,Wangosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6706,1417409,1417409,18.78245,Askeptosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Yunnan,Luoping,Gejiu,Regoledanus,"Niubudai village, Banqiao, Luoping",
6707,1417410,1417410,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Yunnan,Luoping,Gejiu,Regoledanus,"Niubudai village, Banqiao, Luoping",
6708,1418453,1418453,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 35, Nimaigu Village, Wusha Township, Xingyi",
6709,1418457,1418457,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 44f, Nimaigu Village, Wusha Township, Xingyi",
6710,1418461,1418461,18.78245,Keichousaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 30, Nimaigu Village, Wusha Township, Xingyi",
6711,1418462,1418462,18.78245,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 30, Nimaigu Village, Wusha Township, Xingyi",
6712,1418463,1418463,18.78245,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 30, Nimaigu Village, Wusha Township, Xingyi",
6713,1418464,1418464,18.78245,Wangosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 37, Nimaigu Village, Wusha Township, Xingyi",
6714,1418465,1418465,18.78245,Yunguisaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 37, Nimaigu Village, Wusha Township, Xingyi",
6715,1418466,1418466,18.78245,Qianichthyosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 46, Nimaigu Village, Wusha Township, Xingyi",
6716,1418467,1418467,18.78245,Xinpusaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 46, Nimaigu Village, Wusha Township, Xingyi",
6717,1418469,1418469,18.78245,Qianichthyosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 50, Nimaigu Village, Wusha Township, Xingyi",
6718,1418470,1418470,18.78245,Guizhouichthyosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 50, Nimaigu Village, Wusha Township, Xingyi",
6719,1418471,1418471,18.78245,Xinpusaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 50, Nimaigu Village, Wusha Township, Xingyi",
6720,1418472,1418472,18.78245,Guizhouichthyosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 53, Nimaigu Village, Wusha Township, Xingyi",
6721,1418474,1418474,18.78245,Xinpusaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 45, Nimaigu Village, Wusha Township, Xingyi",
6722,1418475,1418475,18.78245,Xinpusaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Guizhou,Falang,,"Layer 53, Nimaigu Village, Wusha Township, Xingyi",
6723,1418476,1418476,18.78245,Qianichthyosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6724,1418525,1418525,18.78245,Lariosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Yunnan,Luoping,Gejiu,Regoledanus,"Niubudai village, Banqiao, Luoping",
6725,1418528,1418528,12.62107,Ceresiosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Tarragona,Tarragona,Muschelkalk,,Montral-Alcover quarries,
6726,1418529,1418529,12.62107,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Tarragona,Tarragona,Muschelkalk,,Montral-Alcover quarries,
6727,1418652,1418652,18.78245,Macrocnemus,239.7,237,Middle Triassic,"(239.7, 237.0)",CN,Guizhou,Qianxinan,Falang,,"Wusha, Xingyi (IVPP collection)",
6728,1418893,1418893,11.77609,Nothosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",ES,Soria,Soria,Royuela,,Fuencaliente de Medinaceli,
6729,1419214,1419214,27.72418,Horaffia,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,"Schneider Quarry, Vellberg-Ummenhofen",
6730,1419216,1419216,27.72418,Horaffia,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6731,1419217,1419217,27.72418,Horaffia,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Baden-Württemberg,Erfurt,,"Feldner Quarry, Satteldorf-Barenhalden",
6732,1420037,1420037,24.48539,Tholodus,246.7,242,Middle Triassic,"(246.7, 242.0)",IT,Udine,Arta Terme,Dont / M. Bivera,,"Loofs Creek, Plan Cocés",Rio dai Loofs
6733,1439334,1439334,22.30036,Odoiporosaurus,239.7,237,Middle Triassic,"(239.7, 237.0)",IT,,,Meride,,"Rio Vallone, Viggiù, Monte San Giorgio",
6734,1495723,1495723,27.72418,Vellbergia,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
6735,1519520,1519520,27.72418,Polymorphodon,239.7,237,Middle Triassic,"(239.7, 237.0)",DE,Baden-Württemberg,Schwäbisch Hall,Erfurt,,Vellberg-Eschenau,Schumann Quarry
