id,occurrence_no,Taxon,MaxAge,MinAge,Locality,Area
10015,891052,Pascualgnathus,237.0,227.0,Mendoza,1
10016,891052,Pascualgnathus,237.0,227.0,Mendoza,1
10017,891052,Pascualgnathus,237.0,227.0,Mendoza,1
10026,518728,Exaeretodon,237.0,227.0,San Juan,1
10027,518728,Exaeretodon,237.0,227.0,San Juan,1
10028,518728,Exaeretodon,237.0,227.0,San Juan,1
10029,474118,Chiniquodon,237.0,227.0,San Juan,1
10033,366442,Ischigualastia,237.0,227.0,San Juan,1
10034,366442,Ischigualastia,237.0,227.0,San Juan,1
10035,366442,Ischigualastia,237.0,227.0,San Juan,1
10036,366442,Ischigualastia,237.0,227.0,San Juan,1
10037,366442,Ischigualastia,237.0,227.0,San Juan,1
10038,256439,Exaeretodon,237.0,227.0,San Juan,1
10039,256438,Ischigualastia,237.0,227.0,San Juan,1
10040,N316,Ischigualastia,237.0,227.0,San Juan,1
10041,N317,Ischigualastia,237.0,227.0,San Juan,1
10049,1607307,Tessellatia,227.0,208.5,La Rioja,1
10063,923099,Jachaleria,227.0,208.5,San Juan,1
10064,923084,Chaliminia,227.0,208.5,La Rioja,1
10087,907014,Chaliminia,227.0,208.5,La Rioja,1
10253,1382112,Mojo,208.5,201.4,Gaume,3
10254,1347032,Thomasia,208.5,201.4,Gaume,3
10263,1063536,Thomasia,208.5,201.4,Gaume,3
10272,966766,Microscalenodon,208.5,201.4,Gaume,3
10276,966760,Lepagia,208.5,201.4,Gaume,3
10277,966759,Gaumia,208.5,201.4,Gaume,3
10278,966758,Gaumia,208.5,201.4,Gaume,3
10279,966757,Pseudotriconodon,208.5,201.4,Gaume,3
10291,639660,Habayia,208.5,201.4,Gaume,3
7549,1368858,Pampaphoneus,266.9,259.51,Rio Grande do Sul,1
7550,1364364,Rastodon,266.9,259.51,Rio Grande do Sul,1
7561,N367,Pampaphoneus,266.9,264.28,RS,1
9535,1419583,Stahleckeria,247.2,237.0,Rio Grande do Sul,1
9549,930803,Luangwa,246.7,237.0,Rio Grande do Sul,1
9753,1405276,Scalenodon,242.0,237.0,Rio Grande do Sul,1
9755,1308745,Massetognathus,242.0,237.0,Rio Grande do Sul,1
9756,983911,Massetognathus,242.0,237.0,Rio Grande do Sul,1
9757,983910,Candelariodon,242.0,237.0,Rio Grande do Sul,1
9758,924723,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9759,922686,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9763,922131,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9764,922131,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9765,922130,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9766,922061,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9767,922060,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9768,922059,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9769,922058,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9770,896162,Exaeretodon,242.0,237.0,Rio Grande do Sul,1
9771,896161,Traversodon,242.0,237.0,Rio Grande do Sul,1
9772,896160,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9773,896158,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9774,896149,Traversodon,242.0,237.0,Rio Grande do Sul,1
9775,896143,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9776,896004,Dicynodon,242.0,237.0,Rio Grande do Sul,1
9777,895946,Stahleckeria,242.0,237.0,Rio Grande do Sul,1
9778,895943,Stahleckeria,242.0,237.0,Rio Grande do Sul,1
9779,895299,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9780,895298,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9781,895297,Massetognathus,242.0,237.0,Rio Grande do Sul,1
9782,895296,Protuberum,242.0,237.0,Rio Grande do Sul,1
9783,895293,Protuberum,242.0,237.0,Rio Grande do Sul,1
9784,895290,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9785,895281,Massetognathus,242.0,237.0,Rio Grande do Sul,1
9786,895280,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9787,843441,Protheriodon,242.0,237.0,Rio Grande do Sul,1
9789,668717,Traversodon,242.0,237.0,Rio Grande do Sul,1
9790,668696,Stahleckeria,242.0,237.0,Rio Grande do Sul,1
9791,668171,Chiniquodon,242.0,237.0,Rio Grande do Sul,1
9798,486191,Exaeretodon,242.0,237.0,Rio Grande do Sul,1
9799,486190,Stahleckeria,242.0,237.0,Rio Grande do Sul,1
9800,382161,Dinodontosaurus,242.0,237.0,Rio Grande do Sul,1
9801,382160,Stahleckeria,242.0,237.0,Rio Grande do Sul,1
9809,N5,Aleodon,242.0,237.0,RS,1
9810,N6,Aleodon,242.0,237.0,RS,1
9811,N7,Aleodon,242.0,237.0,RS,1
9812,N8,Aleodon,242.0,237.0,RS,1
9813,N14,Bonacynodon,242.0,237.0,RS,1
9814,N15,Bonacynodon,242.0,237.0,RS,1
9815,N36,Chiniquodon,242.0,237.0,RS,1
9816,N37,Chiniquodon,242.0,237.0,RS,1
9817,N52,Dinodontosaurus,242.0,237.0,RS,1
9818,N53,Dinodontosaurus,242.0,237.0,RS,1
9819,N54,Dinodontosaurus,242.0,237.0,RS,1
9820,N55,Dinodontosaurus,242.0,237.0,RS,1
9821,N56,Dinodontosaurus,242.0,237.0,RS,1
9822,N57,Dinodontosaurus,242.0,237.0,RS,1
9823,N58,Dinodontosaurus,242.0,237.0,RS,1
9824,N59,Dinodontosaurus,242.0,237.0,RS,1
9825,N60,Dinodontosaurus,242.0,237.0,RS,1
9826,N61,Dinodontosaurus,242.0,237.0,RS,1
9827,N62,Dinodontosaurus,242.0,237.0,RS,1
9828,N63,Dinodontosaurus,242.0,237.0,RS,1
9829,N64,Dinodontosaurus,242.0,237.0,RS,1
9830,N65,Dinodontosaurus,242.0,237.0,RS,1
9831,N66,Dinodontosaurus,242.0,237.0,RS,1
9832,N67,Dinodontosaurus,242.0,237.0,RS,1
9833,N68,Dinodontosaurus,242.0,237.0,RS,1
9834,N69,Dinodontosaurus,242.0,237.0,RS,1
9835,N70,Dinodontosaurus,242.0,237.0,RS,1
9836,N71,Dinodontosaurus,242.0,237.0,RS,1
9837,N72,Dinodontosaurus,242.0,237.0,RS,1
9838,N73,Dinodontosaurus,242.0,237.0,RS,1
9839,N74,Dinodontosaurus,242.0,237.0,RS,1
9840,N75,Dinodontosaurus,242.0,237.0,RS,1
9841,N76,Dinodontosaurus,242.0,237.0,RS,1
9842,N77,Dinodontosaurus,242.0,237.0,RS,1
9843,N78,Dinodontosaurus,242.0,237.0,RS,1
9844,N79,Dinodontosaurus,242.0,237.0,RS,1
9845,N80,Dinodontosaurus,242.0,237.0,RS,1
9846,N81,Dinodontosaurus,242.0,237.0,RS,1
9847,N82,Dinodontosaurus,242.0,237.0,RS,1
9848,N83,Dinodontosaurus,242.0,237.0,RS,1
9849,N84,Dinodontosaurus,242.0,237.0,RS,1
9850,N85,Dinodontosaurus,242.0,237.0,RS,1
9851,N86,Dinodontosaurus,242.0,237.0,RS,1
9852,N87,Dinodontosaurus,242.0,237.0,RS,1
9853,N88,Dinodontosaurus,242.0,237.0,RS,1
9854,N89,Dinodontosaurus,242.0,237.0,RS,1
9855,N90,Dinodontosaurus,242.0,237.0,RS,1
9856,N91,Dinodontosaurus,242.0,237.0,RS,1
9857,N92,Dinodontosaurus,242.0,237.0,RS,1
9858,N93,Dinodontosaurus,242.0,237.0,RS,1
9859,N94,Dinodontosaurus,242.0,237.0,RS,1
9860,N95,Dinodontosaurus,242.0,237.0,RS,1
9861,N96,Dinodontosaurus,242.0,237.0,RS,1
9862,N97,Dinodontosaurus,242.0,237.0,RS,1
9863,N98,Dinodontosaurus,242.0,237.0,RS,1
9864,N99,Dinodontosaurus,242.0,237.0,RS,1
9865,N100,Dinodontosaurus,242.0,237.0,RS,1
9866,N101,Dinodontosaurus,242.0,237.0,RS,1
9867,N102,Dinodontosaurus,242.0,237.0,RS,1
9868,N103,Dinodontosaurus,242.0,237.0,RS,1
9869,N104,Dinodontosaurus,242.0,237.0,RS,1
9870,N105,Dinodontosaurus,242.0,237.0,RS,1
9871,N106,Dinodontosaurus,242.0,237.0,RS,1
9872,N107,Dinodontosaurus,242.0,237.0,RS,1
9873,N108,Dinodontosaurus,242.0,237.0,RS,1
9874,N109,Dinodontosaurus,242.0,237.0,RS,1
9875,N110,Dinodontosaurus,242.0,237.0,RS,1
9876,N111,Dinodontosaurus,242.0,237.0,RS,1
9877,N112,Dinodontosaurus,242.0,237.0,RS,1
9878,N113,Dinodontosaurus,242.0,237.0,RS,1
9879,N114,Dinodontosaurus,242.0,237.0,RS,1
9880,N115,Dinodontosaurus,242.0,237.0,RS,1
9881,N116,Dinodontosaurus,242.0,237.0,RS,1
9882,N117,Dinodontosaurus,242.0,237.0,RS,1
9883,N118,Dinodontosaurus,242.0,237.0,RS,1
9884,N119,Dinodontosaurus,242.0,237.0,RS,1
9885,N120,Dinodontosaurus,242.0,237.0,RS,1
9886,N121,Dinodontosaurus,242.0,237.0,RS,1
9887,N122,Dinodontosaurus,242.0,237.0,RS,1
9888,N123,Dinodontosaurus,242.0,237.0,RS,1
9889,N124,Dinodontosaurus,242.0,237.0,RS,1
9890,N125,Dinodontosaurus,242.0,237.0,RS,1
9891,N126,Dinodontosaurus,242.0,237.0,RS,1
9892,N127,Dinodontosaurus,242.0,237.0,RS,1
9893,N128,Dinodontosaurus,242.0,237.0,RS,1
9894,N129,Dinodontosaurus,242.0,237.0,RS,1
9895,N130,Dinodontosaurus,242.0,237.0,RS,1
9896,N131,Dinodontosaurus,242.0,237.0,RS,1
9897,N132,Dinodontosaurus,242.0,237.0,RS,1
9898,N133,Dinodontosaurus,242.0,237.0,RS,1
9899,N134,Dinodontosaurus,242.0,237.0,RS,1
9900,N135,Dinodontosaurus,242.0,237.0,RS,1
9901,N136,Dinodontosaurus,242.0,237.0,RS,1
9902,N137,Dinodontosaurus,242.0,237.0,RS,1
9903,N138,Dinodontosaurus,242.0,237.0,RS,1
9904,N139,Dinodontosaurus,242.0,237.0,RS,1
9905,N140,Dinodontosaurus,242.0,237.0,RS,1
9906,N141,Dinodontosaurus,242.0,237.0,RS,1
9907,N142,Dinodontosaurus,242.0,237.0,RS,1
9908,N143,Dinodontosaurus,242.0,237.0,RS,1
9909,N144,Dinodontosaurus,242.0,237.0,RS,1
9910,N145,Dinodontosaurus,242.0,237.0,RS,1
9911,N146,Dinodontosaurus,242.0,237.0,RS,1
9912,N147,Dinodontosaurus,242.0,237.0,RS,1
9913,N148,Dinodontosaurus,242.0,237.0,RS,1
9914,N149,Dinodontosaurus,242.0,237.0,RS,1
9915,N150,Dinodontosaurus,242.0,237.0,RS,1
9916,N151,Dinodontosaurus,242.0,237.0,RS,1
9917,N152,Dinodontosaurus,242.0,237.0,RS,1
9918,N153,Dinodontosaurus,242.0,237.0,RS,1
9919,N154,Dinodontosaurus,242.0,237.0,RS,1
9920,N155,Dinodontosaurus,242.0,237.0,RS,1
9921,N156,Dinodontosaurus,242.0,237.0,RS,1
9922,N157,Dinodontosaurus,242.0,237.0,RS,1
9923,N158,Dinodontosaurus,242.0,237.0,RS,1
9924,N159,Dinodontosaurus,242.0,237.0,RS,1
9925,N160,Dinodontosaurus,242.0,237.0,RS,1
9926,N161,Dinodontosaurus,242.0,237.0,RS,1
9927,N162,Dinodontosaurus,242.0,237.0,RS,1
9928,N163,Dinodontosaurus,242.0,237.0,RS,1
9929,N164,Dinodontosaurus,242.0,237.0,RS,1
9930,N165,Dinodontosaurus,242.0,237.0,RS,1
9931,N166,Dinodontosaurus,242.0,237.0,RS,1
9932,N167,Dinodontosaurus,242.0,237.0,RS,1
9933,N168,Dinodontosaurus,242.0,237.0,RS,1
9934,N169,Dinodontosaurus,242.0,237.0,RS,1
9935,N170,Dinodontosaurus,242.0,237.0,RS,1
9936,N171,Dinodontosaurus,242.0,237.0,RS,1
9937,N172,Dinodontosaurus,242.0,237.0,RS,1
9938,N173,Dinodontosaurus,242.0,237.0,RS,1
9939,N174,Dinodontosaurus,242.0,237.0,RS,1
9940,N175,Dinodontosaurus,242.0,237.0,RS,1
9941,N176,Dinodontosaurus,242.0,237.0,RS,1
9942,N177,Dinodontosaurus,242.0,237.0,RS,1
9943,N178,Dinodontosaurus,242.0,237.0,RS,1
9944,N179,Dinodontosaurus,242.0,237.0,RS,1
9945,N180,Dinodontosaurus,242.0,237.0,RS,1
9946,N181,Dinodontosaurus,242.0,237.0,RS,1
9947,N182,Dinodontosaurus,242.0,237.0,RS,1
9948,N183,Dinodontosaurus,242.0,237.0,RS,1
9949,N184,Dinodontosaurus,242.0,237.0,RS,1
9950,N185,Dinodontosaurus,242.0,237.0,RS,1
9951,N186,Dinodontosaurus,242.0,237.0,RS,1
9952,N187,Dinodontosaurus,242.0,237.0,RS,1
9953,N188,Dinodontosaurus,242.0,237.0,RS,1
9954,N189,Dinodontosaurus,242.0,237.0,RS,1
9955,N190,Dinodontosaurus,242.0,237.0,RS,1
9956,N191,Dinodontosaurus,242.0,237.0,RS,1
9957,N192,Dinodontosaurus,242.0,237.0,RS,1
9958,N193,Dinodontosaurus,242.0,237.0,RS,1
9959,N194,Dinodontosaurus,242.0,237.0,RS,1
9960,N195,Dinodontosaurus,242.0,237.0,RS,1
9961,N196,Dinodontosaurus,242.0,237.0,RS,1
9962,N197,Dinodontosaurus,242.0,237.0,RS,1
9963,N198,Dinodontosaurus,242.0,237.0,RS,1
9964,N199,Dinodontosaurus,242.0,237.0,RS,1
9965,N200,Dinodontosaurus,242.0,237.0,RS,1
9966,N201,Dinodontosaurus,242.0,237.0,RS,1
9967,N202,Dinodontosaurus,242.0,237.0,RS,1
9968,N203,Dinodontosaurus,242.0,237.0,RS,1
9969,N204,Dinodontosaurus,242.0,237.0,RS,1
9970,N346,Luangwa,242.0,237.0,RS,1
9971,N352,Massetognathus,242.0,237.0,RS,1
9972,N353,Massetognathus,242.0,237.0,RS,1
9973,N354,Massetognathus,242.0,237.0,RS,1
9974,N355,Massetognathus,242.0,237.0,RS,1
9975,N356,Massetognathus,242.0,237.0,RS,1
9976,N368,Paratraversodon,242.0,237.0,RS,1
9977,N394,Protuberum,242.0,237.0,RS,1
9978,N395,Protuberum,242.0,237.0,RS,1
9979,N396,Protuberum,242.0,237.0,RS,1
9980,N412,Sangusaurus,242.0,237.0,RS,1
9981,N483,Stahleckeria,242.0,237.0,RS,1
9982,N484,Stahleckeria,242.0,237.0,RS,1
9984,N357,Massetognathus,242.0,237.0,RS,1
9990,1459724,Trucidocynodon,237.0,227.0,Rio Grande do Sul,1
9991,1459723,Exaeretodon,237.0,227.0,Rio Grande do Sul,1
9993,1419298,Siriusgnathus,237.0,227.0,Rio Grande do Sul,1
9997,1405852,Santacruzgnathus,237.0,227.0,Rio Grande do Sul,1
10008,895287,Massetognathus,237.0,227.0,Rio Grande do Sul,1
10009,895286,Probainognathus,237.0,227.0,Rio Grande do Sul,1
10010,895285,Menadon,237.0,227.0,Rio Grande do Sul,1
10011,895283,Chiniquodon,237.0,227.0,Rio Grande do Sul,1
10018,890994,Santacruzodon,237.0,227.0,Rio Grande do Sul,1
10042,N413,Santacruzodon,237.0,227.0,RS,1
10043,N414,Santacruzodon,237.0,227.0,RS,1
10044,N415,Santacruzodon,237.0,227.0,RS,1
10045,N416,Santacruzodon,237.0,227.0,RS,1
10046,N527,Agudotherium,237.0,227.0,RS,1
10047,1405853,Bonacynodon,237.0,233.4,Rio Grande do Sul,1
10048,1419204,Prozostrodon,233.4,227.0,Rio Grande do Sul,1
10050,1539173,Jachaleria,227.0,208.5,Rio Grande do Sul,1
10052,1475026,Siriusgnathus,227.0,208.5,Rio Grande do Sul,1
10053,1475025,Siriusgnathus,227.0,208.5,Rio Grande do Sul,1
10054,1308742,Botucaraitherium,227.0,208.5,Rio Grande do Sul,1
10055,930811,Minicynodon,227.0,208.5,Rio Grande do Sul,1
10056,930810,Irajatherium,227.0,208.5,Rio Grande do Sul,1
10057,930808,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10058,924733,Riograndia,227.0,208.5,Rio Grande do Sul,1
10059,924731,Jachaleria,227.0,208.5,Rio Grande do Sul,1
10060,924731,Jachaleria,227.0,208.5,Rio Grande do Sul,1
10061,924731,Jachaleria,227.0,208.5,Rio Grande do Sul,1
10062,924731,Jachaleria,227.0,208.5,Rio Grande do Sul,1
10065,923079,Riograndia,227.0,208.5,Rio Grande do Sul,1
10066,923079,Riograndia,227.0,208.5,Rio Grande do Sul,1
10067,923079,Riograndia,227.0,208.5,Rio Grande do Sul,1
10068,923079,Riograndia,227.0,208.5,Rio Grande do Sul,1
10069,923079,Riograndia,227.0,208.5,Rio Grande do Sul,1
10070,922132,Irajatherium,227.0,208.5,Rio Grande do Sul,1
10071,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10072,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10073,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10074,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10075,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10076,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10077,907153,Riograndia,227.0,208.5,Rio Grande do Sul,1
10078,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10079,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10080,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10081,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10082,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10083,907152,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10084,907133,Brasilodon,227.0,208.5,Rio Grande do Sul,1
10085,907133,Brasilodon,227.0,208.5,Rio Grande do Sul,1
10086,907133,Brasilodon,227.0,208.5,Rio Grande do Sul,1
10103,741856,Brasilitherium,227.0,208.5,Rio Grande do Sul,1
10104,536061,Riograndia,227.0,208.5,Rio Grande do Sul,1
10109,N16,Brasilodon,227.0,208.5,RS,1
10110,N17,Brasilodon,227.0,208.5,RS,1
10111,N18,Brasilodon,227.0,208.5,RS,1
10112,N19,Brasilodon,227.0,208.5,RS,1
10113,N20,Brasilodon,227.0,208.5,RS,1
10114,N21,Brasilodon,227.0,208.5,RS,1
10115,N22,Brasilodon,227.0,208.5,RS,1
10116,N23,Brasilodon,227.0,208.5,RS,1
10117,N24,Brasilodon,227.0,208.5,RS,1
10118,N25,Brasilodon,227.0,208.5,RS,1
10119,N26,Brasilodon,227.0,208.5,RS,1
10120,N27,Brasilodon,227.0,208.5,RS,1
10121,N28,Brasilodon,227.0,208.5,RS,1
10122,N29,Brasilodon,227.0,208.5,RS,1
10123,N216,Exaeretodon,227.0,208.5,RS,1
10124,N217,Exaeretodon,227.0,208.5,RS,1
10125,N218,Exaeretodon,227.0,208.5,RS,1
10126,N219,Exaeretodon,227.0,208.5,RS,1
10127,N220,Exaeretodon,227.0,208.5,RS,1
10128,N221,Exaeretodon,227.0,208.5,RS,1
10129,N222,Exaeretodon,227.0,208.5,RS,1
10130,N223,Exaeretodon,227.0,208.5,RS,1
10131,N224,Exaeretodon,227.0,208.5,RS,1
10132,N225,Exaeretodon,227.0,208.5,RS,1
10133,N226,Exaeretodon,227.0,208.5,RS,1
10134,N227,Exaeretodon,227.0,208.5,RS,1
10135,N228,Exaeretodon,227.0,208.5,RS,1
10136,N229,Exaeretodon,227.0,208.5,RS,1
10137,N230,Exaeretodon,227.0,208.5,RS,1
10138,N231,Exaeretodon,227.0,208.5,RS,1
10139,N232,Exaeretodon,227.0,208.5,RS,1
10140,N233,Exaeretodon,227.0,208.5,RS,1
10141,N234,Exaeretodon,227.0,208.5,RS,1
10142,N235,Exaeretodon,227.0,208.5,RS,1
10143,N236,Exaeretodon,227.0,208.5,RS,1
10144,N237,Exaeretodon,227.0,208.5,RS,1
10145,N238,Exaeretodon,227.0,208.5,RS,1
10146,N239,Exaeretodon,227.0,208.5,RS,1
10147,N240,Exaeretodon,227.0,208.5,RS,1
10148,N241,Exaeretodon,227.0,208.5,RS,1
10149,N242,Exaeretodon,227.0,208.5,RS,1
10150,N243,Exaeretodon,227.0,208.5,RS,1
10151,N244,Exaeretodon,227.0,208.5,RS,1
10152,N319,Jachaleria,227.0,208.5,RS,1
10153,N320,Jachaleria,227.0,208.5,RS,1
10154,N321,Jachaleria,227.0,208.5,RS,1
10155,N322,Jachaleria,227.0,208.5,RS,1
10156,N323,Jachaleria,227.0,208.5,RS,1
10157,N402,Prozostrodon,227.0,208.5,RS,1
10158,N409,Riograndia,227.0,208.5,RS,1
10159,N417,Santagnathus,227.0,208.5,RS,1
10160,N418,Santagnathus,227.0,208.5,RS,1
10161,N419,Santagnathus,227.0,208.5,RS,1
10162,N420,Santagnathus,227.0,208.5,RS,1
10163,N421,Santagnathus,227.0,208.5,RS,1
10164,N422,Santagnathus,227.0,208.5,RS,1
10165,N423,Santagnathus,227.0,208.5,RS,1
10166,N424,Santagnathus,227.0,208.5,RS,1
10167,N425,Santagnathus,227.0,208.5,RS,1
10168,N426,Santagnathus,227.0,208.5,RS,1
10169,N427,Santagnathus,227.0,208.5,RS,1
10170,N428,Santagnathus,227.0,208.5,RS,1
10171,N429,Santagnathus,227.0,208.5,RS,1
10172,N430,Santagnathus,227.0,208.5,RS,1
10173,N431,Santagnathus,227.0,208.5,RS,1
10174,N432,Santagnathus,227.0,208.5,RS,1
10175,N433,Santagnathus,227.0,208.5,RS,1
10176,N434,Santagnathus,227.0,208.5,RS,1
10177,N435,Santagnathus,227.0,208.5,RS,1
10178,N436,Santagnathus,227.0,208.5,RS,1
10179,N437,Santagnathus,227.0,208.5,RS,1
10180,N438,Santagnathus,227.0,208.5,RS,1
10181,N439,Santagnathus,227.0,208.5,RS,1
10182,N440,Santagnathus,227.0,208.5,RS,1
10183,N441,Santagnathus,227.0,208.5,RS,1
10184,N442,Santagnathus,227.0,208.5,RS,1
10185,N443,Santagnathus,227.0,208.5,RS,1
10186,N444,Santagnathus,227.0,208.5,RS,1
10187,N445,Santagnathus,227.0,208.5,RS,1
10188,N446,Santagnathus,227.0,208.5,RS,1
10189,N447,Santagnathus,227.0,208.5,RS,1
10190,N448,Santagnathus,227.0,208.5,RS,1
10191,N449,Santagnathus,227.0,208.5,RS,1
10192,N450,Santagnathus,227.0,208.5,RS,1
10193,N451,Santagnathus,227.0,208.5,RS,1
10194,N452,Santagnathus,227.0,208.5,RS,1
10195,N453,Santagnathus,227.0,208.5,RS,1
10196,N454,Santagnathus,227.0,208.5,RS,1
10197,N455,Santagnathus,227.0,208.5,RS,1
10198,N456,Santagnathus,227.0,208.5,RS,1
10199,N457,Santagnathus,227.0,208.5,RS,1
10200,N458,Santagnathus,227.0,208.5,RS,1
10201,N459,Santagnathus,227.0,208.5,RS,1
10202,N460,Santagnathus,227.0,208.5,RS,1
10203,N461,Santagnathus,227.0,208.5,RS,1
10204,N462,Santagnathus,227.0,208.5,RS,1
10205,N463,Santagnathus,227.0,208.5,RS,1
10206,N464,Santagnathus,227.0,208.5,RS,1
10207,N465,Santagnathus,227.0,208.5,RS,1
10208,N466,Santagnathus,227.0,208.5,RS,1
10209,N467,Santagnathus,227.0,208.5,RS,1
10210,N468,Santagnathus,227.0,208.5,RS,1
10211,N469,Santagnathus,227.0,208.5,RS,1
10212,N470,Santagnathus,227.0,208.5,RS,1
10213,N471,Santagnathus,227.0,208.5,RS,1
10214,N472,Santagnathus,227.0,208.5,RS,1
10215,N473,Santagnathus,227.0,208.5,RS,1
10216,N474,Santagnathus,227.0,208.5,RS,1
10217,N475,Santagnathus,227.0,208.5,RS,1
10218,N476,Santagnathus,227.0,208.5,RS,1
10219,N477,Santagnathus,227.0,208.5,RS,1
10220,N478,Santagnathus,227.0,208.5,RS,1
10221,N479,Santagnathus,227.0,208.5,RS,1
10222,N480,Santagnathus,227.0,208.5,RS,1
10223,N481,Santagnathus,227.0,208.5,RS,1
10224,N510,Trucidocynodon,227.0,208.5,RS,1
7300,487397,Dimetrodon,290.1,283.5,Prince Edward Island,4
9565,1611417,Exaeretodon,246.7,242.0,Nova Scotia,4
10021,811680,Arctotraversodon,237.0,227.0,Nova Scotia,4
10022,811669,Arctotraversodon,237.0,227.0,Nova Scotia,4
10298,504275,Hallautherium,208.5,201.4,Schaffhausen,3
10299,504274,Helvetiodon,208.5,201.4,Schaffhausen,3
10300,504273,Morganucodon,208.5,201.4,Schaffhausen,3
10301,504272,Morganucodon,208.5,201.4,Schaffhausen,3
10302,504270,Thomasia,208.5,201.4,Schaffhausen,3
10303,504269,Thomasia,208.5,201.4,Schaffhausen,3
10304,504268,Thomasia,208.5,201.4,Schaffhausen,3
10305,504267,Thomasia,208.5,201.4,Schaffhausen,3
10306,504265,Thomasia,208.5,201.4,Schaffhausen,3
10307,504264,Tricuspes,208.5,201.4,Schaffhausen,3
7510,850788,Raranimus,273.01,266.9,Gansu,2
7511,789659,Biseridens,273.01,266.9,Gansu,2
7512,789659,Biseridens,273.01,266.9,Gansu,2
7513,789659,Biseridens,273.01,266.9,Gansu,2
7514,789658,Sinophoneus,273.01,266.9,Gansu,2
7515,789658,Sinophoneus,273.01,266.9,Gansu,2
7516,789658,Sinophoneus,273.01,266.9,Gansu,2
7517,789658,Sinophoneus,273.01,266.9,Gansu,2
7518,789657,Sinophoneus,273.01,266.9,Gansu,2
8015,1642297,Jimusaria,259.51,251.902,Inner Mongolia,2
8020,1589228,Caodeyao,259.51,251.902,Inner Mongolia,2
8021,1589227,Turfanodon,259.51,251.902,Inner Mongolia,2
8022,1589226,Jiufengia,259.51,251.902,Inner Mongolia,2
8024,1528467,Taoheodon,259.51,251.902,Shanxi,2
8055,1385997,Shiguaignathus,259.51,251.902,Nei Mongol,2
8191,1326585,Kunpania,259.51,251.902,Xinjiang,2
8212,1320411,Daqingshanodon,259.51,251.902,Batou,2
8298,1308640,Turfanodon,259.51,251.902,Gansu,2
9028,1286771,Hwanghocynodon,259.51,254.14,Henan,2
9231,1418595,Lystrosaurus,254.14,251.902,Xinjiang,2
9232,1418594,Lystrosaurus,254.14,251.902,Xinjiang,2
9235,1369337,Dalongkoua,254.14,251.902,Xinjiang,2
9236,1326588,Diictodon,254.14,251.902,Xinjiang,2
9237,1326587,Jimusaria,254.14,251.902,Xinjiang,2
9238,1326586,Jimusaria,254.14,251.902,Xinjiang,2
9240,1308630,Turfanodon,254.14,251.902,Xinjiang,2
9241,1308610,Turfanodon,254.14,251.902,Xinjiang,2
9256,1587695,Lystrosaurus,251.902,246.7,Xinjiang,2
9475,1418635,Lystrosaurus,251.902,251.2,Xinjiang,2
9498,1130060,Lystrosaurus,251.902,251.2,Xinjiang,2
9499,1130056,Lystrosaurus,251.902,251.2,Xinjiang,2
9500,1130046,Lystrosaurus,251.902,251.2,Xinjiang,2
9501,1130045,Lystrosaurus,251.902,251.2,Xinjiang,2
9502,1127602,Urumchia,251.902,251.2,Xinjiang,2
9504,959272,Lystrosaurus,251.902,251.2,Xinjiang,2
9514,1129555,Hazhenia,249.9,242.0,Shaanxi,2
9520,1129488,Beishanodon,249.9,246.7,Gansu,2
9533,1300959,Sungeodon,249.9,246.7,Xinjiang,2
9536,1129930,Parakannemeyeria,247.2,237.0,Xinjiang,2
9537,1129613,Xiyukannemeyeria,247.2,237.0,Xinjiang,2
9538,1129613,Xiyukannemeyeria,247.2,237.0,Xinjiang,2
9539,1129613,Xiyukannemeyeria,247.2,237.0,Xinjiang,2
9540,1129613,Xiyukannemeyeria,247.2,237.0,Xinjiang,2
9541,1129613,Xiyukannemeyeria,247.2,237.0,Xinjiang,2
