,id,occurrence_no,genus,Locality,county_original,state,cc
3443,968,1286765,Shihtienfenia,Liulin,Liulin,Shanxi,CN
3444,967,1286766,Zhongjiania,Henan,,Henan,CN
3445,966,1286767,Zhongjiania,Henan,,Henan,CN
3446,965,1286768,Zhongjiania,Henan,,Henan,CN
3447,964,1289434,Macrocnemus,Graubunden,,Graubunden,CH
3448,963,1289435,Macrocnemus,Grisons,,Grisons,CH
3449,962,1289747,Anchisauripus,Mesa,Mesa,Colorado,US
3450,961,1290839,Fuyuansaurus,Fuyuan,Fuyuan,Yunnan,CN
3451,960,1298603,Rotodactylus,Mesa,Mesa,Colorado,US
3452,959,1299065,Lufengosaurus,Lufeng,Lufeng,Yunnan,CN
3453,958,1299067,Yunnanosaurus,Lufeng,Lufeng,Yunnan,CN
3454,957,1301648,Nanchangosaurus,Yuan'an,Yuan'an,Hubei,CN
3455,956,1302049,Hyperodapedon,Shahdol,Shahdol,Madhya Pradesh,IN
3456,955,1304554,Pareiasaurus,Beaufort West,Beaufort West,Western Cape,ZA
3457,953,1304576,Owenetta,Murraysburg,Murraysburg,Western Cape,ZA
3458,954,1304576,Owenetta,Murraysburg,Murraysburg,Western Cape,ZA
3459,952,1304767,Owenetta,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3460,951,1306174,Tachiraptor,La Grita,La Grita,Tachira,VE
3461,950,1306712,Clarazia,,,,CH
3462,949,1306715,Hescheleria,,,,CH
3463,948,1306716,Askeptosaurus,,,,CH
3464,947,1308719,Dagasuchus,Rio Grande do Sul,,Rio Grande do Sul,BR
3465,946,1308746,Polesinesuchus,Sao Joao do Polesine,Sao Joao do Polesine,Rio Grande do Sul,BR
3466,945,1308749,Shansisuchus,Shanxi,,Shanxi,CN
3467,944,1310102,Owenetta,Camdeboo,Camdeboo,Eastern Cape,ZA
3468,938,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3469,939,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3470,940,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3471,941,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3472,942,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3473,943,1310220,Opisthodontosaurus,Comanche,Comanche,Oklahoma,US
3474,937,1310774,Mikadocephalus,,,,SJ
3475,936,1310837,Mixosaurus,,,,CH
3476,935,1311443,Dracoraptor,Vale of Glamorgan,Vale of Glamorgan,Wales,UK
3477,934,1313178,Diphydontosaurus,Gaume,,Gaume,BE
3478,933,1313329,Pareiasaurus,Fraserburg,Fraserburg,Northern Cape,ZA
3479,932,1313330,Pareiasuchus,Fraserburg,Fraserburg,Northern Cape,ZA
3480,931,1313374,Clevosaurus,South Gloucestershire,South Gloucestershire,England,UK
3481,930,1313375,Diphydontosaurus,South Gloucestershire,South Gloucestershire,England,UK
3482,929,1313378,Clevosaurus,South Gloucestershire,South Gloucestershire,England,UK
3483,928,1313379,Diphydontosaurus,South Gloucestershire,South Gloucestershire,England,UK
3484,927,1313506,Clevosaurus,England,,England,UK
3485,926,1313507,Planocephalosaurus,England,,England,UK
3486,925,1314179,Pareiasaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3487,924,1314180,Spondylolestes,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3488,923,1314298,Pareiasaurus,Camdeboo,Camdeboo,Eastern Cape,ZA
3489,922,1315237,Sphenotitan,Caucete Department,Caucete Department,San Juan,AR
3490,921,1315262,Anthodon,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3491,920,1316956,Owenetta,Camdeboo,Camdeboo,Eastern Cape,ZA
3492,919,1317315,Pareiasuchus,Beaufort West,Beaufort West,Western Cape,ZA
3493,918,1317316,Pareiasaurus,Beaufort West,Beaufort West,Western Cape,ZA
3494,917,1317363,Bradysaurus,Prince Albert,Prince Albert,Western Cape,ZA
3495,916,1317922,Labidosaurikos,Knox,Knox,Texas,US
3496,915,1317923,Captorhinus,Knox,Knox,Texas,US
3497,914,1317925,Captorhinikos,Knox,Knox,Texas,US
3498,913,1317975,Captorhinikos,Knox,Knox,Texas,US
3499,912,1317976,Captorhinus,Knox,Knox,Texas,US
3500,911,1317988,Labidosaurikos,Baylor,Baylor,Texas,US
3501,910,1320336,Proterosuchus,Xhariep,Xhariep,Free State,ZA
3502,909,1320530,Bradysaurus,Prince Albert,Prince Albert,Western Cape,ZA
3503,908,1320596,Pareiasaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3504,907,1325014,Bradysaurus,Prince Albert,Prince Albert,Western Cape,ZA
3505,906,1326606,Termatosaurus,Gloucestershire,Gloucestershire,England,UK
3506,905,1326607,Plesiosaurus,Gloucestershire,Gloucestershire,England,UK
3507,904,1328473,Captorhinus,Taylor,Taylor,Texas,US
3508,903,1328474,Captorhinikos,Taylor,Taylor,Texas,US
3509,902,1328475,Captorhinoides,Taylor,Taylor,Texas,US
3510,901,1328476,Labidosaurikos,Taylor,Taylor,Texas,US
3511,900,1328484,Labidosaurikos,Taylor,Taylor,Texas,US
3512,899,1328485,Captorhinus,Taylor,Taylor,Texas,US
3513,898,1328486,Captorhinikos,Taylor,Taylor,Texas,US
3514,897,1328487,Labidosaurikos,Taylor,Taylor,Texas,US
3515,896,1328488,Labidosaurus,Taylor,Taylor,Texas,US
3516,895,1328819,Pareiasaurus,Prince Albert,Prince Albert,Western Cape,ZA
3517,894,1329759,Cartorhynchus,Anhui,,Anhui,CN
3518,893,1329760,Sclerocormus,Anhui,,Anhui,CN
3519,892,1330160,Chirotherium,Union,Union,New Mexico,US
3520,891,1330166,Apatopus,Union,Union,New Mexico,US
3521,890,1330178,Calyptosuchus,Cibola,Cibola,New Mexico,US
3522,889,1330181,Typothorax,Sandoval,Sandoval,New Mexico,US
3523,888,1332742,Erythrosuchus,Eastern Cape,,Eastern Cape,ZA
3524,887,1332746,Pareiasaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3525,886,1332865,Typothorax,Sandoval,Sandoval,New Mexico,US
3526,885,1333948,Variodens,Somerset,Somerset,England,UK
3527,884,1333949,Gephyrosaurus,Somerset,Somerset,England,UK
3528,883,1334449,Proterochersis,Stuttgart,Stuttgart,Baden-Wurttemberg,DE
3529,882,1335995,Colobomycter,Comanche,Comanche,Oklahoma,US
3530,881,1337217,Pareiasaurus,Eastern Cape,,Eastern Cape,ZA
3531,880,1337218,Milleretta,Eastern Cape,,Eastern Cape,ZA
3532,879,1337453,Pareiasaurus,Murraysburg,Murraysburg,Western Cape,ZA
3533,878,1337530,Ceresiosaurus,,,,CH
3534,877,1337532,Ceresiosaurus,,,,CH
3535,876,1337536,Ceresiosaurus,,,,CH
3536,875,1337540,Neusticosaurus,,,,CH
3537,874,1337541,Ceresiosaurus,,,,CH
3538,873,1337549,Neusticosaurus,,,,CH
3539,872,1337550,Ceresiosaurus,,,,CH
3540,871,1337557,Ceresiosaurus,,,,CH
3541,870,1337567,Neusticosaurus,,,,CH
3542,869,1337578,Ceresiosaurus,,,,CH
3543,868,1338339,Pareiasaurus,Western Cape,,Western Cape,ZA
3544,867,1338350,Pareiasaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3545,866,1338406,Pareiasaurus,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3546,865,1338904,Youngina,Camdeboo,Camdeboo,Eastern Cape,ZA
3547,864,1340356,Asilisaurus,Ruvuma,,Ruvuma,TZ
3548,863,1340357,Asilisaurus,Ruvuma,,Ruvuma,TZ
3549,861,1340358,Asilisaurus,Ruvuma,,Ruvuma,TZ
3550,862,1340358,Asilisaurus,Ruvuma,,Ruvuma,TZ
3551,860,1340461,Bradysaurus,Prince Albert,Prince Albert,Western Cape,ZA
3552,859,1340462,Bradysaurus,Prince Albert,Prince Albert,Western Cape,ZA
3553,858,1340493,Bradysaurus,Sutherland,Sutherland,Northern Cape,ZA
3554,857,1342720,Eosauropus,Mesa,Mesa,Colorado,US
3555,856,1343000,Owenetta,Eastern Cape,,Eastern Cape,ZA
3556,855,1343001,Prolacerta,Eastern Cape,,Eastern Cape,ZA
3557,854,1347584,Protanystropheus,Opolskie,,Opolskie,PL
3558,853,1347585,Protanystropheus,Baden-Wurttemberg,,Baden-Wurttemberg,DE
3559,852,1347595,Tanystropheus,,,,IL
3560,851,1347612,Teyujagua,Rio Grande do Sul,,Rio Grande do Sul,BR
3561,850,1347615,Proterosuchus,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
3562,849,1347617,Proterosuchus,Inxuba Yethemba,Inxuba Yethemba,Eastern Cape,ZA
3563,848,1347619,Proterosuchus,Chris Hani,Chris Hani,Eastern Cape,ZA
3564,847,1347620,Proterosuchus,Xhariep,Xhariep,Free State,ZA
3565,846,1347708,Chasmatosuchus,Ilekskii,Ilekskii,Orenburg,RU
3566,845,1347709,Chasmatosuchus,Ust-Vymskii,Ust-Vymskii,Komi,RU
3567,844,1347712,Gorgetosuchus,Chatham,Chatham,North Carolina,US
3568,843,1347713,Lucasuchus,Chatham,Chatham,North Carolina,US
3569,842,1347716,Coahomasuchus,Chatham,Chatham,North Carolina,US
3570,841,1347723,Litorosuchus,Fuyuan,Fuyuan,Yunnan,CN
3571,840,1347726,Stenomyti,Eagle,Eagle,Colorado,US
3572,838,1347761,Ixalerpeton,Sao Joao do Polesine,Sao Joao do Polesine,Rio Grande do Sul,BR
3573,839,1347761,Ixalerpeton,Sao Joao do Polesine,Sao Joao do Polesine,Rio Grande do Sul,BR
3574,836,1347762,Buriolestes,Sao Joao do Polesine,Sao Joao do Polesine,Rio Grande do Sul,BR
3575,837,1347762,Buriolestes,Sao Joao do Polesine,Sao Joao do Polesine,Rio Grande do Sul,BR
3576,835,1347767,Vivaron,Rio Arriba,Rio Arriba,New Mexico,US
3577,834,1347768,Vivaron,Rio Arriba,Rio Arriba,New Mexico,US
3578,833,1347794,Trialestes,General Lavalle,General Lavalle,La Rioja,AR
3579,832,1347795,Dromomeron,Caucete,Caucete,San Juan,AR
3580,831,1347822,Waluchelys,Caucete,Caucete,San Juan,AR
3581,830,1347823,Sphenotitan,Caucete,Caucete,San Juan,AR
3582,829,1347824,Sphenotitan,Caucete,Caucete,San Juan,AR
3583,828,1347830,Lucianovenator,Caucete,Caucete,San Juan,AR
3584,827,1347835,Scutarx,Apache,Apache,Arizona,US
3585,826,1347836,Scutarx,Navajo,Navajo,Arizona,US
3586,825,1347899,Grallator,Union,Union,New Jersey,US
3587,824,1347918,Anomoepus,Lufeng,Lufeng,Yunnan,CN
3588,823,1349935,Garjainia,Thabo Mofutsanyana,Thabo Mofutsanyana,Free State,ZA
3589,822,1349936,Garjainia,Thabo Mofutsanyana,Thabo Mofutsanyana,Free State,ZA
3590,821,1349937,Garjainia,Thabo Mofutsanyana,Thabo Mofutsanyana,Free State,ZA
3591,820,1349938,Garjainia,Thabo Mofutsanyana,Thabo Mofutsanyana,Free State,ZA
3592,819,1349939,Garjainia,Paul Roux,Paul Roux,Free State,ZA
3593,818,1349940,Garjainia,Senekal,Senekal,Free State,ZA
3594,817,1349941,Garjainia,Kestell,Kestell,Free State,ZA
3595,816,1349988,Pseudochampsa,San Juan,,San Juan,AR
3596,815,1356672,Coelophysis,Rio Arriba,Rio Arriba,New Mexico,US
3597,814,1358998,Pareiasaurus,,,,ZM
3598,813,1363319,Teleocrater,Ruvuma,,Ruvuma,TZ
3599,812,1371695,Hypsognathus,Nova Scotia,,Nova Scotia,CA
3600,811,1371708,Tanytrachelos,Hudson,Hudson,New Jersey,US
3601,810,1371944,Tanytrachelos,Bergen,Bergen,New Jersey,US
3602,809,1371949,Tanytrachelos,Bergen,Bergen,New Jersey,US
3603,808,1374079,Tanystropheus,Baden-Wurttemberg,,Baden-Wurttemberg,DE
3604,807,1374080,Thecodontosaurus,Baden-Wurttemberg,,Baden-Wurttemberg,DE
3605,806,1374081,Zanclodon,Ludwigsburg,Ludwigsburg,Baden-Wurttemberg,DE
3606,805,1374680,Lanthaniscus,Mezenskii,Mezenskii,Arkhangelsk,RU
3607,804,1374681,Bashkyroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3608,803,1374682,Nycteroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3609,802,1374686,Macroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3610,801,1374687,Bashkyroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3611,800,1374690,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3612,798,1374692,Macroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3613,799,1374692,Macroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3614,797,1374693,Bashkyroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3615,796,1374695,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3616,795,1374698,Bashkyroleter,Mezenskii,Mezenskii,Arkhangelsk,RU
3617,794,1374699,Lanthanolania,Mezenskii,Mezenskii,Arkhangelsk,RU
3618,793,1374701,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3619,792,1374703,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3620,790,1374705,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3621,791,1374705,Nyctiphruretus,Mezenskii,Mezenskii,Arkhangelsk,RU
3622,789,1375740,Teleocrater,Ruvuma,,Ruvuma,TZ
3623,788,1378800,Chaohusaurus,Anhui,,Anhui,CN
3624,787,1380554,Proterosuchus,Middelburg,Middelburg,East Cape,ZA
3625,786,1380555,Prolacerta,Middelburg,Middelburg,East Cape,ZA
3626,785,1380556,Sauropareion,Middelburg,Middelburg,East Cape,ZA
3627,784,1380557,Saurodektes,Middelburg,Middelburg,East Cape,ZA
3628,783,1380905,Dinocephalosaurus,Luoping,Luoping,Yunnan,CN
3629,782,1381590,Permotriturus,Apastovo,Apastovo,Tatarstan,RU
3630,781,1381716,Scutosaurus,Vyaznikovskii,Vyaznikovskii,Vladimir,RU
3631,780,1382091,Scutosaurus,Velikoustyugskii,Velikoustyugskii,Vologda,RU
3632,779,1382107,Archosaurus,Vyazniki,Vyazniki,Vladimir,RU
3633,778,1382830,Deltavjatia,Kotelnich,Kotelnich,Kirov,RU
3634,777,1382836,Nyctiphruretus,Orenburg,,Orenburg,RU
3635,776,1382837,Suchonosaurus,,,,RU
3636,775,1382838,Decuriasuchus,Rio Grande do Sul,,Rio Grande do Sul,BR
3637,774,1382839,Lanthanosuchus,Apastovo,Apastovo,Tatarstan,RU
3638,773,1382867,Scutosaurus,Buzulukskii,Buzulukskii,Orenburg,RU
3639,772,1383183,Dongusuchus,Orenburg,,Orenburg,RU
3640,771,1383390,Anomoepus,Adams,Adams,Pennsylvania,US
3641,770,1384346,Psephoderma,Vienna,,Vienna,DE
3642,769,1384354,Placochelys,Vienna,,Vienna,DE
3643,768,1384355,Psephoderma,Vienna,,Vienna,DE
3644,767,1384356,Leptonectes,Vienna,,Vienna,DE
3645,766,1385576,Nyctiphruretus,Leshukonskii,Leshukonskii,Arkhangelsk,RU
3646,765,1385577,Bashkyroleter,Leshukonskii,Leshukonskii,Arkhangelsk,RU
3647,764,1385578,Macroleter,Leshukonskoe,Leshukonskoe,Arkhangelsk,RU
3648,763,1386980,Pareiasaurus,Northern Cape,,Northern Cape,ZA
3649,762,1388411,Thalattosaurus,Shasta,Shasta,California,US
3650,761,1388416,Nectosaurus,California,,California,US
3651,760,1388417,Nectosaurus,Shasta,Shasta,California,US
3652,759,1388419,Nectosaurus,Shasta,Shasta,California,US
3653,758,1388420,Nectosaurus,Shasta,Shasta,California,US
3654,757,1388421,Nectosaurus,California,,California,US
3655,756,1389767,Simosaurus,Meurthe-et-Moselle,Meurthe-et-Moselle,Grand Est,FR
3656,755,1390020,Plateosaurus,Bayern,,Bayern,DE
3657,754,1391294,Clevosaurus,Gaume,,Gaume,BE
3658,753,1393389,Clevosaurus,Swansea,Swansea,Wales,UK
3659,752,1393401,Diphydontosaurus,Swansea,Swansea,Wales,UK
3660,751,1394192,Cymbospondylus,Bergenlandkreis,Bergenlandkreis,Sachsen-Anhalt,DE
3661,750,1394193,Phalarodon,Bergenlandkreis,Bergenlandkreis,Sachsen-Anhalt,DE
3662,749,1394194,Phalarodon,Bergenlandkreis,Bergenlandkreis,Sachsen-Anhalt,DE
3663,748,1394195,Tholodus,Bergenlandkreis,Bergenlandkreis,Sachsen-Anhalt,DE
3664,747,1394218,Smilosuchus,Navajo,Navajo,Arizona,US
3665,746,1397832,Mandaphon,Songea,Songea,Ruvuma,TZ
3666,745,1397833,Teleocrater,Songea,Songea,Ruvuma,TZ
3667,737,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3668,738,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3669,739,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3670,740,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3671,741,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3672,742,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3673,743,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3674,744,1398274,Grallator,Las Animas,Las Animas,Colorado,US
3675,735,1398275,Brachychirotherium,Las Animas,Las Animas,Colorado,US
3676,736,1398275,Brachychirotherium,Las Animas,Las Animas,Colorado,US
3677,734,1398276,Grallator,Las Animas,Las Animas,Oklahoma,US
3678,733,1398277,Brachychirotherium,Las Animas,Las Animas,Oklahoma,US
3679,732,1400945,Heterodontichnites,Santa Fe,Santa Fe,New Mexico,US
3680,731,1400946,Heterodontichnites,Santa Fe,Santa Fe,New Mexico,US
3681,730,1401766,Eosauropus,The Vale of Glamorgan,The Vale of Glamorgan,Wales,UK
3682,729,1402721,Endennasaurus,Lombardia,,Lombardia,IT
3683,728,1402790,Shuangbaisaurus,Shuangbai,Shuangbai,Yunnan,CN
3684,721,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3685,722,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3686,723,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3687,724,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3688,725,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3689,726,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3690,727,1405272,Shringasaurus,Hoshangabad,Hoshangabad,Madhya Pradesh,IN
3691,719,1405288,Lavinipes,Trentino-Alto Adige,,Trentino-Alto Adige,IT
3692,720,1405288,Lavinipes,Trentino-Alto Adige,,Trentino-Alto Adige,IT
3693,718,1405851,Ozimek,Opole,,Opole,PL
3694,716,1406763,Mandasuchus,Ruvuma,,Ruvuma,TZ
3695,717,1406763,Mandasuchus,Ruvuma,,Ruvuma,TZ
3696,715,1406766,Stenaulorhynchus,Ruvuma,,Ruvuma,TZ
3697,714,1406767,Mandasuchus,Ruvuma,,Ruvuma,TZ
3698,713,1406768,Mandasuchus,Ruvuma,,Ruvuma,TZ
3699,712,1406769,Megachirella,Alto Adige,,Alto Adige,IT
3700,711,1406770,Elginia,Nei Mongol,,Nei Mongol,CN
3701,703,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3702,704,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3703,705,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3704,706,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3705,707,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3706,708,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3707,709,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3708,710,1406771,Labidosauriscus,Comanche,Comanche,Oklahoma,US
3709,702,1406772,Fraxinisaura,Schwabisch Hall,Schwabisch Hall,Baden-Wurttemberg,DE
3710,701,1406773,Avicranium,Rio Arriba,Rio Arriba,New Mexico,US
3711,700,1406776,Ozimek,Slaskie,,Slaskie,PL
3712,699,1406778,Xingxiulong,Chuxiong Yi,Chuxiong Yi,Yunnan,CN
3713,698,1406954,Variodens,Somerset,Somerset,England,UK
3714,697,1406955,Gephyrosaurus,Somerset,Somerset,England,UK
3715,696,1406956,Coahomasuchus,Howard,Howard,Texas,US
3716,695,1407038,Panguraptor,Lufeng,Lufeng,Yunnan,CN
3717,694,1407310,Nundasuchus,Ruvuma,,Ruvuma,TZ
3718,693,1408746,Deltadectes,Schaffhausen,,Schaffhausen,CH
3719,692,1408748,Paleollanosaurus,Schaffhausen,,Schaffhausen,CH
3720,691,1408749,Deltadectes,Schaffhausen,,Schaffhausen,CH
3721,690,1408750,Diphydontosaurus,Schaffhausen,,Schaffhausen,CH
3722,689,1409074,Grallator,Trentino-Alto Adige,,Trentino-Alto Adige,IT
3723,688,1409075,Kayentapus,Trentino-Alto Adige,,Trentino-Alto Adige,IT
3724,687,1409076,Kayentapus,Trentino-Alto Adige,,Trentino-Alto Adige,IT
3725,686,1409443,Eohupehsuchus,Yuan'an,Yuan'an,Hubei,CN
3726,685,1409641,Nothosaurus,Luoping,Luoping,Yunnan,CN
3727,684,1409642,Nothosaurus,Neguev,,Neguev,IL
3728,683,1409643,Nothosaurus,Hohenlohe,,Hohenlohe,DE
3729,682,1409644,Nothosaurus,Panxian,Panxian,Guizhou,CN
3730,681,1409647,Rhaeticosaurus,Westphalia,,Westphalia,DE
3731,680,1409648,Dawazisaurus,Luoping,Luoping,Yunnan,CN
3732,679,1409649,Neusticosaurus,onte San Giorgio,,onte San Giorgio,CH
3733,678,1409652,Majiashanosaurus,Anhui,,Anhui,CN
3734,677,1410191,Clevosaurus,Lufeng,Lufeng,Yunnan,CN
3735,676,1412635,Tholodus,Primorye,,Primorye,RU
3736,675,1412645,Utatsusaurus,Pershing,Pershing,Nevada,US
3737,674,1412684,Hupehsuchus,Yuan'an,Yuan'an,Hubei,CN
3738,673,1412685,Chaohusaurus,Nanzhang,Nanzhang,Hubei,CN
3739,672,1412687,Eretmorhipis,Nanzhang,Nanzhang,Hubei,CN
3740,671,1415005,Anarosaurus,Sachsen-Anhalt,,Sachsen-Anhalt,DE
3741,670,1415006,Anarosaurus,Bergenlandkreis,Bergenlandkreis,Sachsen-Anhalt,DE
3742,669,1415007,Dactylosaurus,Silesia,,Silesia,PL
3743,668,1415008,Dactylosaurus,,,,PL
3744,667,1415009,Dactylosaurus,Opolskie,,Opolskie,PL
3745,666,1415011,Neusticosaurus,,,,IT
3746,665,1415012,Lariosaurus,Gailtaler Alps,Gailtaler Alps,Karnten,AT
3747,664,1415013,Neusticosaurus,Gailtaler Alps,Gailtaler Alps,Karnten,AT
3748,663,1415286,Neusticosaurus,,,,CH
3749,662,1415290,Cymatosaurus,,,,PL
3750,661,1415291,Cymatosaurus,,,,PL
3751,660,1415292,Hemilopas,,,,PL
3752,659,1415293,Hemilopas,,,,PL
3753,658,1415294,Hemilopas,Opolskie,,Opolskie,PL
3754,657,1415295,Hemilopas,Upper Silesia,,Upper Silesia,PL
3755,656,1415297,Hemilopas,Upper Silesia,,Upper Silesia,PL
3756,655,1415537,Anshunsaurus,Qianxinan,Qianxinan,Guizhou,CN
3757,654,1415556,Xinpusaurus,Guanlin,Guanlin,Guizhou,CN
3758,653,1415672,Machaeroprosopus,Arizona,,Arizona,US
3759,652,1415674,Apatopus,,,,DE
3760,651,1415681,Hispaniasaurus,Cuenca,,Cuenca,ES
3761,650,1415693,Atopodentatus,Luoping,Luoping,Yunnan,CN
3762,649,1415694,Wangosaurus,Qianxinan,Qianxinan,Guizhou,CN
3763,648,1415801,Eorhynchochelys,Guanling,Guanling,Guizhou,CN
3764,647,1416148,Microcnemus,Samara,,Samara,RU
3765,646,1416149,Chasmatosuchus,Samara,,Samara,RU
3766,645,1416154,Chasmatosuchus,Orenburg,,Orenburg,RU
3767,644,1416219,Garjainia,Bashkortostan,,Bashkortostan,RU
3768,643,1416225,Garjainia,Bashkortostan,,Bashkortostan,RU
3769,642,1416232,Garjainia,Orenburg,,Orenburg,RU
3770,641,1416234,Garjainia,Orenburg,,Orenburg,RU
3771,640,1416237,Garjainia,Orenburg,,Orenburg,RU
3772,639,1416239,Garjainia,Orenburg,,Orenburg,RU
3773,638,1416255,Garjainia,Orenburg,,Orenburg,RU
3774,637,1416277,Garjainia,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
3775,636,1416278,Chasmatosuchus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
3776,635,1416307,Chasmatosuchus,Orenburg,,Orenburg,RU
3777,634,1416308,Tichvinskia,Orenburg,,Orenburg,RU
3778,633,1416309,Chasmatosuchus,Orenburg,,Orenburg,RU
3779,632,1416385,Chasmatosuchus,Orenburg,,Orenburg,RU
3780,631,1416386,Chasmatosuchus,Orenburg,,Orenburg,RU
3781,630,1416420,Chasmatosuchus,Orenburg,,Orenburg,RU
3782,629,1416560,Chasmatosuchus,Totskoe,Totskoe,Orenburg,RU
3783,628,1416563,Chasmatosuchus,Totskoe,Totskoe,Orenburg,RU
3784,627,1417046,Chasmatosuchus,Orenburg,,Orenburg,RU
3785,626,1417051,Chasmatosuchus,Orenburg,,Orenburg,RU
3786,625,1417067,Chasmatosuchus,Orenburg,,Orenburg,RU
3787,624,1417069,Chasmatosuchus,Orenburg,,Orenburg,RU
3788,623,1417106,Scharschengia,Orenburg,,Orenburg,RU
3789,622,1417154,Tichvinskia,Orenburg,,Orenburg,RU
3790,621,1417155,Chasmatosuchus,Orenburg,,Orenburg,RU
3791,620,1417172,Chasmatosuchus,Borskii,Borskii,Samara,RU
3792,619,1417175,Chasmatosuchus,Borskii,Borskii,Samara,RU
3793,618,1417181,Phaanthosaurus,Borskii,Borskii,Samara,RU
3794,617,1417195,Glaurung,Mansfelder Land,Mansfelder Land,Saxony Anhalt,DE
3795,616,1417264,Scutosaurus,Sol'-Iletsk,Sol'-Iletsk,Orenburg,RU
3796,615,1417381,Scutosaurus,Grachevskii,Grachevskii,Orenburg,RU
3797,614,1417409,Askeptosaurus,Luoping,Luoping,Yunnan,CN
3798,613,1417410,Keichousaurus,Luoping,Luoping,Yunnan,CN
3799,612,1417418,Cyamodus,Bayreuth,Bayreuth,Bavaria,DE
3800,611,1417419,Cyamodus,Bayreuth,Bayreuth,Bavaria,DE
3801,610,1417420,Cyamodus,Varese,Varese,Piedmont,IT
3802,609,1417529,Cymbospondylus,Pershing,Pershing,Nevada,US
3803,608,1417530,Dianmeisaurus,Luoping,Luoping,Yunnan,CN
3804,607,1417820,Drepanosaurus,Rio Arriba,Rio Arriba,New Mexico,US
3805,606,1417821,Dromomeron,Garza,Garza,Texas,US
3806,605,1417822,Dromomeron,Randall,Randall,Texas,US
3807,604,1417823,Dromomeron,Randall,Randall,Texas,US
3808,603,1417826,Dromomeron,Garza,Garza,Texas,US
3809,602,1417827,Dromomeron,Garza,Garza,Texas,US
3810,601,1417828,Dyoplax,Stuttgart,Stuttgart,Baden-Wurttemberg,DE
3811,600,1417834,Eunotosaurus,Philippolis,,Philippolis,ZA
3812,599,1417908,Eusaurosphargis,,,,CH
3813,598,1418143,Milleretta,Central Karoo,Central Karoo,Western Cape,ZA
3814,597,1418153,Owenetta,Graaff-Reinet,Graaff-Reinet,Eastern Cape,ZA
3815,596,1418453,Keichousaurus,Guizhou,,Guizhou,CN
3816,595,1418457,Keichousaurus,Guizhou,,Guizhou,CN
3817,594,1418461,Keichousaurus,Guizhou,,Guizhou,CN
3818,593,1418462,Lariosaurus,Guizhou,,Guizhou,CN
